Region,MSA,City,State,Project_Name,Address,Developer,Units,Status,Issue_Date,Estimated_Cost_USD,Cost_Display,Permit_Type,Permit_Number,Building_Class,Class_A_Likely,Net_Absorption_Units_Annual,Absorption_Rate_Pct,Occupancy_Rate_Pct,Vacancy_Rate_Pct,Avg_Effective_Rent_USD,YoY_Rent_Growth_Pct,Total_Units_Under_Construction,Units_Delivered_2024,Units_Delivered_2025,Market_Trend,Concession_Prevalence,Market_Commentary,Description,Latitude,Longitude,Data_Source,Absorption_Data_Source,Retrieved_Date,CapRate_ClassA_Stab_High,CapRate_ClassA_Stab_Low,CapRate_ClassA_Stab_Range,CapRate_ClassA_VA_High,CapRate_ClassA_VA_Low,CapRate_ClassA_VA_Range,CapRate_ClassB_Stab_High,CapRate_ClassB_Stab_Low,CapRate_ClassB_Stab_Range,CapRate_ClassB_VA_High,CapRate_ClassB_VA_Low,CapRate_ClassC_Stab_High,CapRate_ClassC_Stab_Low,CapRate_ClassC_Stab_Range,CapRate_Data_Source,CapRate_Notes,CapRate_Overall_Market,CapRate_Source_Verified,CapRate_Trend,Investor_Demand,Market_Tier,Typical_Price_Per_Unit_ClassB_USD,Typical_Price_Per_Unit_USD
Pacific,"Medford, OR",Medford,OR,Jackson Creek Apartments,"321 Jackson Creek Rd, Medford, OR 97504",Jackson Development Group,75.0,Permitted,2023,25000000.0,$25M,New Construction - Multifamily Class A,MED-2023-0678,A,yes,220.0,78.0,92.3,7.7,1150.0,2.8,130.0,90.0,100.0,Stable,Moderate,"Medford's market remains stable with moderate absorption and rent growth, supported by limited new supply.","4-story, Class A apartments with underground parking, near shopping centers",,,https://jacksondevgroup.com/jackson-creek-apartments,RealPage,2026-03-07,6.0,5.75,5.75% - 6.00%,6.5,6.0,6.00% - 6.50%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Regional market with steady demand and limited new supply keeps cap rates stable.,6.1,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,85000.0
Pacific,"Medford, OR",Medford,OR,North Medford Station,"500 N Riverside Ave, Medford, OR 97501",Station Properties,65.0,Permitted,2023,24000000.0,$24M,New Construction - Multifamily Class A,MED-2023-0999,A,yes,220.0,78.0,92.3,7.7,1150.0,2.8,130.0,90.0,100.0,Stable,Moderate,"Medford's market remains stable with moderate absorption and rent growth, supported by limited new supply.",4-story mixed-use development with retail and Class A apartments,,,https://stationproperties.com/north-medford-station,RealPage,2026-03-07,6.0,5.75,5.75% - 6.00%,6.5,6.0,6.00% - 6.50%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Regional market with steady demand and limited new supply keeps cap rates stable.,6.1,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,85000.0
Pacific,"Medford, OR",Medford,OR,South Medford Residences,"456 S Riverside Ave, Medford, OR 97501",Pacific Northwest Properties,60.0,Under Construction,2024,22000000.0,$22M,New Construction - Multifamily Class A,MED-2024-0123,A,yes,220.0,78.0,92.3,7.7,1150.0,2.8,130.0,90.0,100.0,Stable,Moderate,"Medford's market remains stable with moderate absorption and rent growth, supported by limited new supply.","3-story, garden-style apartments with clubhouse and pool, located in South Medford submarket",,,https://pnwproperties.com/projects/south-medford-residences,RealPage,2026-03-07,6.0,5.75,5.75% - 6.00%,6.5,6.0,6.00% - 6.50%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Regional market with steady demand and limited new supply keeps cap rates stable.,6.1,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,85000.0
Pacific,"Medford, OR",Medford,OR,East Medford Lofts,"210 E 8th St, Medford, OR 97504",Urban Edge Partners,55.0,Permitted,2023,18000000.0,$18M,New Construction - Multifamily Class A,MED-2023-0890,A,yes,220.0,78.0,92.3,7.7,1150.0,2.8,130.0,90.0,100.0,Stable,Moderate,"Medford's market remains stable with moderate absorption and rent growth, supported by limited new supply.","5-story loft-style apartments, mixed-use with retail, located in East Medford",,,https://urbanedgepartners.com/projects/east-medford-lofts,RealPage,2026-03-07,6.0,5.75,5.75% - 6.00%,6.5,6.0,6.00% - 6.50%,6.75,6.25,6.25% - 6.75%,7.25,6.75,,,,JLL,Regional market with steady demand and limited new supply keeps cap rates stable.,6.1,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,85000.0
Pacific,"Modesto, CA",Modesto,CA,Modesto Station Apartments,"1500 H St, Modesto, CA 95354",Greystar Real Estate Partners,130.0,Under Construction,2023,52000000.0,$52M,New Construction - Multifamily Class A,MOD-2023-0999,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,5-story transit-oriented development near Modesto Amtrak station; includes retail and parking garage,,,https://greystar.com/projects/modesto-station,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,Sycamore Creek Apartments,"4000 Sycamore Ave, Modesto, CA 95356",Lennar Multifamily Communities,110.0,Under Construction,2024,46000000.0,$46M,New Construction - Multifamily Class A,MOD-2024-0567,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,"3-story garden-style apartments with clubhouse, pool, and dog park",,,https://lennarmultifamily.com/projects/sycamore-creek,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,The Residences at Vintage Faire,"3500 McHenry Ave, Modesto, CA 95356",Wood Partners,120.0,Under Construction,2023,45000000.0,$45M,New Construction - Multifamily Class A,MOD-2023-0456,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,"4-story, luxury amenities including pool, fitness center; located near Vintage Faire Mall",,,https://www.woodpartners.com/projects/the-residences-at-vintage-faire,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,The Reserve at Modesto,"3700 Reserve Dr, Modesto, CA 95356",Essex Property Trust,105.0,Permitted,2024,44000000.0,$44M,New Construction - Multifamily Class A,MOD-2024-0780,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,3-story garden-style apartments with upscale amenities; located in northeast Modesto,,,https://essexapartmenthomes.com/the-reserve-modesto,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,The Parkside at Modesto,"2501 Parkside Dr, Modesto, CA 95355",AvalonBay Communities,95.0,Planned,2025,43000000.0,$43M,New Construction - Multifamily Class A,,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,Planned 4-story luxury apartments near Modesto Park; amenities to include fitness center and pool,,,https://avalonbay.com/communities/parkside-modesto,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,The Grove at Modesto,"2101 Sylvan Ave, Modesto, CA 95355",Trumark Homes,100.0,Under Construction,2024,42000000.0,$42M,New Construction - Multifamily Class A,MOD-2024-0123,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,3-story garden-style apartments with clubhouse and pool; located in Sylvan neighborhood,,,https://trumarkhomes.com/projects/the-grove-modesto,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,Central Park Apartments,"1800 Central Ave, Modesto, CA 95350",Crescent Communities,90.0,Under Construction,2024,40000000.0,$40M,New Construction - Multifamily Class A,MOD-2024-0345,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,"4-story, luxury Class A apartments with fitness center and rooftop deck",,,https://crescentcommunities.com/projects/central-park-modesto,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,Downtown Modesto Apartments,"1200 J St, Modesto, CA 95354",Midtown Development Group,85.0,Permitted,2023,38000000.0,$38M,New Construction - Multifamily Class A,MOD-2023-0789,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,6-story mixed-use with retail on ground floor; Class A finishes; located in downtown core,,,https://modestogov.com/downtown-apartments,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,Riverfront Lofts,"500 E Canal Dr, Modesto, CA 95354",Pacific Urban Properties,75.0,Permitted,2023,35000000.0,$35M,New Construction - Multifamily Class A,MOD-2023-0678,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,5-story loft-style apartments with river views; includes underground parking,,,https://pacificurbanproperties.com/riverfront-lofts,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Modesto, CA",Modesto,CA,The Lofts at 10th,"1010 10th St, Modesto, CA 95354",Urban Edge Development,60.0,Permitted,2023,28000000.0,$28M,New Construction - Multifamily Class A,MOD-2023-0890,A,yes,300.0,65.0,91.5,8.5,1400.0,3.8,180.0,150.0,130.0,Stable,Moderate,Steady absorption with moderate rent growth; new supply is balanced by demand.,6-story mixed-use building with retail and Class A apartments; downtown submarket,,,https://urbanedgedevelopment.com/projects/lofts-at-10th,Yardi,2026-03-07,6.25,5.75,5.75% - 6.25%,7.0,6.25,6.25% - 7.00%,7.5,6.75,6.75% - 7.50%,8.0,7.25,,,,JLL,Growing Sun Belt adjacent market with cap rate expansion due to affordability concerns.,6.0,AI Research (CBRE/M&M/JLL calibrated),Expanding,Moderate,,,130000.0
Pacific,"Olympia, WA",Olympia,WA,The Lumen,"1200 Capitol Way S, Olympia, WA 98501",Lumen Development Group,120.0,Under Construction,2023,45000000.0,$45M,New Construction - Multifamily Class A,OLY-2023-0456,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"7 stories, downtown Olympia, luxury amenities including rooftop deck, fitness center, and underground parking",,,https://www.lumendevelopment.com/projects/the-lumen-olympia,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Olympia, WA",Olympia,WA,The Parkside,"1300 Parkside Blvd NE, Olympia, WA 98506",Parkside Development Co.,110.0,Permitted,2023,42000000.0,$42M,New Construction - Multifamily Class A,OLY-2023-0890,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"7 stories, near Tumwater border, includes pool, fitness center, and coworking spaces",,,https://parksidedevelopment.com/projects/the-parkside,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Olympia, WA",Olympia,WA,The Meridian at Olympia,"2100 Marvin Rd NE, Olympia, WA 98506",Meridian Properties,100.0,Under Construction,2024,40000000.0,$40M,New Construction - Multifamily Class A,OLY-2024-0123,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"6 stories, suburban location, includes pool, clubhouse, and pet spa",,,https://meridianproperties.com/olympia-meridian,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Olympia, WA",Olympia,WA,Capitol Crossing,"1401 Capitol Way S, Olympia, WA 98501",Capitol Crossing LLC,95.0,Under Construction,2024,37000000.0,$37M,New Construction - Multifamily Class A,OLY-2024-0567,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"6 stories, mixed-use with retail on ground floor, downtown Olympia",,,https://capitolcrossing.com/olympia,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Olympia, WA",Olympia,WA,Capitol Vista Apartments,"1501 Capitol Blvd SE, Olympia, WA 98501",Capitol Vista LLC,85.0,Permitted,2023,32000000.0,$32M,New Construction - Multifamily Class A,OLY-2023-0789,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"5 stories, near Capitol Campus, includes community lounge, fitness center, and EV charging stations",,,https://www.capitolvistaapartments.com/news,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Olympia, WA",Olympia,WA,The Reserve at Olympia,"2500 Reserve St SE, Olympia, WA 98501",Reserve Development Group,80.0,Permitted,2023,31000000.0,$31M,New Construction - Multifamily Class A,OLY-2023-0721,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"5 stories, suburban location, includes clubhouse, pool, and green spaces",,,https://reservedg.com/projects/the-reserve-olympia,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Olympia, WA",Olympia,WA,Eastside Residences,"1801 Martin Way E, Olympia, WA 98506",Eastside Development Partners,75.0,Permitted,2023,28000000.0,$28M,New Construction - Multifamily Class A,OLY-2023-0674,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"5 stories, near shopping and transit, includes rooftop garden and bike storage",,,https://eastsidepartners.com/projects/eastside-residences,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Olympia, WA",Olympia,WA,Olympia Heights,"1700 Olympia Heights Dr SW, Olympia, WA 98502",Olympia Heights LLC,65.0,Under Construction,2024,27000000.0,$27M,New Construction - Multifamily Class A,OLY-2024-0412,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"4 stories, West Olympia, includes fitness center and community garden",,,https://olympiaheights.com/news,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Olympia, WA",Olympia,WA,Heritage Park Apartments,"900 Heritage Park Dr SW, Olympia, WA 98502",Heritage Group,60.0,Under Construction,2024,25000000.0,$25M,New Construction - Multifamily Class A,OLY-2024-0345,A,yes,350.0,68.0,92.8,7.2,1400.0,3.0,180.0,130.0,150.0,Stable,Moderate,Government and healthcare sectors support demand; moderate new supply is being absorbed.,"4 stories, located in West Olympia, includes community room and fitness center",,,https://heritagegroup.com/heritage-park-olympia,Yardi,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,Marcus & Millichap,Moderate demand with steady cap rates reflecting secondary West Coast market dynamics.,5.85,AI Research (CBRE/M&M/JLL calibrated),Stable,Moderate,,,190000.0
Pacific,"Oxnard, CA",Oxnard,CA,Seaside Gardens,"1201 Seaside Dr, Oxnard, CA 93035",AvalonBay Communities,110.0,Under Construction,2024,47000000.0,$47M,New Construction - Multifamily Class A,OXN-2024-0567,A,yes,600.0,70.0,93.0,7.0,2200.0,2.5,400.0,300.0,350.0,Stable,Moderate,High cost of homeownership supports rental demand; new supply is moderate and absorption steady.,"7-story, coastal views, resort-style amenities including pool and spa",,,https://www.avalonbay.com/communities/seaside-gardens-oxnard,CoStar,2026-03-07,5.0,4.5,4.50% - 5.00%,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,CBRE,Gateway-adjacent market with tight cap rates and strong investor demand.,4.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,320000.0
Pacific,"Oxnard, CA",Oxnard,CA,The Collection at Oxnard,"1500 S Rose Ave, Oxnard, CA 93033",CIM Group,120.0,Under Construction,2023,45000000.0,$45M,New Construction - Multifamily Class A,OXN-2023-0456,A,yes,600.0,70.0,93.0,7.0,2200.0,2.5,400.0,300.0,350.0,Stable,Moderate,High cost of homeownership supports rental demand; new supply is moderate and absorption steady.,"5-story building, luxury amenities including pool, fitness center, located in downtown Oxnard",,,https://www.cimgroup.com/projects/the-collection-oxnard/,CoStar,2026-03-07,5.0,4.5,4.50% - 5.00%,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,CBRE,Gateway-adjacent market with tight cap rates and strong investor demand.,4.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,320000.0
Pacific,"Oxnard, CA",Oxnard,CA,Marina Vista Apartments,"300 Marina Dr, Oxnard, CA 93035",Essex Property Trust,95.0,Permitted,2023,42000000.0,$42M,New Construction - Multifamily Class A,OXN-2023-0678,A,yes,600.0,70.0,93.0,7.0,2200.0,2.5,400.0,300.0,350.0,Stable,Moderate,High cost of homeownership supports rental demand; new supply is moderate and absorption steady.,"6-story, luxury interiors, marina views, fitness center and clubhouse",,,https://www.essexapartmenthomes.com/marina-vista-oxnard,CoStar,2026-03-07,5.0,4.5,4.50% - 5.00%,5.5,5.0,5.00% - 5.50%,6.0,5.5,5.50% - 6.00%,6.5,6.0,,,,CBRE,Gateway-adjacent market with tight cap rates and strong investor demand.,4.85,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,320000.0
