"ZIP_Code","City","State","Metro_MSA","County","Total_Population","Total_Housing_Units","MF_Units_5plus_Stock","Renter_Share_Pct","Median_Gross_Rent_Monthly","Median_HH_Income","MF_MedianSalePrice_PerUnit_Latest","MF_MedianSalePrice_PerUnit_12MoAgo","MF_MedianSalePrice_PerUnit_24MoAgo","MF_Price_PerSF","MF_CapRate_At_Sale_Pct","MF_Sale_Volume_Annual_Deals","MF_Avg_Building_Size_Units","MF_YoY_PriceChange_Pct","MF_24Mo_PriceChange_Pct","Market_Type","MF_GrossRentMultiplier","MF_Price_Trend","Data_Source","Data_Period","Note","","","","","","","","","","","","","","","","","","","","","","","",""
"52625","","IA","Fort Madison-Keokuk, IA-IL-MO","Lee County","2204","867","191","15.6","730","73352","102482","106919","112027","168","5.55","","120","-4.15","-8.52","Secondary","11.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52626","Farmington","IA","Fort Madison-Keokuk, IA-IL-MO","Van Buren County","1198","502","169","18.9","750","57400","90920","92455","95494","149","5.55","","120","-1.66","-4.79","Secondary","10.1","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52627","Fort Madison","IA","Fort Madison-Keokuk, IA-IL-MO","Lee County","12719","5405","1914","24.3","812","56533","93946","96276","99868","154","5.55","4","120","-2.42","-5.93","Secondary","9.6","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52630","Hillsboro","IA","Fort Madison-Keokuk, IA-IL-MO","Lee County","230","104","75","37.5","950","40833","89666","91937","95389","147","5.55","","120","-2.47","-6","Secondary","7.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52632","Keokuk","IA","Fort Madison-Keokuk, IA-IL-MO","Lee County","12087","5199","2522","33.3","763","49639","85491","89435","93864","140","5.55","5","120","-4.41","-8.92","Secondary","9.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52635","Lockridge","IA","Fairfield, IA","Jefferson County","946","358","233","36.6","965","63088","108370","112312","117233","178","5.55","","120","-3.51","-7.56","Secondary","9.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52637","Mediapolis","IA","Burlington, IA-IL","Des Moines County","2994","1148","427","23.5","813","73442","107534","108741","111980","177","5.55","1","120","-1.11","-3.97","Secondary","11","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52638","Middletown","IA","Burlington, IA-IL","Des Moines County","516","207","69","24.6","710","63036","93029","95886","99774","153","5.55","","120","-2.98","-6.76","Secondary","10.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52639","Keokuk","IA","Fort Madison-Keokuk, IA-IL-MO","Lee County","1560","696","90","8.8","789","68333","102006","106046","110900","168","5.55","","120","-3.81","-8.02","Secondary","10.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52640","Morning Sun","IA","Burlington, IA-IL","Des Moines County","1366","511","88","10","831","73264","108471","113404","118977","178","5.55","","120","-4.35","-8.83","Secondary","10.9","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52641","Mount Pleasant","IA","","Henry County","12812","4675","1964","28.6","752","62790","95352","98841","103184","157","5.55","4","120","-3.53","-7.59","Secondary","10.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52644","Mount Union","IA","Burlington, IA-IL","Henry County","473","183","58","18","568","72563","92130","92976","95640","151","5.55","","120","-0.91","-3.67","Secondary","13.5","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52645","New London","IA","Burlington, IA-IL","Henry County","3801","1402","523","22.3","756","64250","96760","98283","101447","159","5.55","1","120","-1.55","-4.62","Secondary","10.7","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52646","Oakville","IA","Burlington, IA-IL","Des Moines County","293","134","17","6.7","775","61250","95500","98851","103109","157","5.55","","120","-3.39","-7.38","Secondary","10.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52647","","","","","150","65","42","46.2","725","64583","95166","97098","100481","156","5.55","","120","-1.99","-5.29","Secondary","10.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52649","Salem","IA","Fort Madison-Keokuk, IA-IL-MO","Henry County","760","291","30","7.6","721","65268","95474","97882","101557","157","5.55","","120","-2.46","-5.99","Secondary","11","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52650","Mediapolis","IA","Burlington, IA-IL","Des Moines County","748","335","172","25.7","1079","97899","143059","144417","148571","235","5.55","","120","-0.94","-3.71","Secondary","11","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52651","Stockport","IA","","Van Buren County","430","165","12","4.8","725","45417","84000","85575","88477","138","5.55","","120","-1.84","-5.06","Secondary","9.7","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52653","","IA","","Louisa County","3109","1346","718","31.5","767","71190","102972","104859","108392","169","5.55","1","120","-1.8","-5","Secondary","11.2","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52654","","IA","Iowa City, IA","Henry County","1522","569","163","20.9","650","80313","103250","105756","109677","170","5.55","","120","-2.37","-5.86","Secondary","13.2","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52655","West Burlington","IA","Burlington, IA-IL","Des Moines County","4174","1703","917","39.3","870","51927","93742","94852","97699","154","5.65","2","120","-1.17","-4.05","Secondary","9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52656","West Point","IA","Fort Madison-Keokuk, IA-IL-MO","Lee County","2295","1015","167","11.2","523","78272","93998","95005","97813","154","5.55","","120","-1.06","-3.9","Secondary","15","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52658","Wever","IA","Fort Madison-Keokuk, IA-IL-MO","Lee County","929","399","72","9.8","1141","68438","123210","124795","128625","202","5.55","","120","-1.27","-4.21","Secondary","9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52659","","IA","","Henry County","1336","566","171","20.7","660","50667","84000","87958","92358","138","5.55","","120","-4.5","-9.05","Secondary","10.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52660","","","","","278","135","86","31.9","","","140000","144643","150732","230","5.55","","120","-3.21","-7.12","Secondary","","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52701","","","","","121","46","40","43.5","","","140000","144778","150943","230","5.55","","120","-3.3","-7.25","Secondary","","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"52720","Atalissa","IA","Muscatine, IA","Muscatine County","884","354","150","21.2","940","81806","121845","125381","130343","200","5.55","","120","-2.82","-6.52","Secondary","10.8","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
