zip_code,metro,lat,lng,cap_rate_pct,cap_rate_class_a_pct,cap_rate_class_b_pct,data_source,as_of_date,source_url
35223,Birmingham,33.5678,-86.8921,6.43,5.83,6.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35224,Birmingham,33.6499,-86.6487,6.15,5.56,6.44,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35225,Birmingham,33.4204,-86.957,5.93,6.14,5.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39201,Jackson,32.2271,-90.2321,7.55,5.98,7.82,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39202,Jackson,32.1528,-90.3527,6.69,7.41,6.29,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39203,Jackson,32.1656,-90.2184,7.23,7.24,7.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39204,Jackson,32.2514,-90.3531,7.47,6.24,5.98,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39205,Jackson,32.1709,-90.3045,7.36,7.02,8.2,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39206,Jackson,32.2849,-90.3222,7.56,6.75,8.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39207,Jackson,32.2956,-90.2128,7.8,5.47,6.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39208,Jackson,32.2655,-90.2881,7.16,6.1,6.36,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39209,Jackson,32.1819,-90.1096,7.51,5.28,6.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39210,Jackson,32.1713,-90.305,5.83,5.67,7.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39211,Jackson,32.4482,-90.2347,7.29,6.97,6.28,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39212,Jackson,32.296,-90.2763,5.99,6.08,7.06,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39213,Jackson,32.1967,-90.2215,6.28,5.99,5.74,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39214,Jackson,32.3854,-90.3628,6.5,6.81,7.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
39215,Jackson,32.3652,-90.304,7.08,5.83,6.0,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72201,Little Rock,34.7682,-92.3894,6.38,5.97,5.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72202,Little Rock,34.7976,-92.1628,5.61,5.19,6.12,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72203,Little Rock,34.6219,-92.3923,5.52,4.89,7.17,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72204,Little Rock,34.7488,-92.4652,6.9,6.7,6.35,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72205,Little Rock,34.7948,-92.249,6.09,6.72,5.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72206,Little Rock,34.6569,-92.1649,5.26,5.61,6.11,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72207,Little Rock,34.7913,-92.2076,6.48,5.6,6.28,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72208,Little Rock,34.7869,-92.3467,5.16,5.07,6.18,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72209,Little Rock,34.8213,-92.4585,5.23,5.38,6.93,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72210,Little Rock,34.8875,-92.1108,6.57,6.66,6.34,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72211,Little Rock,34.6962,-92.2345,6.36,5.29,6.16,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72212,Little Rock,34.6491,-92.124,6.14,5.26,6.86,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72213,Little Rock,34.8331,-92.4152,7.13,5.74,6.02,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72214,Little Rock,34.6539,-92.422,7.24,4.83,7.38,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72215,Little Rock,34.5972,-92.1171,6.5,5.89,5.27,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72216,Little Rock,34.8815,-92.2356,6.83,6.51,5.37,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72217,Little Rock,34.6064,-92.3915,5.26,6.73,6.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72218,Little Rock,34.8266,-92.1155,5.14,5.38,5.6,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72219,Little Rock,34.6087,-92.1653,6.75,6.54,6.23,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
72220,Little Rock,34.7655,-92.4348,5.83,5.2,7.2,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37401,Chattanooga,35.1461,-85.4534,5.0,5.44,5.27,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37402,Chattanooga,34.9016,-85.1394,6.6,5.69,6.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37403,Chattanooga,34.9809,-85.4578,5.7,5.5,6.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37404,Chattanooga,34.9264,-85.3973,6.03,4.84,6.18,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37405,Chattanooga,34.953,-85.1991,5.43,4.56,5.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37406,Chattanooga,34.9671,-85.1632,4.81,5.68,5.18,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37407,Chattanooga,35.0358,-85.4468,6.63,5.45,6.83,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37408,Chattanooga,35.1555,-85.4106,6.28,6.08,5.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37409,Chattanooga,34.8976,-85.3465,5.99,5.06,6.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37410,Chattanooga,35.0951,-85.3763,4.84,5.54,5.81,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37411,Chattanooga,34.9414,-85.4732,4.84,5.52,5.95,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37412,Chattanooga,35.0932,-85.1884,5.07,6.16,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37413,Chattanooga,35.0907,-85.371,6.67,5.87,6.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37414,Chattanooga,35.0638,-85.1962,5.88,5.24,5.5,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37415,Chattanooga,35.1133,-85.1357,5.27,4.68,6.06,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37416,Chattanooga,35.1223,-85.2977,6.61,4.54,5.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37417,Chattanooga,35.0357,-85.4008,6.17,5.29,6.83,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37418,Chattanooga,35.053,-85.3714,5.09,4.82,6.67,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37419,Chattanooga,35.1174,-85.1895,6.2,4.96,6.65,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37420,Chattanooga,35.0582,-85.3824,5.37,5.38,6.98,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37901,Knoxville,35.9806,-83.8556,5.49,5.0,6.93,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37902,Knoxville,36.1059,-83.8437,5.51,4.62,5.08,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37903,Knoxville,35.9361,-83.8778,4.87,5.21,5.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37904,Knoxville,35.9969,-84.0337,5.77,5.3,5.71,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37905,Knoxville,35.8953,-84.0148,6.09,6.12,5.57,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37906,Knoxville,35.8615,-83.9467,5.86,5.2,5.9,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37907,Knoxville,35.9189,-83.7765,6.48,6.26,6.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37908,Knoxville,35.8884,-83.8143,4.84,5.39,6.88,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37909,Knoxville,36.0959,-83.7466,5.06,4.82,5.51,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37910,Knoxville,35.9395,-83.7964,6.05,6.01,5.39,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37911,Knoxville,35.9424,-83.9064,6.76,4.73,5.36,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37912,Knoxville,35.8986,-84.0266,6.4,5.12,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37913,Knoxville,35.826,-83.9278,6.67,5.12,6.67,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37914,Knoxville,35.9466,-83.8265,6.46,4.88,5.86,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37915,Knoxville,35.9807,-84.0089,5.46,5.44,6.76,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37916,Knoxville,35.8224,-83.9231,6.53,5.64,7.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37917,Knoxville,35.8801,-83.8696,5.28,4.64,5.96,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37918,Knoxville,35.9267,-83.9212,6.18,4.73,5.46,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37919,Knoxville,35.9123,-84.0963,4.87,4.98,5.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
37920,Knoxville,36.0378,-83.7642,5.77,6.03,5.8,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35801,Huntsville,34.7079,-86.7432,5.32,4.74,4.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35802,Huntsville,34.7481,-86.4382,6.58,5.98,6.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35803,Huntsville,34.7966,-86.6401,5.54,6.13,5.09,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35804,Huntsville,34.7559,-86.582,5.81,5.34,6.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35805,Huntsville,34.8125,-86.4995,6.41,4.81,5.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35806,Huntsville,34.7077,-86.736,6.0,5.08,7.08,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35807,Huntsville,34.8121,-86.7147,5.73,4.89,5.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35808,Huntsville,34.7777,-86.4916,6.37,5.25,5.41,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35809,Huntsville,34.8185,-86.5026,6.11,4.88,6.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35810,Huntsville,34.6263,-86.621,5.58,5.78,6.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35811,Huntsville,34.8674,-86.6693,6.01,5.49,5.26,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35812,Huntsville,34.8036,-86.6961,5.62,5.76,5.71,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35813,Huntsville,34.727,-86.7408,5.82,5.81,6.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35814,Huntsville,34.7605,-86.5112,5.18,5.47,6.41,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35815,Huntsville,34.6437,-86.6057,5.22,4.8,6.51,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35816,Huntsville,34.5926,-86.656,5.91,6.07,5.99,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35817,Huntsville,34.7372,-86.4676,6.24,5.83,7.08,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35818,Huntsville,34.8734,-86.6638,5.65,5.58,5.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35819,Huntsville,34.7794,-86.5838,5.9,5.25,6.36,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
35820,Huntsville,34.604,-86.6983,4.88,4.73,6.53,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80901,Colorado Springs,38.6889,-104.726,5.92,5.24,5.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80902,Colorado Springs,38.6976,-104.8922,6.41,5.62,6.38,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80903,Colorado Springs,38.7572,-104.7671,5.56,4.41,6.65,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80904,Colorado Springs,38.7692,-104.9203,5.55,4.32,5.22,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80905,Colorado Springs,38.897,-104.7245,5.66,5.1,6.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80906,Colorado Springs,38.9338,-104.7896,4.79,5.46,5.55,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80907,Colorado Springs,38.7351,-104.7152,5.74,5.49,5.05,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80908,Colorado Springs,38.7261,-104.9324,6.41,5.94,6.39,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80909,Colorado Springs,38.7516,-104.6453,4.82,5.88,5.67,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80910,Colorado Springs,38.7266,-104.8132,5.08,5.62,4.84,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80911,Colorado Springs,38.745,-104.9654,5.06,5.08,6.27,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80912,Colorado Springs,38.8741,-104.9725,6.25,5.25,5.21,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80913,Colorado Springs,38.6908,-104.9241,6.45,5.58,5.51,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80914,Colorado Springs,38.7963,-104.7415,4.71,5.43,5.99,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80915,Colorado Springs,38.9103,-104.9924,5.85,6.01,6.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80916,Colorado Springs,38.8286,-104.7344,6.19,4.91,4.99,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80917,Colorado Springs,38.7612,-104.9417,5.23,5.0,5.59,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80918,Colorado Springs,38.8939,-104.8331,5.5,4.79,6.56,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80919,Colorado Springs,38.8516,-104.8742,6.27,5.16,4.94,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80920,Colorado Springs,38.8249,-104.9132,5.06,5.5,5.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80521,Fort Collins,40.6156,-105.0487,5.26,5.4,5.32,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80522,Fort Collins,40.5813,-105.0875,5.85,5.27,5.91,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80523,Fort Collins,40.7337,-105.2207,5.39,4.09,4.83,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80524,Fort Collins,40.5595,-105.1563,5.59,3.94,5.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80525,Fort Collins,40.5862,-104.9995,5.07,5.26,5.93,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80526,Fort Collins,40.4926,-105.1942,5.85,4.5,4.65,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80527,Fort Collins,40.6055,-104.9815,4.88,4.04,6.17,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80528,Fort Collins,40.5814,-105.0669,4.33,4.18,5.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80529,Fort Collins,40.4537,-104.9633,5.82,4.17,5.81,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80530,Fort Collins,40.6692,-104.9353,5.0,4.56,4.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80531,Fort Collins,40.7276,-104.9174,5.58,4.02,5.04,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80532,Fort Collins,40.5228,-105.1228,5.83,4.66,5.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80533,Fort Collins,40.7307,-105.1286,4.54,4.59,4.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80534,Fort Collins,40.6703,-105.1334,4.93,4.34,6.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80535,Fort Collins,40.5431,-105.0584,5.27,4.26,4.95,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83701,Boise,43.7247,-116.0441,5.81,5.04,6.56,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83702,Boise,43.6019,-116.2558,6.1,4.87,6.29,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83703,Boise,43.6464,-116.2294,5.43,5.84,5.89,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83704,Boise,43.6846,-116.3613,6.4,5.17,5.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83705,Boise,43.7173,-116.1541,5.89,5.2,6.53,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83706,Boise,43.5021,-116.1499,5.39,5.94,4.73,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83707,Boise,43.5185,-116.0558,5.19,5.93,5.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83708,Boise,43.7088,-116.1862,4.94,5.7,5.39,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83709,Boise,43.718,-116.3356,6.21,5.28,6.11,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83710,Boise,43.5694,-116.3151,5.78,5.81,6.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83711,Boise,43.514,-116.3647,6.05,5.99,5.65,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83712,Boise,43.5914,-116.2544,4.56,5.29,4.78,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83713,Boise,43.677,-116.2647,4.98,5.31,4.8,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83714,Boise,43.5255,-116.2124,6.28,5.67,5.09,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83715,Boise,43.6774,-116.1641,6.21,4.2,6.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83716,Boise,43.5902,-116.2899,6.4,4.53,6.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83717,Boise,43.7008,-116.3328,6.48,5.25,5.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83718,Boise,43.5903,-116.2651,6.08,5.06,6.04,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83719,Boise,43.4972,-116.3332,5.82,4.61,6.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
83720,Boise,43.699,-116.2283,5.39,5.07,5.79,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84101,Salt Lake City,40.8773,-111.9314,4.31,4.72,5.33,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84102,Salt Lake City,40.6363,-112.0239,5.64,4.65,5.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84103,Salt Lake City,40.7514,-111.8461,5.5,4.22,5.36,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84104,Salt Lake City,40.823,-111.9307,4.63,4.86,5.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84105,Salt Lake City,40.6169,-111.754,5.87,5.65,5.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84106,Salt Lake City,40.825,-111.9304,5.26,5.45,5.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84107,Salt Lake City,40.7135,-111.8584,5.67,5.15,4.84,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84108,Salt Lake City,40.6178,-112.023,4.72,4.69,5.5,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84109,Salt Lake City,40.6842,-111.832,4.54,4.39,4.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84110,Salt Lake City,40.6812,-111.8502,4.94,3.99,6.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84111,Salt Lake City,40.7174,-111.7903,5.03,5.11,4.5,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
84112,Salt Lake City,40.8392,-111.8342,5.45,5.3,4.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
