zip_code,metro,lat,lng,insurance_cost_pct_of_ebi,avg_annual_premium_per_unit,premium_yoy_chg_pct,carrier_availability,data_source,as_of_date,source_url
83705,Boise,43.7173,-116.1541,0.34,330.0,19.08,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83706,Boise,43.5021,-116.1499,0.31,325.0,18.43,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83707,Boise,43.5185,-116.0558,0.32,342.0,15.72,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83708,Boise,43.7088,-116.1862,0.37,420.0,18.32,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83709,Boise,43.718,-116.3356,0.3,382.0,20.28,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83710,Boise,43.5694,-116.3151,0.36,359.0,21.37,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83711,Boise,43.514,-116.3647,0.35,336.0,21.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83712,Boise,43.5914,-116.2544,0.28,447.0,18.87,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83713,Boise,43.677,-116.2647,0.3,347.0,17.11,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83714,Boise,43.5255,-116.2124,0.32,398.0,17.39,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83715,Boise,43.6774,-116.1641,0.32,432.0,19.26,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83716,Boise,43.5902,-116.2899,0.33,440.0,21.77,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83717,Boise,43.7008,-116.3328,0.37,325.0,21.46,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83718,Boise,43.5903,-116.2651,0.28,351.0,16.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83719,Boise,43.4972,-116.3332,0.27,391.0,21.64,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
83720,Boise,43.699,-116.2283,0.34,451.0,20.18,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84101,Salt Lake City,40.8773,-111.9314,0.38,419.0,20.73,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84102,Salt Lake City,40.6363,-112.0239,0.4,466.0,21.24,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84103,Salt Lake City,40.7514,-111.8461,0.39,424.0,20.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84104,Salt Lake City,40.823,-111.9307,0.35,434.0,18.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84105,Salt Lake City,40.6169,-111.754,0.34,435.0,21.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84106,Salt Lake City,40.825,-111.9304,0.3,442.0,21.32,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84107,Salt Lake City,40.7135,-111.8584,0.33,429.0,16.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84108,Salt Lake City,40.6178,-112.023,0.32,345.0,20.2,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84109,Salt Lake City,40.6842,-111.832,0.38,485.0,20.66,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84110,Salt Lake City,40.6812,-111.8502,0.37,450.0,20.18,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84111,Salt Lake City,40.7174,-111.7903,0.32,421.0,20.55,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84112,Salt Lake City,40.8392,-111.8342,0.34,438.0,19.4,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84113,Salt Lake City,40.8892,-111.8919,0.3,471.0,17.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84114,Salt Lake City,40.8178,-111.7551,0.33,399.0,15.84,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84115,Salt Lake City,40.8422,-111.9471,0.39,358.0,17.46,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84116,Salt Lake City,40.8637,-111.9126,0.33,407.0,15.79,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84117,Salt Lake City,40.7678,-111.8173,0.39,378.0,19.84,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84118,Salt Lake City,40.7497,-111.8455,0.35,349.0,16.05,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84119,Salt Lake City,40.8466,-111.8149,0.33,429.0,15.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84120,Salt Lake City,40.8174,-111.8833,0.4,468.0,19.93,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84121,Salt Lake City,40.7933,-111.7582,0.35,448.0,15.26,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84122,Salt Lake City,40.6815,-111.9512,0.35,493.0,20.52,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84123,Salt Lake City,40.7958,-111.9414,0.33,426.0,15.79,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84124,Salt Lake City,40.7031,-111.7985,0.36,473.0,18.57,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84125,Salt Lake City,40.8587,-111.7259,0.4,427.0,21.27,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84126,Salt Lake City,40.6944,-112.0675,0.39,445.0,21.03,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84127,Salt Lake City,40.7442,-112.0667,0.29,358.0,15.74,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84128,Salt Lake City,40.8542,-111.9549,0.33,425.0,21.13,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84129,Salt Lake City,40.7484,-111.8172,0.3,456.0,16.37,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
84130,Salt Lake City,40.7792,-111.7822,0.38,459.0,17.77,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89501,Reno,39.4008,-119.9316,0.33,417.0,15.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89502,Reno,39.3829,-119.8015,0.29,477.0,20.0,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89503,Reno,39.6474,-119.9435,0.39,419.0,15.32,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89504,Reno,39.5015,-119.7962,0.33,433.0,21.43,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89505,Reno,39.6072,-119.9909,0.33,476.0,16.62,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89506,Reno,39.539,-119.9151,0.32,487.0,19.05,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89507,Reno,39.613,-119.7196,0.4,364.0,20.52,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89508,Reno,39.4903,-119.9834,0.31,373.0,15.22,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89509,Reno,39.4744,-119.7708,0.32,368.0,20.07,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89510,Reno,39.4756,-119.6483,0.3,477.0,19.09,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89511,Reno,39.6468,-119.9826,0.38,418.0,16.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89512,Reno,39.6637,-119.9181,0.4,399.0,18.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89513,Reno,39.6736,-119.6495,0.35,354.0,17.59,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89514,Reno,39.589,-119.9675,0.39,380.0,19.7,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89515,Reno,39.6568,-119.839,0.34,479.0,21.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
32301,Tallahassee,30.5905,-84.2476,1.44,1722.0,21.8,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32302,Tallahassee,30.5402,-84.2703,1.3,1425.0,16.59,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32303,Tallahassee,30.3944,-84.1612,1.4,1248.0,19.47,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32304,Tallahassee,30.3974,-84.269,1.39,1687.0,18.1,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32305,Tallahassee,30.3641,-84.1975,1.45,1248.0,16.7,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32306,Tallahassee,30.3177,-84.4342,1.43,1636.0,17.03,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32307,Tallahassee,30.3535,-84.1511,1.42,1429.0,21.25,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32308,Tallahassee,30.3849,-84.2306,1.17,1461.0,18.17,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32309,Tallahassee,30.4286,-84.2102,1.1,1502.0,21.66,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32310,Tallahassee,30.5122,-84.4036,1.19,1460.0,19.94,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32311,Tallahassee,30.3031,-84.3612,1.2,1650.0,20.13,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32312,Tallahassee,30.3315,-84.1262,1.12,1285.0,19.52,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32313,Tallahassee,30.4697,-84.3331,1.35,1558.0,15.29,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32314,Tallahassee,30.5859,-84.2822,1.04,1609.0,16.01,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32315,Tallahassee,30.4252,-84.1236,1.27,1632.0,21.1,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32601,Gainesville,29.5759,-82.3427,1.18,1359.0,20.11,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32602,Gainesville,29.7319,-82.1685,1.36,1357.0,18.64,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32603,Gainesville,29.5254,-82.2665,1.05,1683.0,20.77,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32604,Gainesville,29.5349,-82.1629,1.03,1680.0,15.58,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32605,Gainesville,29.7162,-82.2602,1.4,1443.0,21.76,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32606,Gainesville,29.5085,-82.4095,1.46,1750.0,20.31,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32607,Gainesville,29.7182,-82.455,1.18,1554.0,20.13,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32608,Gainesville,29.5656,-82.3986,1.28,1697.0,16.56,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32609,Gainesville,29.6681,-82.1764,1.21,1754.0,18.61,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32610,Gainesville,29.7204,-82.4582,1.15,1242.0,19.83,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32611,Gainesville,29.7424,-82.4406,1.19,1273.0,21.08,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32612,Gainesville,29.6499,-82.2905,1.29,1462.0,20.8,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32613,Gainesville,29.7811,-82.2597,1.22,1646.0,18.93,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32614,Gainesville,29.5171,-82.286,1.38,1574.0,19.45,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
32615,Gainesville,29.5239,-82.2676,1.12,1271.0,20.64,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
34201,Bradenton,27.5224,-82.5544,1.86,2097.0,18.69,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34202,Bradenton,27.5379,-82.6255,1.9,2501.0,17.65,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34203,Bradenton,27.3712,-82.6118,1.77,2074.0,20.56,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34204,Bradenton,27.6075,-82.486,1.73,1893.0,21.64,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34205,Bradenton,27.6163,-82.5212,1.54,2142.0,16.79,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34206,Bradenton,27.5039,-82.5677,2.1,2075.0,17.82,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34207,Bradenton,27.4793,-82.4632,1.69,2421.0,16.08,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34208,Bradenton,27.4071,-82.6673,1.67,2496.0,18.87,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34209,Bradenton,27.5284,-82.4593,1.97,2275.0,19.49,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34210,Bradenton,27.5195,-82.7443,2.05,2497.0,16.0,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34211,Bradenton,27.5849,-82.4356,1.71,1904.0,20.71,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34212,Bradenton,27.5312,-82.7127,1.52,2215.0,17.87,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34213,Bradenton,27.4925,-82.5154,1.79,2540.0,19.68,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34214,Bradenton,27.5645,-82.7151,2.03,1863.0,20.72,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34215,Bradenton,27.4423,-82.4399,1.57,1900.0,19.11,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34101,Naples,26.0832,-81.9686,1.68,2472.0,17.13,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34102,Naples,26.1254,-81.9501,1.72,1942.0,21.71,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34103,Naples,26.272,-81.9541,1.82,2067.0,19.92,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34104,Naples,26.2264,-81.898,1.91,2214.0,18.7,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34105,Naples,26.1227,-81.8102,1.77,2619.0,16.05,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34106,Naples,26.0522,-81.8199,2.14,2076.0,21.82,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34107,Naples,26.2024,-81.6868,2.22,2403.0,17.27,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34108,Naples,26.1194,-81.6176,1.75,2523.0,17.3,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34109,Naples,26.2919,-81.7136,1.64,2713.0,18.13,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34110,Naples,26.2087,-81.9122,1.6,2262.0,21.15,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34111,Naples,26.1317,-81.655,1.61,2477.0,19.06,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34112,Naples,26.2823,-81.7252,1.73,2504.0,19.09,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34113,Naples,26.2828,-81.9213,1.77,2706.0,16.98,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34114,Naples,26.1011,-81.9585,2.12,2667.0,16.7,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
34115,Naples,26.1366,-81.9444,1.65,2553.0,19.72,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33901,Fort Myers,26.5658,-81.8248,1.54,2467.0,17.22,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33902,Fort Myers,26.7253,-81.6952,2.07,2374.0,17.56,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33903,Fort Myers,26.5693,-81.8814,1.63,1825.0,20.65,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33904,Fort Myers,26.7609,-81.8204,1.95,1864.0,17.8,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33905,Fort Myers,26.6128,-81.9642,1.54,1954.0,16.88,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33906,Fort Myers,26.6223,-81.7403,1.88,2430.0,17.12,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33907,Fort Myers,26.7652,-82.0271,2.1,2002.0,21.73,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33908,Fort Myers,26.6913,-82.009,1.74,2416.0,21.27,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33909,Fort Myers,26.5124,-81.8548,1.62,1992.0,15.43,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33910,Fort Myers,26.6152,-81.8194,2.08,2479.0,20.97,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33911,Fort Myers,26.6955,-82.0171,1.85,2351.0,20.54,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33912,Fort Myers,26.7652,-81.9255,2.13,1889.0,15.28,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33913,Fort Myers,26.6781,-81.9457,1.94,1852.0,20.94,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33914,Fort Myers,26.7557,-81.9375,1.61,1909.0,18.54,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
33915,Fort Myers,26.7142,-81.8661,1.52,2325.0,16.96,Limited,NMHC Insurance Survey,2025,https://www.nmhc.org
29401,Charleston,32.8378,-79.9581,1.12,976.0,18.86,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29402,Charleston,32.7984,-80.0783,0.91,1182.0,17.58,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29403,Charleston,32.7493,-80.0996,1.03,1192.0,21.53,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29404,Charleston,32.8686,-79.902,1.01,1141.0,21.74,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29405,Charleston,32.6568,-79.8185,1.09,968.0,19.54,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29406,Charleston,32.7558,-79.8329,1.07,1326.0,16.14,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29407,Charleston,32.6832,-79.7675,1.07,1082.0,18.97,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29408,Charleston,32.9212,-79.9332,1.0,1178.0,19.77,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29409,Charleston,32.7374,-80.0304,0.96,944.0,16.99,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29410,Charleston,32.6646,-79.8561,0.91,981.0,17.24,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29411,Charleston,32.6555,-79.961,1.0,1261.0,18.82,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29412,Charleston,32.784,-80.086,1.1,976.0,21.01,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29413,Charleston,32.8466,-80.0877,0.83,1052.0,21.23,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29414,Charleston,32.6435,-80.0742,1.04,1159.0,16.35,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29415,Charleston,32.8374,-80.0955,0.81,1337.0,20.7,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29416,Charleston,32.7279,-79.7631,0.87,1288.0,17.76,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29417,Charleston,32.7218,-79.8965,1.03,1202.0,17.31,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29418,Charleston,32.7093,-79.8765,0.82,1231.0,19.25,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29419,Charleston,32.763,-80.0967,1.04,1167.0,21.41,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29420,Charleston,32.8974,-80.0862,1.1,1317.0,17.29,Moderate,NMHC Insurance Survey,2025,https://www.nmhc.org
29601,Greenville,34.7105,-82.5104,0.52,571.0,18.92,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29602,Greenville,34.9545,-82.3343,0.38,493.0,18.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29603,Greenville,34.9081,-82.4877,0.52,634.0,16.37,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29604,Greenville,34.7513,-82.3972,0.42,606.0,21.05,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29605,Greenville,34.8501,-82.2702,0.38,568.0,18.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29606,Greenville,34.715,-82.555,0.46,524.0,20.34,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29607,Greenville,34.9625,-82.2166,0.37,485.0,16.79,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29608,Greenville,34.9785,-82.2244,0.46,566.0,19.37,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29609,Greenville,34.7826,-82.5169,0.45,536.0,20.8,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29610,Greenville,34.9734,-82.2151,0.49,546.0,21.03,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29611,Greenville,34.8064,-82.2351,0.52,456.0,21.8,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29612,Greenville,34.946,-82.2401,0.38,614.0,17.11,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29613,Greenville,34.7493,-82.3711,0.47,451.0,21.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29614,Greenville,34.7388,-82.5453,0.48,476.0,17.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29615,Greenville,34.8471,-82.2164,0.4,537.0,19.44,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29616,Greenville,34.9207,-82.5295,0.41,539.0,21.16,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29617,Greenville,34.8917,-82.5078,0.5,470.0,15.42,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29618,Greenville,34.8045,-82.453,0.5,513.0,15.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29619,Greenville,34.7132,-82.5286,0.41,623.0,17.85,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29620,Greenville,34.7837,-82.4538,0.49,635.0,19.44,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29201,Columbia SC,33.9151,-81.0628,0.45,456.0,18.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29202,Columbia SC,34.0366,-81.0949,0.42,479.0,21.07,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29203,Columbia SC,34.1143,-81.2031,0.47,472.0,20.72,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29204,Columbia SC,33.944,-81.045,0.46,573.0,19.01,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29205,Columbia SC,33.9654,-81.0432,0.41,480.0,16.55,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29206,Columbia SC,34.0438,-80.9795,0.43,569.0,15.48,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29207,Columbia SC,33.9863,-81.0268,0.47,570.0,18.48,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29208,Columbia SC,33.8914,-81.1355,0.38,603.0,19.29,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29209,Columbia SC,34.0882,-81.0932,0.39,471.0,18.79,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29210,Columbia SC,33.9085,-80.8851,0.37,524.0,15.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29211,Columbia SC,33.8665,-80.9504,0.53,562.0,15.83,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29212,Columbia SC,33.9038,-81.0049,0.4,573.0,20.53,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29213,Columbia SC,34.1246,-81.0741,0.39,491.0,15.74,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29214,Columbia SC,34.0972,-81.1769,0.47,615.0,16.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29215,Columbia SC,34.0429,-81.0454,0.42,469.0,17.5,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29216,Columbia SC,34.0369,-81.0253,0.45,451.0,19.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29217,Columbia SC,34.0824,-80.8984,0.38,624.0,19.4,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29218,Columbia SC,33.9306,-80.9884,0.41,630.0,17.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29219,Columbia SC,34.1067,-81.1547,0.46,527.0,16.9,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
29220,Columbia SC,33.862,-81.0269,0.41,575.0,16.81,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
28801,Asheville,35.573,-82.678,0.45,572.0,20.23,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
28802,Asheville,35.7064,-82.6224,0.56,658.0,15.42,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
28803,Asheville,35.5252,-82.6693,0.49,574.0,16.64,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
28804,Asheville,35.6788,-82.4915,0.42,617.0,19.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
28805,Asheville,35.6534,-82.4921,0.52,492.0,16.3,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
28806,Asheville,35.4896,-82.6949,0.5,484.0,19.81,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
28807,Asheville,35.7407,-82.5032,0.4,662.0,20.17,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
