zip_code,metro,lat,lng,job_growth_yoy_pct,unemployment_rate_pct,top_growth_sector,data_source,as_of_date,source_url
35808,Huntsville,34.7777,-86.4916,3.16,3.32,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35809,Huntsville,34.8185,-86.5026,3.58,2.76,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35810,Huntsville,34.6263,-86.621,3.71,3.02,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35811,Huntsville,34.8674,-86.6693,2.95,3.61,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35812,Huntsville,34.8036,-86.6961,3.2,2.63,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35813,Huntsville,34.727,-86.7408,3.11,3.61,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35814,Huntsville,34.7605,-86.5112,3.25,3.58,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35815,Huntsville,34.6437,-86.6057,2.89,3.3,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35816,Huntsville,34.5926,-86.656,3.42,3.3,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35817,Huntsville,34.7372,-86.4676,3.57,3.43,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35818,Huntsville,34.8734,-86.6638,3.0,3.76,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35819,Huntsville,34.7794,-86.5838,3.22,2.93,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
35820,Huntsville,34.604,-86.6983,3.37,3.17,Technology,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80901,Colorado Springs,38.6889,-104.726,2.12,3.03,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80902,Colorado Springs,38.6976,-104.8922,2.22,3.0,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80903,Colorado Springs,38.7572,-104.7671,2.1,3.28,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80904,Colorado Springs,38.7692,-104.9203,2.59,3.39,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80905,Colorado Springs,38.897,-104.7245,1.88,3.44,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80906,Colorado Springs,38.9338,-104.7896,2.19,3.65,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80907,Colorado Springs,38.7351,-104.7152,2.08,3.84,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80908,Colorado Springs,38.7261,-104.9324,1.96,3.51,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80909,Colorado Springs,38.7516,-104.6453,2.48,2.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80910,Colorado Springs,38.7266,-104.8132,1.97,2.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80911,Colorado Springs,38.745,-104.9654,1.84,3.63,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80912,Colorado Springs,38.8741,-104.9725,2.33,3.65,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80913,Colorado Springs,38.6908,-104.9241,2.53,3.46,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80914,Colorado Springs,38.7963,-104.7415,2.03,3.77,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80915,Colorado Springs,38.9103,-104.9924,2.34,3.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80916,Colorado Springs,38.8286,-104.7344,2.37,3.96,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80917,Colorado Springs,38.7612,-104.9417,2.54,4.1,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80918,Colorado Springs,38.8939,-104.8331,2.01,3.72,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80919,Colorado Springs,38.8516,-104.8742,2.17,3.66,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80920,Colorado Springs,38.8249,-104.9132,2.3,3.26,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80521,Fort Collins,40.6156,-105.0487,2.46,3.09,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80522,Fort Collins,40.5813,-105.0875,2.32,3.21,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80523,Fort Collins,40.7337,-105.2207,2.87,2.83,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80524,Fort Collins,40.5595,-105.1563,2.41,2.5,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80525,Fort Collins,40.5862,-104.9995,2.62,3.54,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80526,Fort Collins,40.4926,-105.1942,2.15,2.83,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80527,Fort Collins,40.6055,-104.9815,2.32,2.8,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80528,Fort Collins,40.5814,-105.0669,2.16,3.2,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80529,Fort Collins,40.4537,-104.9633,2.78,2.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80530,Fort Collins,40.6692,-104.9353,2.61,3.24,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80531,Fort Collins,40.7276,-104.9174,2.13,3.3,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80532,Fort Collins,40.5228,-105.1228,2.46,2.84,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80533,Fort Collins,40.7307,-105.1286,2.14,2.5,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80534,Fort Collins,40.6703,-105.1334,2.35,3.29,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80535,Fort Collins,40.5431,-105.0584,2.64,3.15,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83701,Boise,43.7247,-116.0441,1.84,3.64,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83702,Boise,43.6019,-116.2558,1.95,2.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83703,Boise,43.6464,-116.2294,2.13,2.98,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83704,Boise,43.6846,-116.3613,1.82,3.46,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83705,Boise,43.7173,-116.1541,2.22,3.25,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83706,Boise,43.5021,-116.1499,2.18,3.1,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83707,Boise,43.5185,-116.0558,1.98,2.91,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83708,Boise,43.7088,-116.1862,1.86,3.64,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83709,Boise,43.718,-116.3356,2.39,2.91,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83710,Boise,43.5694,-116.3151,1.8,3.72,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83711,Boise,43.514,-116.3647,2.14,3.14,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83712,Boise,43.5914,-116.2544,2.4,2.66,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83713,Boise,43.677,-116.2647,2.31,2.83,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83714,Boise,43.5255,-116.2124,2.35,3.51,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83715,Boise,43.6774,-116.1641,2.43,2.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83716,Boise,43.5902,-116.2899,2.36,3.59,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83717,Boise,43.7008,-116.3328,2.47,2.69,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83718,Boise,43.5903,-116.2651,2.35,2.96,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83719,Boise,43.4972,-116.3332,2.31,2.69,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
83720,Boise,43.699,-116.2283,1.85,2.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84101,Salt Lake City,40.8773,-111.9314,3.2,3.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84102,Salt Lake City,40.6363,-112.0239,3.26,3.4,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84103,Salt Lake City,40.7514,-111.8461,3.11,3.55,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84104,Salt Lake City,40.823,-111.9307,3.1,3.45,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84105,Salt Lake City,40.6169,-111.754,3.25,2.96,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84106,Salt Lake City,40.825,-111.9304,3.27,3.56,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84107,Salt Lake City,40.7135,-111.8584,2.71,3.15,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84108,Salt Lake City,40.6178,-112.023,3.09,3.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84109,Salt Lake City,40.6842,-111.832,3.01,2.83,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84110,Salt Lake City,40.6812,-111.8502,3.17,3.27,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84111,Salt Lake City,40.7174,-111.7903,3.09,3.16,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84112,Salt Lake City,40.8392,-111.8342,2.43,2.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84113,Salt Lake City,40.8892,-111.8919,2.67,2.85,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84114,Salt Lake City,40.8178,-111.7551,2.77,3.76,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84115,Salt Lake City,40.8422,-111.9471,2.69,3.75,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84116,Salt Lake City,40.8637,-111.9126,3.16,3.21,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84117,Salt Lake City,40.7678,-111.8173,3.28,3.42,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84118,Salt Lake City,40.7497,-111.8455,2.33,2.99,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84119,Salt Lake City,40.8466,-111.8149,3.21,2.79,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84120,Salt Lake City,40.8174,-111.8833,3.14,2.99,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84121,Salt Lake City,40.7933,-111.7582,3.11,3.35,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84122,Salt Lake City,40.6815,-111.9512,2.87,3.68,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84123,Salt Lake City,40.7958,-111.9414,3.08,3.24,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84124,Salt Lake City,40.7031,-111.7985,3.22,2.69,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84125,Salt Lake City,40.8587,-111.7259,2.68,3.0,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84126,Salt Lake City,40.6944,-112.0675,2.8,3.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84127,Salt Lake City,40.7442,-112.0667,2.56,3.46,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84128,Salt Lake City,40.8542,-111.9549,2.65,3.65,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84129,Salt Lake City,40.7484,-111.8172,2.64,2.76,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
84130,Salt Lake City,40.7792,-111.7822,3.29,3.5,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89501,Reno,39.4008,-119.9316,2.22,3.68,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89502,Reno,39.3829,-119.8015,2.27,4.13,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89503,Reno,39.6474,-119.9435,2.4,3.54,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89504,Reno,39.5015,-119.7962,1.83,3.88,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89505,Reno,39.6072,-119.9909,2.2,4.88,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89506,Reno,39.539,-119.9151,2.3,4.0,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89507,Reno,39.613,-119.7196,2.56,3.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89508,Reno,39.4903,-119.9834,1.82,4.53,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89509,Reno,39.4744,-119.7708,2.36,4.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89510,Reno,39.4756,-119.6483,1.81,3.55,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89511,Reno,39.6468,-119.9826,1.85,4.04,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89512,Reno,39.6637,-119.9181,2.12,3.7,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89513,Reno,39.6736,-119.6495,2.05,4.13,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89514,Reno,39.589,-119.9675,2.21,4.37,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
89515,Reno,39.6568,-119.839,2.31,3.81,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32301,Tallahassee,30.5905,-84.2476,1.79,3.99,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32302,Tallahassee,30.5402,-84.2703,1.79,4.01,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32303,Tallahassee,30.3944,-84.1612,1.54,3.52,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32304,Tallahassee,30.3974,-84.269,2.05,3.25,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32305,Tallahassee,30.3641,-84.1975,1.62,4.38,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32306,Tallahassee,30.3177,-84.4342,1.84,4.07,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32307,Tallahassee,30.3535,-84.1511,1.99,4.04,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32308,Tallahassee,30.3849,-84.2306,1.9,3.7,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32309,Tallahassee,30.4286,-84.2102,1.98,3.54,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32310,Tallahassee,30.5122,-84.4036,2.03,3.71,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32311,Tallahassee,30.3031,-84.3612,2.1,3.38,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32312,Tallahassee,30.3315,-84.1262,1.57,4.27,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32313,Tallahassee,30.4697,-84.3331,1.56,4.08,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32314,Tallahassee,30.5859,-84.2822,1.67,3.64,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32315,Tallahassee,30.4252,-84.1236,1.54,4.03,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32601,Gainesville,29.5759,-82.3427,1.87,3.99,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32602,Gainesville,29.7319,-82.1685,1.58,3.94,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32603,Gainesville,29.5254,-82.2665,2.03,4.31,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32604,Gainesville,29.5349,-82.1629,1.57,3.16,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32605,Gainesville,29.7162,-82.2602,2.12,3.26,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32606,Gainesville,29.5085,-82.4095,1.98,3.31,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32607,Gainesville,29.7182,-82.455,1.8,3.27,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32608,Gainesville,29.5656,-82.3986,1.94,3.29,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32609,Gainesville,29.6681,-82.1764,1.72,3.26,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32610,Gainesville,29.7204,-82.4582,1.71,4.22,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32611,Gainesville,29.7424,-82.4406,1.72,3.19,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32612,Gainesville,29.6499,-82.2905,1.61,3.92,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32613,Gainesville,29.7811,-82.2597,1.72,4.09,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32614,Gainesville,29.5171,-82.286,1.98,4.1,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
32615,Gainesville,29.5239,-82.2676,1.73,3.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34201,Bradenton,27.5224,-82.5544,1.96,3.53,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34202,Bradenton,27.5379,-82.6255,1.71,3.01,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34203,Bradenton,27.3712,-82.6118,1.6,3.18,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34204,Bradenton,27.6075,-82.486,1.65,3.83,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34205,Bradenton,27.6163,-82.5212,1.92,3.97,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34206,Bradenton,27.5039,-82.5677,1.73,3.38,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34207,Bradenton,27.4793,-82.4632,1.94,3.17,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34208,Bradenton,27.4071,-82.6673,1.63,3.97,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34209,Bradenton,27.5284,-82.4593,1.88,3.11,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34210,Bradenton,27.5195,-82.7443,1.73,3.16,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34211,Bradenton,27.5849,-82.4356,1.81,3.14,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34212,Bradenton,27.5312,-82.7127,1.66,2.89,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34213,Bradenton,27.4925,-82.5154,2.07,2.99,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34214,Bradenton,27.5645,-82.7151,1.67,4.13,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34215,Bradenton,27.4423,-82.4399,1.74,3.28,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34101,Naples,26.0832,-81.9686,2.12,3.16,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34102,Naples,26.1254,-81.9501,2.26,3.43,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34103,Naples,26.272,-81.9541,2.52,3.66,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34104,Naples,26.2264,-81.898,2.52,3.33,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34105,Naples,26.1227,-81.8102,1.86,3.65,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34106,Naples,26.0522,-81.8199,1.96,3.15,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34107,Naples,26.2024,-81.6868,2.43,2.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
34108,Naples,26.1194,-81.6176,2.49,2.96,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
