zip_code,metro,lat,lng,units_delivered_12mo,pct_class_a,pct_class_b,pct_class_c,data_source,as_of_date,source_url
55402,Minneapolis,44.9461,-93.3549,213,68.96,32.62,7.95,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55403,Minneapolis,44.9389,-93.2056,232,51.84,31.73,7.79,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55404,Minneapolis,44.9838,-93.1439,194,64.1,27.02,8.54,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55405,Minneapolis,45.0293,-93.1425,189,64.56,31.86,10.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55406,Minneapolis,44.8357,-93.1993,216,54.25,32.31,7.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55407,Minneapolis,45.0536,-93.2202,223,72.82,30.52,8.15,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55408,Minneapolis,44.8572,-93.3421,178,60.49,23.79,10.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55409,Minneapolis,44.8772,-93.3331,240,53.54,31.55,10.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55410,Minneapolis,45.1116,-93.382,242,60.18,26.53,7.86,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55411,Minneapolis,44.9096,-93.239,207,62.27,28.39,8.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55412,Minneapolis,44.8889,-93.323,187,72.75,31.45,9.05,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55413,Minneapolis,44.8421,-93.3285,184,71.71,28.42,10.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55414,Minneapolis,44.8698,-93.3194,188,55.58,26.74,9.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55415,Minneapolis,44.9872,-93.3829,215,52.31,26.32,9.24,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55416,Minneapolis,44.8801,-93.0865,200,66.18,26.27,7.86,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55417,Minneapolis,44.9709,-93.2924,229,72.28,25.49,9.53,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55418,Minneapolis,45.1121,-93.1039,229,53.86,27.93,9.97,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55419,Minneapolis,44.87,-93.3642,200,63.09,30.62,9.07,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55420,Minneapolis,44.9393,-93.1102,182,62.95,28.25,8.53,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55421,Minneapolis,45.0844,-93.1116,217,66.68,33.52,9.0,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55422,Minneapolis,44.912,-93.3073,199,63.51,32.19,7.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55423,Minneapolis,44.9847,-93.1845,201,56.62,28.3,8.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55424,Minneapolis,44.96,-93.2417,231,59.68,27.5,9.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55425,Minneapolis,44.8654,-93.1232,203,73.7,28.06,7.79,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55426,Minneapolis,45.0066,-93.4325,185,58.07,24.23,9.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55427,Minneapolis,44.9101,-93.3012,178,60.44,30.9,10.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55428,Minneapolis,45.0968,-93.4219,230,71.91,27.78,9.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55429,Minneapolis,45.12,-93.2742,227,69.03,24.3,8.84,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
55430,Minneapolis,45.038,-93.1797,218,72.94,24.01,9.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33601,Tampa Bay,27.9986,-82.5116,442,70.52,25.61,9.7,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33602,Tampa Bay,27.9669,-82.4874,392,67.87,29.44,7.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33603,Tampa Bay,27.9849,-82.3721,405,73.64,28.17,9.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33604,Tampa Bay,27.8212,-82.284,467,70.03,33.09,9.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33605,Tampa Bay,27.8902,-82.5817,438,72.9,28.35,9.76,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33606,Tampa Bay,27.9975,-82.5008,392,70.11,23.8,9.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33607,Tampa Bay,27.8167,-82.4116,328,64.05,28.33,9.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33608,Tampa Bay,28.0567,-82.4245,439,54.98,28.37,8.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33609,Tampa Bay,28.0279,-82.4925,440,56.15,24.9,10.24,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33610,Tampa Bay,27.9879,-82.6369,441,58.31,28.05,9.8,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33611,Tampa Bay,27.9889,-82.4287,443,65.39,33.33,9.22,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33612,Tampa Bay,28.0964,-82.5693,347,54.07,30.17,9.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33613,Tampa Bay,28.075,-82.6132,440,51.69,30.85,10.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33614,Tampa Bay,28.0243,-82.5429,332,64.78,31.27,9.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33615,Tampa Bay,27.8632,-82.5799,372,53.76,28.37,8.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33616,Tampa Bay,27.8793,-82.5428,420,51.72,28.3,10.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33617,Tampa Bay,27.8741,-82.3869,448,53.44,30.23,9.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33618,Tampa Bay,27.9153,-82.3565,348,63.91,26.53,9.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33619,Tampa Bay,27.8973,-82.377,431,65.5,30.21,10.19,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33620,Tampa Bay,28.0208,-82.4247,373,51.88,31.68,7.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33621,Tampa Bay,27.9501,-82.3987,384,68.51,31.18,8.85,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33622,Tampa Bay,27.9814,-82.6047,345,71.1,29.55,10.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33623,Tampa Bay,27.9174,-82.5239,371,60.22,27.11,9.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33624,Tampa Bay,27.9226,-82.369,340,63.79,31.75,7.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33625,Tampa Bay,27.9608,-82.6035,407,52.61,32.9,9.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33626,Tampa Bay,27.8313,-82.5546,369,64.08,32.13,10.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33627,Tampa Bay,27.8189,-82.5018,451,62.03,32.49,8.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33628,Tampa Bay,27.9677,-82.3873,453,61.55,24.31,10.33,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33629,Tampa Bay,27.8192,-82.4463,388,72.87,32.0,8.61,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33630,Tampa Bay,28.0678,-82.4595,454,61.62,33.01,8.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33631,Tampa Bay,27.8376,-82.6007,404,72.5,30.1,10.14,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33632,Tampa Bay,27.8238,-82.5809,461,68.73,24.54,8.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33633,Tampa Bay,27.9445,-82.5952,405,68.36,31.12,10.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33634,Tampa Bay,27.8879,-82.389,439,70.67,27.55,8.76,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33635,Tampa Bay,27.9175,-82.3407,336,54.13,33.58,7.71,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33636,Tampa Bay,27.867,-82.5172,438,58.21,26.7,8.28,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33637,Tampa Bay,27.8428,-82.4047,355,71.15,24.61,8.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33638,Tampa Bay,27.8969,-82.5837,409,60.45,23.95,8.31,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33639,Tampa Bay,27.8519,-82.4583,381,54.21,27.56,9.07,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
33640,Tampa Bay,27.819,-82.3059,464,69.85,28.43,9.5,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70112,New Orleans,30.0007,-90.0178,90,61.47,28.52,8.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70113,New Orleans,29.9955,-90.2026,117,68.01,27.45,8.63,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70114,New Orleans,30.0978,-90.036,114,55.86,28.46,9.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70115,New Orleans,30.0186,-89.901,117,55.8,29.27,8.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70116,New Orleans,30.0939,-90.0688,89,56.86,26.58,9.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70117,New Orleans,30.0938,-89.9313,89,59.98,33.06,7.67,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70118,New Orleans,29.8235,-90.0269,86,56.67,31.0,7.64,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70119,New Orleans,29.9,-90.1187,102,59.56,28.16,7.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70120,New Orleans,30.0111,-89.9881,86,60.05,30.16,9.6,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70121,New Orleans,29.8391,-89.9342,84,73.06,25.69,9.63,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70122,New Orleans,29.962,-90.212,90,57.67,27.0,9.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70123,New Orleans,29.8127,-90.0026,114,69.07,23.89,9.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70124,New Orleans,29.9329,-90.072,99,52.39,33.53,9.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70125,New Orleans,29.8626,-90.0181,99,69.24,28.99,7.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70126,New Orleans,29.9915,-90.0393,110,62.6,29.57,7.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70127,New Orleans,29.8438,-90.215,92,70.42,25.83,8.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70128,New Orleans,29.8668,-90.1334,84,62.55,32.12,8.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70129,New Orleans,29.8485,-89.896,105,58.1,27.06,10.23,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70130,New Orleans,29.8377,-89.9451,104,51.82,29.36,9.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70131,New Orleans,30.0326,-90.1951,98,69.59,30.21,7.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70132,New Orleans,30.0371,-90.2343,101,52.91,29.48,7.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70133,New Orleans,29.968,-89.9595,89,55.85,25.4,8.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70134,New Orleans,29.8787,-89.9503,111,60.18,29.5,9.8,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70135,New Orleans,30.016,-90.1856,116,64.61,27.85,8.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
70136,New Orleans,29.9351,-89.9513,112,52.57,23.86,9.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23220,Richmond,37.4159,-77.5995,131,53.07,24.49,7.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23221,Richmond,37.6849,-77.4639,124,58.43,25.32,8.76,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23222,Richmond,37.4054,-77.4226,132,56.87,30.61,10.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23223,Richmond,37.4967,-77.585,132,52.59,25.11,10.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23224,Richmond,37.5448,-77.5774,124,65.35,31.42,8.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23225,Richmond,37.4723,-77.4837,115,71.26,26.75,9.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23226,Richmond,37.6595,-77.4309,121,54.03,27.35,9.33,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23227,Richmond,37.4189,-77.5338,140,65.68,31.39,9.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23228,Richmond,37.5328,-77.4454,126,71.06,28.14,9.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23229,Richmond,37.526,-77.5971,123,62.38,31.47,9.2,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23230,Richmond,37.5885,-77.5539,151,62.49,26.14,9.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23231,Richmond,37.5199,-77.5093,158,62.68,26.98,7.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23232,Richmond,37.4466,-77.5103,153,69.63,31.58,8.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23233,Richmond,37.4853,-77.4535,133,56.16,25.68,8.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23234,Richmond,37.6252,-77.5046,114,61.77,28.7,10.23,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23235,Richmond,37.4086,-77.3644,130,72.48,23.87,10.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23236,Richmond,37.4421,-77.4001,126,67.06,24.34,8.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23237,Richmond,37.6444,-77.5962,133,63.55,23.88,8.32,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23238,Richmond,37.5241,-77.3425,151,57.51,29.35,9.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23239,Richmond,37.6458,-77.611,152,63.11,28.19,10.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23240,Richmond,37.5877,-77.2828,116,53.82,30.01,7.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23241,Richmond,37.5335,-77.3148,157,55.38,32.39,7.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23242,Richmond,37.618,-77.5881,120,64.47,31.9,7.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23243,Richmond,37.6746,-77.4299,140,57.03,32.24,8.38,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
23244,Richmond,37.4129,-77.5491,148,67.22,29.73,8.79,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35201,Birmingham,33.4901,-86.7203,83,65.98,29.54,9.78,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35202,Birmingham,33.3741,-86.8958,92,73.17,29.58,10.28,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35203,Birmingham,33.456,-86.7176,83,52.96,27.53,10.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35204,Birmingham,33.4961,-86.9773,85,58.43,27.14,9.77,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35205,Birmingham,33.6097,-86.9059,79,70.25,32.93,10.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35206,Birmingham,33.5145,-86.707,78,73.06,26.57,9.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35207,Birmingham,33.6256,-86.8317,91,60.28,27.15,8.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35208,Birmingham,33.5024,-86.9896,85,63.99,30.28,7.65,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35209,Birmingham,33.5363,-86.6368,72,52.3,26.6,8.38,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35210,Birmingham,33.5389,-86.7826,79,52.63,32.68,9.16,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35211,Birmingham,33.3983,-86.887,85,64.58,31.21,9.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35212,Birmingham,33.4121,-86.9251,79,52.43,33.47,8.65,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35213,Birmingham,33.5525,-86.756,94,57.5,32.49,10.13,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35214,Birmingham,33.6606,-86.8263,66,70.82,25.94,10.47,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35215,Birmingham,33.4282,-86.7244,66,60.82,31.63,10.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35216,Birmingham,33.4336,-86.7062,69,56.89,30.33,10.2,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35217,Birmingham,33.6403,-86.6336,87,58.64,25.5,8.98,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35218,Birmingham,33.3932,-86.7566,78,53.69,28.75,8.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35219,Birmingham,33.5263,-86.9559,84,52.32,23.72,7.47,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35220,Birmingham,33.4906,-86.97,84,54.47,30.82,7.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35221,Birmingham,33.5274,-86.9599,72,53.77,33.38,8.75,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35222,Birmingham,33.3758,-86.956,88,52.27,30.14,10.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35223,Birmingham,33.5678,-86.8921,90,51.61,32.44,9.53,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35224,Birmingham,33.6499,-86.6487,68,61.49,23.74,7.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
35225,Birmingham,33.4204,-86.957,70,63.35,31.8,10.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39201,Jackson,32.2271,-90.2321,45,63.23,29.22,9.63,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39202,Jackson,32.1528,-90.3527,54,67.7,26.61,9.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39203,Jackson,32.1656,-90.2184,46,64.17,28.64,9.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39204,Jackson,32.2514,-90.3531,45,60.63,32.11,10.01,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39205,Jackson,32.1709,-90.3045,40,54.87,30.45,10.23,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39206,Jackson,32.2849,-90.3222,51,60.2,24.34,7.54,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39207,Jackson,32.2956,-90.2128,43,57.29,30.31,8.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39208,Jackson,32.2655,-90.2881,41,69.76,31.49,9.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39209,Jackson,32.1819,-90.1096,48,58.8,32.5,8.76,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39210,Jackson,32.1713,-90.305,52,70.82,28.6,7.5,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39211,Jackson,32.4482,-90.2347,39,67.24,26.39,10.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39212,Jackson,32.296,-90.2763,46,64.0,33.56,9.78,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39213,Jackson,32.1967,-90.2215,51,61.81,28.05,10.13,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39214,Jackson,32.3854,-90.3628,50,64.85,24.81,9.28,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
39215,Jackson,32.3652,-90.304,47,58.58,24.02,8.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72201,Little Rock,34.7682,-92.3894,58,68.66,26.46,7.86,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72202,Little Rock,34.7976,-92.1628,75,71.68,29.31,10.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72203,Little Rock,34.6219,-92.3923,59,55.67,32.58,8.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72204,Little Rock,34.7488,-92.4652,70,65.26,25.04,8.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72205,Little Rock,34.7948,-92.249,75,73.62,30.95,9.63,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72206,Little Rock,34.6569,-92.1649,73,59.76,32.82,10.24,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72207,Little Rock,34.7913,-92.2076,74,68.57,28.33,7.61,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72208,Little Rock,34.7869,-92.3467,78,52.37,26.38,9.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72209,Little Rock,34.8213,-92.4585,67,56.16,23.98,9.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72210,Little Rock,34.8875,-92.1108,68,60.2,33.01,7.82,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72211,Little Rock,34.6962,-92.2345,63,55.47,29.47,7.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72212,Little Rock,34.6491,-92.124,82,63.26,27.59,8.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72213,Little Rock,34.8331,-92.4152,79,64.05,32.79,10.05,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72214,Little Rock,34.6539,-92.422,77,68.14,24.88,10.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72215,Little Rock,34.5972,-92.1171,58,72.5,25.74,8.31,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72216,Little Rock,34.8815,-92.2356,65,64.84,29.35,9.76,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72217,Little Rock,34.6064,-92.3915,79,59.29,30.1,8.53,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72218,Little Rock,34.8266,-92.1155,82,59.73,32.44,9.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72219,Little Rock,34.6087,-92.1653,70,54.61,26.18,8.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
72220,Little Rock,34.7655,-92.4348,74,65.51,24.38,7.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37401,Chattanooga,35.1461,-85.4534,80,59.38,24.31,10.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37402,Chattanooga,34.9016,-85.1394,92,52.9,30.96,8.97,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37403,Chattanooga,34.9809,-85.4578,100,66.05,27.0,7.63,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37404,Chattanooga,34.9264,-85.3973,96,71.9,32.54,10.05,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37405,Chattanooga,34.953,-85.1991,73,70.31,32.36,10.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37406,Chattanooga,34.9671,-85.1632,98,54.11,32.96,10.04,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37407,Chattanooga,35.0358,-85.4468,76,54.41,28.55,9.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37408,Chattanooga,35.1555,-85.4106,76,66.65,23.77,8.47,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37409,Chattanooga,34.8976,-85.3465,73,56.0,24.14,10.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37410,Chattanooga,35.0951,-85.3763,100,64.3,31.48,10.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37411,Chattanooga,34.9414,-85.4732,90,71.54,26.59,8.3,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37412,Chattanooga,35.0932,-85.1884,98,73.52,30.08,8.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37413,Chattanooga,35.0907,-85.371,83,61.58,23.73,9.24,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37414,Chattanooga,35.0638,-85.1962,99,60.68,29.59,8.51,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37415,Chattanooga,35.1133,-85.1357,84,67.21,23.44,7.97,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37416,Chattanooga,35.1223,-85.2977,74,61.58,26.85,7.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37417,Chattanooga,35.0357,-85.4008,81,52.62,24.98,9.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37418,Chattanooga,35.053,-85.3714,80,70.83,25.73,8.82,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37419,Chattanooga,35.1174,-85.1895,74,61.41,30.81,10.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37420,Chattanooga,35.0582,-85.3824,74,59.18,32.78,7.64,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37901,Knoxville,35.9806,-83.8556,103,61.09,23.58,8.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37902,Knoxville,36.1059,-83.8437,84,66.32,26.89,8.97,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37903,Knoxville,35.9361,-83.8778,114,68.84,29.91,7.85,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37904,Knoxville,35.9969,-84.0337,108,54.83,26.13,10.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
37905,Knoxville,35.8953,-84.0148,96,54.71,33.36,8.8,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
