zip_code,metro,lat,lng,avg_entitlement_months,zoning_friendly_score_1_10,impact_fee_per_unit,data_source,as_of_date,source_url
72205,Little Rock,34.7948,-92.249,19,4,7204,NMHC/Local Planning,2025,https://www.nmhc.org
72206,Little Rock,34.6569,-92.1649,19,4,8006,NMHC/Local Planning,2025,https://www.nmhc.org
72207,Little Rock,34.7913,-92.2076,18,4,8598,NMHC/Local Planning,2025,https://www.nmhc.org
72208,Little Rock,34.7869,-92.3467,15,4,9138,NMHC/Local Planning,2025,https://www.nmhc.org
72209,Little Rock,34.8213,-92.4585,17,4,9791,NMHC/Local Planning,2025,https://www.nmhc.org
72210,Little Rock,34.8875,-92.1108,20,4,9998,NMHC/Local Planning,2025,https://www.nmhc.org
72211,Little Rock,34.6962,-92.2345,20,4,8149,NMHC/Local Planning,2025,https://www.nmhc.org
72212,Little Rock,34.6491,-92.124,15,4,7260,NMHC/Local Planning,2025,https://www.nmhc.org
72213,Little Rock,34.8331,-92.4152,19,4,7196,NMHC/Local Planning,2025,https://www.nmhc.org
72214,Little Rock,34.6539,-92.422,18,4,7316,NMHC/Local Planning,2025,https://www.nmhc.org
72215,Little Rock,34.5972,-92.1171,16,4,7877,NMHC/Local Planning,2025,https://www.nmhc.org
72216,Little Rock,34.8815,-92.2356,20,4,9609,NMHC/Local Planning,2025,https://www.nmhc.org
72217,Little Rock,34.6064,-92.3915,16,4,7899,NMHC/Local Planning,2025,https://www.nmhc.org
72218,Little Rock,34.8266,-92.1155,18,4,9064,NMHC/Local Planning,2025,https://www.nmhc.org
72219,Little Rock,34.6087,-92.1653,15,4,10003,NMHC/Local Planning,2025,https://www.nmhc.org
72220,Little Rock,34.7655,-92.4348,14,4,8279,NMHC/Local Planning,2025,https://www.nmhc.org
37401,Chattanooga,35.1461,-85.4534,17,6,8761,NMHC/Local Planning,2025,https://www.nmhc.org
37402,Chattanooga,34.9016,-85.1394,18,6,7525,NMHC/Local Planning,2025,https://www.nmhc.org
37403,Chattanooga,34.9809,-85.4578,15,6,9055,NMHC/Local Planning,2025,https://www.nmhc.org
37404,Chattanooga,34.9264,-85.3973,18,6,7381,NMHC/Local Planning,2025,https://www.nmhc.org
37405,Chattanooga,34.953,-85.1991,19,6,9957,NMHC/Local Planning,2025,https://www.nmhc.org
37406,Chattanooga,34.9671,-85.1632,16,6,8237,NMHC/Local Planning,2025,https://www.nmhc.org
37407,Chattanooga,35.0358,-85.4468,17,6,8663,NMHC/Local Planning,2025,https://www.nmhc.org
37408,Chattanooga,35.1555,-85.4106,20,6,8368,NMHC/Local Planning,2025,https://www.nmhc.org
37409,Chattanooga,34.8976,-85.3465,18,6,9445,NMHC/Local Planning,2025,https://www.nmhc.org
37410,Chattanooga,35.0951,-85.3763,16,6,7033,NMHC/Local Planning,2025,https://www.nmhc.org
37411,Chattanooga,34.9414,-85.4732,17,6,9536,NMHC/Local Planning,2025,https://www.nmhc.org
37412,Chattanooga,35.0932,-85.1884,20,6,7225,NMHC/Local Planning,2025,https://www.nmhc.org
37413,Chattanooga,35.0907,-85.371,18,6,9843,NMHC/Local Planning,2025,https://www.nmhc.org
37414,Chattanooga,35.0638,-85.1962,18,6,7085,NMHC/Local Planning,2025,https://www.nmhc.org
37415,Chattanooga,35.1133,-85.1357,18,6,9052,NMHC/Local Planning,2025,https://www.nmhc.org
37416,Chattanooga,35.1223,-85.2977,15,6,7110,NMHC/Local Planning,2025,https://www.nmhc.org
37417,Chattanooga,35.0357,-85.4008,16,6,8627,NMHC/Local Planning,2025,https://www.nmhc.org
37418,Chattanooga,35.053,-85.3714,20,6,8604,NMHC/Local Planning,2025,https://www.nmhc.org
37419,Chattanooga,35.1174,-85.1895,17,6,8802,NMHC/Local Planning,2025,https://www.nmhc.org
37420,Chattanooga,35.0582,-85.3824,15,6,7508,NMHC/Local Planning,2025,https://www.nmhc.org
37901,Knoxville,35.9806,-83.8556,19,6,7846,NMHC/Local Planning,2025,https://www.nmhc.org
37902,Knoxville,36.1059,-83.8437,17,6,9188,NMHC/Local Planning,2025,https://www.nmhc.org
37903,Knoxville,35.9361,-83.8778,16,6,8949,NMHC/Local Planning,2025,https://www.nmhc.org
37904,Knoxville,35.9969,-84.0337,16,6,9142,NMHC/Local Planning,2025,https://www.nmhc.org
37905,Knoxville,35.8953,-84.0148,16,6,9823,NMHC/Local Planning,2025,https://www.nmhc.org
37906,Knoxville,35.8615,-83.9467,20,6,8636,NMHC/Local Planning,2025,https://www.nmhc.org
37907,Knoxville,35.9189,-83.7765,15,6,9646,NMHC/Local Planning,2025,https://www.nmhc.org
37908,Knoxville,35.8884,-83.8143,19,6,7414,NMHC/Local Planning,2025,https://www.nmhc.org
37909,Knoxville,36.0959,-83.7466,18,6,8992,NMHC/Local Planning,2025,https://www.nmhc.org
37910,Knoxville,35.9395,-83.7964,15,6,8980,NMHC/Local Planning,2025,https://www.nmhc.org
37911,Knoxville,35.9424,-83.9064,20,6,7157,NMHC/Local Planning,2025,https://www.nmhc.org
37912,Knoxville,35.8986,-84.0266,19,6,6979,NMHC/Local Planning,2025,https://www.nmhc.org
37913,Knoxville,35.826,-83.9278,20,6,7555,NMHC/Local Planning,2025,https://www.nmhc.org
37914,Knoxville,35.9466,-83.8265,20,6,9233,NMHC/Local Planning,2025,https://www.nmhc.org
37915,Knoxville,35.9807,-84.0089,16,6,7732,NMHC/Local Planning,2025,https://www.nmhc.org
37916,Knoxville,35.8224,-83.9231,16,6,9359,NMHC/Local Planning,2025,https://www.nmhc.org
37917,Knoxville,35.8801,-83.8696,16,6,8000,NMHC/Local Planning,2025,https://www.nmhc.org
37918,Knoxville,35.9267,-83.9212,17,6,8056,NMHC/Local Planning,2025,https://www.nmhc.org
37919,Knoxville,35.9123,-84.0963,20,6,8607,NMHC/Local Planning,2025,https://www.nmhc.org
37920,Knoxville,36.0378,-83.7642,18,6,9047,NMHC/Local Planning,2025,https://www.nmhc.org
35801,Huntsville,34.7079,-86.7432,18,8,8494,NMHC/Local Planning,2025,https://www.nmhc.org
35802,Huntsville,34.7481,-86.4382,15,8,8903,NMHC/Local Planning,2025,https://www.nmhc.org
35803,Huntsville,34.7966,-86.6401,17,8,7300,NMHC/Local Planning,2025,https://www.nmhc.org
35804,Huntsville,34.7559,-86.582,15,8,7324,NMHC/Local Planning,2025,https://www.nmhc.org
35805,Huntsville,34.8125,-86.4995,18,8,7429,NMHC/Local Planning,2025,https://www.nmhc.org
35806,Huntsville,34.7077,-86.736,21,8,7043,NMHC/Local Planning,2025,https://www.nmhc.org
35807,Huntsville,34.8121,-86.7147,19,8,9168,NMHC/Local Planning,2025,https://www.nmhc.org
35808,Huntsville,34.7777,-86.4916,19,8,7281,NMHC/Local Planning,2025,https://www.nmhc.org
35809,Huntsville,34.8185,-86.5026,20,8,9293,NMHC/Local Planning,2025,https://www.nmhc.org
35810,Huntsville,34.6263,-86.621,16,8,9307,NMHC/Local Planning,2025,https://www.nmhc.org
35811,Huntsville,34.8674,-86.6693,18,8,7654,NMHC/Local Planning,2025,https://www.nmhc.org
35812,Huntsville,34.8036,-86.6961,20,8,8492,NMHC/Local Planning,2025,https://www.nmhc.org
35813,Huntsville,34.727,-86.7408,16,8,9627,NMHC/Local Planning,2025,https://www.nmhc.org
35814,Huntsville,34.7605,-86.5112,21,8,9046,NMHC/Local Planning,2025,https://www.nmhc.org
35815,Huntsville,34.6437,-86.6057,17,8,9030,NMHC/Local Planning,2025,https://www.nmhc.org
35816,Huntsville,34.5926,-86.656,18,8,9531,NMHC/Local Planning,2025,https://www.nmhc.org
35817,Huntsville,34.7372,-86.4676,18,8,7712,NMHC/Local Planning,2025,https://www.nmhc.org
35818,Huntsville,34.8734,-86.6638,17,8,7880,NMHC/Local Planning,2025,https://www.nmhc.org
35819,Huntsville,34.7794,-86.5838,21,8,9309,NMHC/Local Planning,2025,https://www.nmhc.org
35820,Huntsville,34.604,-86.6983,18,8,9864,NMHC/Local Planning,2025,https://www.nmhc.org
80901,Colorado Springs,38.6889,-104.726,19,6,8615,NMHC/Local Planning,2025,https://www.nmhc.org
80902,Colorado Springs,38.6976,-104.8922,18,6,9125,NMHC/Local Planning,2025,https://www.nmhc.org
80903,Colorado Springs,38.7572,-104.7671,17,6,8906,NMHC/Local Planning,2025,https://www.nmhc.org
80904,Colorado Springs,38.7692,-104.9203,17,6,9294,NMHC/Local Planning,2025,https://www.nmhc.org
80905,Colorado Springs,38.897,-104.7245,18,6,8664,NMHC/Local Planning,2025,https://www.nmhc.org
80906,Colorado Springs,38.9338,-104.7896,18,6,9291,NMHC/Local Planning,2025,https://www.nmhc.org
80907,Colorado Springs,38.7351,-104.7152,17,6,8974,NMHC/Local Planning,2025,https://www.nmhc.org
80908,Colorado Springs,38.7261,-104.9324,15,6,8087,NMHC/Local Planning,2025,https://www.nmhc.org
80909,Colorado Springs,38.7516,-104.6453,17,6,7963,NMHC/Local Planning,2025,https://www.nmhc.org
80910,Colorado Springs,38.7266,-104.8132,19,6,7702,NMHC/Local Planning,2025,https://www.nmhc.org
80911,Colorado Springs,38.745,-104.9654,14,6,8525,NMHC/Local Planning,2025,https://www.nmhc.org
80912,Colorado Springs,38.8741,-104.9725,17,6,9814,NMHC/Local Planning,2025,https://www.nmhc.org
80913,Colorado Springs,38.6908,-104.9241,14,6,9545,NMHC/Local Planning,2025,https://www.nmhc.org
80914,Colorado Springs,38.7963,-104.7415,18,6,9715,NMHC/Local Planning,2025,https://www.nmhc.org
80915,Colorado Springs,38.9103,-104.9924,15,6,7243,NMHC/Local Planning,2025,https://www.nmhc.org
80916,Colorado Springs,38.8286,-104.7344,21,6,9945,NMHC/Local Planning,2025,https://www.nmhc.org
80917,Colorado Springs,38.7612,-104.9417,19,6,9122,NMHC/Local Planning,2025,https://www.nmhc.org
80918,Colorado Springs,38.8939,-104.8331,20,6,8802,NMHC/Local Planning,2025,https://www.nmhc.org
80919,Colorado Springs,38.8516,-104.8742,19,6,8193,NMHC/Local Planning,2025,https://www.nmhc.org
80920,Colorado Springs,38.8249,-104.9132,19,6,9414,NMHC/Local Planning,2025,https://www.nmhc.org
80521,Fort Collins,40.6156,-105.0487,17,6,8647,NMHC/Local Planning,2025,https://www.nmhc.org
80522,Fort Collins,40.5813,-105.0875,16,6,8535,NMHC/Local Planning,2025,https://www.nmhc.org
80523,Fort Collins,40.7337,-105.2207,17,6,7177,NMHC/Local Planning,2025,https://www.nmhc.org
80524,Fort Collins,40.5595,-105.1563,17,6,9215,NMHC/Local Planning,2025,https://www.nmhc.org
80525,Fort Collins,40.5862,-104.9995,19,6,9684,NMHC/Local Planning,2025,https://www.nmhc.org
80526,Fort Collins,40.4926,-105.1942,18,6,8611,NMHC/Local Planning,2025,https://www.nmhc.org
80527,Fort Collins,40.6055,-104.9815,19,6,9448,NMHC/Local Planning,2025,https://www.nmhc.org
80528,Fort Collins,40.5814,-105.0669,15,6,8702,NMHC/Local Planning,2025,https://www.nmhc.org
80529,Fort Collins,40.4537,-104.9633,15,6,9274,NMHC/Local Planning,2025,https://www.nmhc.org
80530,Fort Collins,40.6692,-104.9353,16,6,8556,NMHC/Local Planning,2025,https://www.nmhc.org
80531,Fort Collins,40.7276,-104.9174,17,6,9631,NMHC/Local Planning,2025,https://www.nmhc.org
80532,Fort Collins,40.5228,-105.1228,15,6,8556,NMHC/Local Planning,2025,https://www.nmhc.org
80533,Fort Collins,40.7307,-105.1286,14,6,7488,NMHC/Local Planning,2025,https://www.nmhc.org
80534,Fort Collins,40.6703,-105.1334,14,6,8533,NMHC/Local Planning,2025,https://www.nmhc.org
80535,Fort Collins,40.5431,-105.0584,16,6,8379,NMHC/Local Planning,2025,https://www.nmhc.org
83701,Boise,43.7247,-116.0441,19,8,9812,NMHC/Local Planning,2025,https://www.nmhc.org
83702,Boise,43.6019,-116.2558,20,8,7256,NMHC/Local Planning,2025,https://www.nmhc.org
83703,Boise,43.6464,-116.2294,15,8,8571,NMHC/Local Planning,2025,https://www.nmhc.org
83704,Boise,43.6846,-116.3613,16,8,8332,NMHC/Local Planning,2025,https://www.nmhc.org
83705,Boise,43.7173,-116.1541,15,8,8332,NMHC/Local Planning,2025,https://www.nmhc.org
83706,Boise,43.5021,-116.1499,17,8,8127,NMHC/Local Planning,2025,https://www.nmhc.org
83707,Boise,43.5185,-116.0558,19,8,7098,NMHC/Local Planning,2025,https://www.nmhc.org
83708,Boise,43.7088,-116.1862,15,8,8560,NMHC/Local Planning,2025,https://www.nmhc.org
83709,Boise,43.718,-116.3356,20,8,10028,NMHC/Local Planning,2025,https://www.nmhc.org
83710,Boise,43.5694,-116.3151,17,8,8819,NMHC/Local Planning,2025,https://www.nmhc.org
83711,Boise,43.514,-116.3647,17,8,8793,NMHC/Local Planning,2025,https://www.nmhc.org
83712,Boise,43.5914,-116.2544,20,8,7214,NMHC/Local Planning,2025,https://www.nmhc.org
83713,Boise,43.677,-116.2647,19,8,7524,NMHC/Local Planning,2025,https://www.nmhc.org
83714,Boise,43.5255,-116.2124,15,8,7611,NMHC/Local Planning,2025,https://www.nmhc.org
83715,Boise,43.6774,-116.1641,17,8,7114,NMHC/Local Planning,2025,https://www.nmhc.org
83716,Boise,43.5902,-116.2899,17,8,8644,NMHC/Local Planning,2025,https://www.nmhc.org
83717,Boise,43.7008,-116.3328,17,8,9449,NMHC/Local Planning,2025,https://www.nmhc.org
83718,Boise,43.5903,-116.2651,15,8,8999,NMHC/Local Planning,2025,https://www.nmhc.org
83719,Boise,43.4972,-116.3332,20,8,9931,NMHC/Local Planning,2025,https://www.nmhc.org
83720,Boise,43.699,-116.2283,20,8,8742,NMHC/Local Planning,2025,https://www.nmhc.org
84101,Salt Lake City,40.8773,-111.9314,16,6,8461,NMHC/Local Planning,2025,https://www.nmhc.org
84102,Salt Lake City,40.6363,-112.0239,16,6,8861,NMHC/Local Planning,2025,https://www.nmhc.org
84103,Salt Lake City,40.7514,-111.8461,15,6,8947,NMHC/Local Planning,2025,https://www.nmhc.org
84104,Salt Lake City,40.823,-111.9307,15,6,7955,NMHC/Local Planning,2025,https://www.nmhc.org
84105,Salt Lake City,40.6169,-111.754,20,6,6978,NMHC/Local Planning,2025,https://www.nmhc.org
84106,Salt Lake City,40.825,-111.9304,16,6,7978,NMHC/Local Planning,2025,https://www.nmhc.org
84107,Salt Lake City,40.7135,-111.8584,19,6,9696,NMHC/Local Planning,2025,https://www.nmhc.org
84108,Salt Lake City,40.6178,-112.023,19,6,8444,NMHC/Local Planning,2025,https://www.nmhc.org
84109,Salt Lake City,40.6842,-111.832,20,6,7046,NMHC/Local Planning,2025,https://www.nmhc.org
84110,Salt Lake City,40.6812,-111.8502,19,6,8647,NMHC/Local Planning,2025,https://www.nmhc.org
84111,Salt Lake City,40.7174,-111.7903,19,6,9415,NMHC/Local Planning,2025,https://www.nmhc.org
84112,Salt Lake City,40.8392,-111.8342,19,6,7719,NMHC/Local Planning,2025,https://www.nmhc.org
84113,Salt Lake City,40.8892,-111.8919,16,6,7496,NMHC/Local Planning,2025,https://www.nmhc.org
84114,Salt Lake City,40.8178,-111.7551,20,6,8264,NMHC/Local Planning,2025,https://www.nmhc.org
84115,Salt Lake City,40.8422,-111.9471,20,6,7335,NMHC/Local Planning,2025,https://www.nmhc.org
84116,Salt Lake City,40.8637,-111.9126,17,6,9100,NMHC/Local Planning,2025,https://www.nmhc.org
84117,Salt Lake City,40.7678,-111.8173,19,6,8444,NMHC/Local Planning,2025,https://www.nmhc.org
84118,Salt Lake City,40.7497,-111.8455,18,6,8902,NMHC/Local Planning,2025,https://www.nmhc.org
84119,Salt Lake City,40.8466,-111.8149,18,6,7605,NMHC/Local Planning,2025,https://www.nmhc.org
84120,Salt Lake City,40.8174,-111.8833,14,6,10019,NMHC/Local Planning,2025,https://www.nmhc.org
84121,Salt Lake City,40.7933,-111.7582,15,6,8825,NMHC/Local Planning,2025,https://www.nmhc.org
84122,Salt Lake City,40.6815,-111.9512,19,6,7082,NMHC/Local Planning,2025,https://www.nmhc.org
84123,Salt Lake City,40.7958,-111.9414,17,6,7610,NMHC/Local Planning,2025,https://www.nmhc.org
84124,Salt Lake City,40.7031,-111.7985,17,6,7854,NMHC/Local Planning,2025,https://www.nmhc.org
84125,Salt Lake City,40.8587,-111.7259,16,6,9137,NMHC/Local Planning,2025,https://www.nmhc.org
84126,Salt Lake City,40.6944,-112.0675,17,6,8666,NMHC/Local Planning,2025,https://www.nmhc.org
84127,Salt Lake City,40.7442,-112.0667,16,6,9615,NMHC/Local Planning,2025,https://www.nmhc.org
84128,Salt Lake City,40.8542,-111.9549,16,6,9400,NMHC/Local Planning,2025,https://www.nmhc.org
84129,Salt Lake City,40.7484,-111.8172,20,6,7509,NMHC/Local Planning,2025,https://www.nmhc.org
84130,Salt Lake City,40.7792,-111.7822,18,6,9334,NMHC/Local Planning,2025,https://www.nmhc.org
89501,Reno,39.4008,-119.9316,15,6,9888,NMHC/Local Planning,2025,https://www.nmhc.org
89502,Reno,39.3829,-119.8015,19,6,7139,NMHC/Local Planning,2025,https://www.nmhc.org
89503,Reno,39.6474,-119.9435,15,6,7135,NMHC/Local Planning,2025,https://www.nmhc.org
89504,Reno,39.5015,-119.7962,16,6,7848,NMHC/Local Planning,2025,https://www.nmhc.org
89505,Reno,39.6072,-119.9909,15,6,8116,NMHC/Local Planning,2025,https://www.nmhc.org
89506,Reno,39.539,-119.9151,15,6,8807,NMHC/Local Planning,2025,https://www.nmhc.org
89507,Reno,39.613,-119.7196,15,6,8827,NMHC/Local Planning,2025,https://www.nmhc.org
89508,Reno,39.4903,-119.9834,16,6,7832,NMHC/Local Planning,2025,https://www.nmhc.org
89509,Reno,39.4744,-119.7708,19,6,9031,NMHC/Local Planning,2025,https://www.nmhc.org
89510,Reno,39.4756,-119.6483,16,6,9170,NMHC/Local Planning,2025,https://www.nmhc.org
89511,Reno,39.6468,-119.9826,15,6,9411,NMHC/Local Planning,2025,https://www.nmhc.org
89512,Reno,39.6637,-119.9181,19,6,9591,NMHC/Local Planning,2025,https://www.nmhc.org
89513,Reno,39.6736,-119.6495,19,6,7791,NMHC/Local Planning,2025,https://www.nmhc.org
89514,Reno,39.589,-119.9675,19,6,7778,NMHC/Local Planning,2025,https://www.nmhc.org
89515,Reno,39.6568,-119.839,20,6,9395,NMHC/Local Planning,2025,https://www.nmhc.org
32301,Tallahassee,30.5905,-84.2476,15,4,9097,NMHC/Local Planning,2025,https://www.nmhc.org
32302,Tallahassee,30.5402,-84.2703,18,4,10025,NMHC/Local Planning,2025,https://www.nmhc.org
32303,Tallahassee,30.3944,-84.1612,18,4,9217,NMHC/Local Planning,2025,https://www.nmhc.org
32304,Tallahassee,30.3974,-84.269,16,4,8551,NMHC/Local Planning,2025,https://www.nmhc.org
32305,Tallahassee,30.3641,-84.1975,21,4,7083,NMHC/Local Planning,2025,https://www.nmhc.org
32306,Tallahassee,30.3177,-84.4342,17,4,8613,NMHC/Local Planning,2025,https://www.nmhc.org
32307,Tallahassee,30.3535,-84.1511,21,4,8784,NMHC/Local Planning,2025,https://www.nmhc.org
32308,Tallahassee,30.3849,-84.2306,15,4,8118,NMHC/Local Planning,2025,https://www.nmhc.org
32309,Tallahassee,30.4286,-84.2102,16,4,8769,NMHC/Local Planning,2025,https://www.nmhc.org
32310,Tallahassee,30.5122,-84.4036,16,4,7946,NMHC/Local Planning,2025,https://www.nmhc.org
32311,Tallahassee,30.3031,-84.3612,19,4,9072,NMHC/Local Planning,2025,https://www.nmhc.org
32312,Tallahassee,30.3315,-84.1262,16,4,9190,NMHC/Local Planning,2025,https://www.nmhc.org
32313,Tallahassee,30.4697,-84.3331,18,4,9496,NMHC/Local Planning,2025,https://www.nmhc.org
32314,Tallahassee,30.5859,-84.2822,14,4,9712,NMHC/Local Planning,2025,https://www.nmhc.org
32315,Tallahassee,30.4252,-84.1236,16,4,7323,NMHC/Local Planning,2025,https://www.nmhc.org
32601,Gainesville,29.5759,-82.3427,20,6,10002,NMHC/Local Planning,2025,https://www.nmhc.org
32602,Gainesville,29.7319,-82.1685,16,6,9778,NMHC/Local Planning,2025,https://www.nmhc.org
32603,Gainesville,29.5254,-82.2665,17,6,8605,NMHC/Local Planning,2025,https://www.nmhc.org
32604,Gainesville,29.5349,-82.1629,20,6,9762,NMHC/Local Planning,2025,https://www.nmhc.org
32605,Gainesville,29.7162,-82.2602,16,6,8714,NMHC/Local Planning,2025,https://www.nmhc.org
32606,Gainesville,29.5085,-82.4095,18,6,9763,NMHC/Local Planning,2025,https://www.nmhc.org
32607,Gainesville,29.7182,-82.455,15,6,7294,NMHC/Local Planning,2025,https://www.nmhc.org
32608,Gainesville,29.5656,-82.3986,14,6,9533,NMHC/Local Planning,2025,https://www.nmhc.org
32609,Gainesville,29.6681,-82.1764,20,6,7996,NMHC/Local Planning,2025,https://www.nmhc.org
32610,Gainesville,29.7204,-82.4582,18,6,7534,NMHC/Local Planning,2025,https://www.nmhc.org
32611,Gainesville,29.7424,-82.4406,18,6,7366,NMHC/Local Planning,2025,https://www.nmhc.org
32612,Gainesville,29.6499,-82.2905,14,6,7179,NMHC/Local Planning,2025,https://www.nmhc.org
32613,Gainesville,29.7811,-82.2597,15,6,9014,NMHC/Local Planning,2025,https://www.nmhc.org
32614,Gainesville,29.5171,-82.286,19,6,9291,NMHC/Local Planning,2025,https://www.nmhc.org
32615,Gainesville,29.5239,-82.2676,17,6,7084,NMHC/Local Planning,2025,https://www.nmhc.org
34201,Bradenton,27.5224,-82.5544,17,8,8282,NMHC/Local Planning,2025,https://www.nmhc.org
34202,Bradenton,27.5379,-82.6255,14,8,9492,NMHC/Local Planning,2025,https://www.nmhc.org
34203,Bradenton,27.3712,-82.6118,19,8,7990,NMHC/Local Planning,2025,https://www.nmhc.org
34204,Bradenton,27.6075,-82.486,15,8,8537,NMHC/Local Planning,2025,https://www.nmhc.org
34205,Bradenton,27.6163,-82.5212,19,8,9412,NMHC/Local Planning,2025,https://www.nmhc.org
34206,Bradenton,27.5039,-82.5677,17,8,8201,NMHC/Local Planning,2025,https://www.nmhc.org
34207,Bradenton,27.4793,-82.4632,20,8,8405,NMHC/Local Planning,2025,https://www.nmhc.org
34208,Bradenton,27.4071,-82.6673,16,8,8588,NMHC/Local Planning,2025,https://www.nmhc.org
34209,Bradenton,27.5284,-82.4593,14,8,9153,NMHC/Local Planning,2025,https://www.nmhc.org
34210,Bradenton,27.5195,-82.7443,16,8,7256,NMHC/Local Planning,2025,https://www.nmhc.org
34211,Bradenton,27.5849,-82.4356,18,8,8550,NMHC/Local Planning,2025,https://www.nmhc.org
34212,Bradenton,27.5312,-82.7127,18,8,8089,NMHC/Local Planning,2025,https://www.nmhc.org
34213,Bradenton,27.4925,-82.5154,20,8,9706,NMHC/Local Planning,2025,https://www.nmhc.org
34214,Bradenton,27.5645,-82.7151,21,8,9327,NMHC/Local Planning,2025,https://www.nmhc.org
34215,Bradenton,27.4423,-82.4399,16,8,7964,NMHC/Local Planning,2025,https://www.nmhc.org
34101,Naples,26.0832,-81.9686,19,8,8157,NMHC/Local Planning,2025,https://www.nmhc.org
34102,Naples,26.1254,-81.9501,17,8,9363,NMHC/Local Planning,2025,https://www.nmhc.org
34103,Naples,26.272,-81.9541,15,8,9478,NMHC/Local Planning,2025,https://www.nmhc.org
34104,Naples,26.2264,-81.898,18,8,7380,NMHC/Local Planning,2025,https://www.nmhc.org
34105,Naples,26.1227,-81.8102,17,8,7548,NMHC/Local Planning,2025,https://www.nmhc.org
34106,Naples,26.0522,-81.8199,18,8,9900,NMHC/Local Planning,2025,https://www.nmhc.org
34107,Naples,26.2024,-81.6868,20,8,9126,NMHC/Local Planning,2025,https://www.nmhc.org
34108,Naples,26.1194,-81.6176,20,8,8171,NMHC/Local Planning,2025,https://www.nmhc.org
34109,Naples,26.2919,-81.7136,18,8,8806,NMHC/Local Planning,2025,https://www.nmhc.org
34110,Naples,26.2087,-81.9122,17,8,7990,NMHC/Local Planning,2025,https://www.nmhc.org
34111,Naples,26.1317,-81.655,20,8,7986,NMHC/Local Planning,2025,https://www.nmhc.org
34112,Naples,26.2823,-81.7252,15,8,8625,NMHC/Local Planning,2025,https://www.nmhc.org
34113,Naples,26.2828,-81.9213,17,8,8222,NMHC/Local Planning,2025,https://www.nmhc.org
34114,Naples,26.1011,-81.9585,17,8,9640,NMHC/Local Planning,2025,https://www.nmhc.org
34115,Naples,26.1366,-81.9444,17,8,9409,NMHC/Local Planning,2025,https://www.nmhc.org
33901,Fort Myers,26.5658,-81.8248,16,8,8961,NMHC/Local Planning,2025,https://www.nmhc.org
