zip_code,metro,lat,lng,units_under_construction,units_delivering_12mo,pct_affordable,data_source,as_of_date,source_url
70129,New Orleans,29.8485,-89.896,184,137,11.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70130,New Orleans,29.8377,-89.9451,242,133,11.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70131,New Orleans,30.0326,-90.1951,247,144,13.34,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70132,New Orleans,30.0371,-90.2343,250,148,13.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70133,New Orleans,29.968,-89.9595,216,160,12.86,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70134,New Orleans,29.8787,-89.9503,211,147,13.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70135,New Orleans,30.016,-90.1856,182,156,10.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
70136,New Orleans,29.9351,-89.9513,237,148,11.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23220,Richmond,37.4159,-77.5995,246,168,12.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23221,Richmond,37.6849,-77.4639,290,161,12.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23222,Richmond,37.4054,-77.4226,325,184,13.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23223,Richmond,37.4967,-77.585,252,199,11.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23224,Richmond,37.5448,-77.5774,262,163,14.1,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23225,Richmond,37.4723,-77.4837,261,185,13.77,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23226,Richmond,37.6595,-77.4309,328,203,14.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23227,Richmond,37.4189,-77.5338,231,177,13.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23228,Richmond,37.5328,-77.4454,314,169,12.96,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23229,Richmond,37.526,-77.5971,294,167,13.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23230,Richmond,37.5885,-77.5539,272,209,10.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23231,Richmond,37.5199,-77.5093,277,179,13.86,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23232,Richmond,37.4466,-77.5103,260,166,14.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23233,Richmond,37.4853,-77.4535,326,159,12.82,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23234,Richmond,37.6252,-77.5046,327,208,11.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23235,Richmond,37.4086,-77.3644,250,168,11.72,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23236,Richmond,37.4421,-77.4001,288,197,12.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23237,Richmond,37.6444,-77.5962,246,173,13.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23238,Richmond,37.5241,-77.3425,300,219,11.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23239,Richmond,37.6458,-77.611,251,176,12.38,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23240,Richmond,37.5877,-77.2828,282,211,14.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23241,Richmond,37.5335,-77.3148,294,178,14.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23242,Richmond,37.618,-77.5881,309,196,13.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23243,Richmond,37.6746,-77.4299,255,210,13.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
23244,Richmond,37.4129,-77.5491,244,165,10.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35201,Birmingham,33.4901,-86.7203,151,114,14.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35202,Birmingham,33.3741,-86.8958,171,108,13.98,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35203,Birmingham,33.456,-86.7176,173,119,10.81,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35204,Birmingham,33.4961,-86.9773,173,96,14.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35205,Birmingham,33.6097,-86.9059,174,106,12.1,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35206,Birmingham,33.5145,-86.707,187,120,14.07,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35207,Birmingham,33.6256,-86.8317,184,124,14.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35208,Birmingham,33.5024,-86.9896,181,100,12.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35209,Birmingham,33.5363,-86.6368,170,130,12.97,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35210,Birmingham,33.5389,-86.7826,178,127,12.08,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35211,Birmingham,33.3983,-86.887,185,113,14.02,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35212,Birmingham,33.4121,-86.9251,192,125,14.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35213,Birmingham,33.5525,-86.756,164,129,13.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35214,Birmingham,33.6606,-86.8263,144,119,11.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35215,Birmingham,33.4282,-86.7244,165,119,12.5,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35216,Birmingham,33.4336,-86.7062,160,97,10.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35217,Birmingham,33.6403,-86.6336,157,108,12.93,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35218,Birmingham,33.3932,-86.7566,142,125,13.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35219,Birmingham,33.5263,-86.9559,136,103,14.06,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35220,Birmingham,33.4906,-86.97,156,96,14.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35221,Birmingham,33.5274,-86.9599,181,110,11.1,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35222,Birmingham,33.3758,-86.956,181,130,13.62,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35223,Birmingham,33.5678,-86.8921,189,121,11.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35224,Birmingham,33.6499,-86.6487,187,101,13.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35225,Birmingham,33.4204,-86.957,171,120,12.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39201,Jackson,32.2271,-90.2321,90,73,11.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39202,Jackson,32.1528,-90.3527,115,64,12.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39203,Jackson,32.1656,-90.2184,87,76,12.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39204,Jackson,32.2514,-90.3531,116,67,12.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39205,Jackson,32.1709,-90.3045,97,71,11.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39206,Jackson,32.2849,-90.3222,89,70,11.11,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39207,Jackson,32.2956,-90.2128,84,64,10.85,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39208,Jackson,32.2655,-90.2881,97,74,11.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39209,Jackson,32.1819,-90.1096,113,57,11.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39210,Jackson,32.1713,-90.305,87,65,12.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39211,Jackson,32.4482,-90.2347,104,79,11.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39212,Jackson,32.296,-90.2763,82,65,11.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39213,Jackson,32.1967,-90.2215,85,78,11.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39214,Jackson,32.3854,-90.3628,117,71,10.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
39215,Jackson,32.3652,-90.304,92,67,12.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72201,Little Rock,34.7682,-92.3894,127,91,11.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72202,Little Rock,34.7976,-92.1628,166,115,13.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72203,Little Rock,34.6219,-92.3923,126,94,12.32,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72204,Little Rock,34.7488,-92.4652,141,111,14.21,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72205,Little Rock,34.7948,-92.249,124,95,13.38,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72206,Little Rock,34.6569,-92.1649,138,113,10.31,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72207,Little Rock,34.7913,-92.2076,166,87,13.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72208,Little Rock,34.7869,-92.3467,164,98,13.02,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72209,Little Rock,34.8213,-92.4585,143,83,13.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72210,Little Rock,34.8875,-92.1108,147,97,14.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72211,Little Rock,34.6962,-92.2345,169,85,14.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72212,Little Rock,34.6491,-92.124,149,96,12.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72213,Little Rock,34.8331,-92.4152,136,112,12.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72214,Little Rock,34.6539,-92.422,165,95,13.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72215,Little Rock,34.5972,-92.1171,167,85,10.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72216,Little Rock,34.8815,-92.2356,162,105,10.49,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72217,Little Rock,34.6064,-92.3915,119,115,13.77,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72218,Little Rock,34.8266,-92.1155,165,90,11.68,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72219,Little Rock,34.6087,-92.1653,140,101,12.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
72220,Little Rock,34.7655,-92.4348,143,111,12.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37401,Chattanooga,35.1461,-85.4534,189,133,14.46,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37402,Chattanooga,34.9016,-85.1394,178,143,11.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37403,Chattanooga,34.9809,-85.4578,203,148,13.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37404,Chattanooga,34.9264,-85.3973,158,112,13.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37405,Chattanooga,34.953,-85.1991,212,123,11.41,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37406,Chattanooga,34.9671,-85.1632,178,132,11.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37407,Chattanooga,35.0358,-85.4468,162,128,10.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37408,Chattanooga,35.1555,-85.4106,167,140,12.61,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37409,Chattanooga,34.8976,-85.3465,173,136,13.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37410,Chattanooga,35.0951,-85.3763,175,122,12.41,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37411,Chattanooga,34.9414,-85.4732,194,126,12.41,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37412,Chattanooga,35.0932,-85.1884,152,107,12.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37413,Chattanooga,35.0907,-85.371,153,106,12.21,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37414,Chattanooga,35.0638,-85.1962,158,113,12.86,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37415,Chattanooga,35.1133,-85.1357,206,122,11.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37416,Chattanooga,35.1223,-85.2977,189,139,11.22,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37417,Chattanooga,35.0357,-85.4008,179,115,14.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37418,Chattanooga,35.053,-85.3714,202,110,10.34,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37419,Chattanooga,35.1174,-85.1895,196,110,14.07,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37420,Chattanooga,35.0582,-85.3824,169,119,12.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37901,Knoxville,35.9806,-83.8556,205,124,13.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37902,Knoxville,36.1059,-83.8437,184,143,11.27,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37903,Knoxville,35.9361,-83.8778,177,142,12.76,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37904,Knoxville,35.9969,-84.0337,178,126,10.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37905,Knoxville,35.8953,-84.0148,235,162,10.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37906,Knoxville,35.8615,-83.9467,235,165,13.5,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37907,Knoxville,35.9189,-83.7765,197,143,12.91,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37908,Knoxville,35.8884,-83.8143,215,168,12.76,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37909,Knoxville,36.0959,-83.7466,182,162,14.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37910,Knoxville,35.9395,-83.7964,181,146,11.42,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37911,Knoxville,35.9424,-83.9064,187,160,11.82,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37912,Knoxville,35.8986,-84.0266,247,169,13.98,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37913,Knoxville,35.826,-83.9278,199,122,11.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37914,Knoxville,35.9466,-83.8265,226,127,11.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37915,Knoxville,35.9807,-84.0089,202,164,10.42,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37916,Knoxville,35.8224,-83.9231,174,165,12.31,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37917,Knoxville,35.8801,-83.8696,210,149,14.31,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37918,Knoxville,35.9267,-83.9212,185,119,14.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37919,Knoxville,35.9123,-84.0963,236,134,11.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37920,Knoxville,36.0378,-83.7642,212,127,11.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35801,Huntsville,34.7079,-86.7432,242,134,14.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35802,Huntsville,34.7481,-86.4382,194,166,12.0,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35803,Huntsville,34.7966,-86.6401,192,164,10.96,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35804,Huntsville,34.7559,-86.582,211,171,14.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35805,Huntsville,34.8125,-86.4995,220,135,13.65,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35806,Huntsville,34.7077,-86.736,194,164,10.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35807,Huntsville,34.8121,-86.7147,230,149,13.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35808,Huntsville,34.7777,-86.4916,220,173,12.1,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35809,Huntsville,34.8185,-86.5026,234,168,14.32,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35810,Huntsville,34.6263,-86.621,233,152,12.5,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35811,Huntsville,34.8674,-86.6693,250,161,10.87,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35812,Huntsville,34.8036,-86.6961,259,147,13.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35813,Huntsville,34.727,-86.7408,227,175,12.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35814,Huntsville,34.7605,-86.5112,250,135,14.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35815,Huntsville,34.6437,-86.6057,255,186,10.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35816,Huntsville,34.5926,-86.656,197,131,13.52,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35817,Huntsville,34.7372,-86.4676,233,159,14.58,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35818,Huntsville,34.8734,-86.6638,232,168,11.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35819,Huntsville,34.7794,-86.5838,226,178,10.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
35820,Huntsville,34.604,-86.6983,220,173,11.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80901,Colorado Springs,38.6889,-104.726,210,148,12.58,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80902,Colorado Springs,38.6976,-104.8922,214,151,11.15,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80903,Colorado Springs,38.7572,-104.7671,206,127,14.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80904,Colorado Springs,38.7692,-104.9203,230,163,12.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80905,Colorado Springs,38.897,-104.7245,247,119,14.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80906,Colorado Springs,38.9338,-104.7896,207,141,11.38,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80907,Colorado Springs,38.7351,-104.7152,218,137,13.91,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80908,Colorado Springs,38.7261,-104.9324,194,161,10.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80909,Colorado Springs,38.7516,-104.6453,223,138,11.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80910,Colorado Springs,38.7266,-104.8132,186,156,11.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80911,Colorado Springs,38.745,-104.9654,203,166,11.95,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80912,Colorado Springs,38.8741,-104.9725,211,165,12.76,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80913,Colorado Springs,38.6908,-104.9241,246,126,12.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80914,Colorado Springs,38.7963,-104.7415,202,165,11.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80915,Colorado Springs,38.9103,-104.9924,199,165,11.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80916,Colorado Springs,38.8286,-104.7344,246,163,11.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80917,Colorado Springs,38.7612,-104.9417,183,160,12.57,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80918,Colorado Springs,38.8939,-104.8331,251,149,10.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80919,Colorado Springs,38.8516,-104.8742,206,162,11.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80920,Colorado Springs,38.8249,-104.9132,196,169,12.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80521,Fort Collins,40.6156,-105.0487,205,136,12.53,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80522,Fort Collins,40.5813,-105.0875,167,147,14.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80523,Fort Collins,40.7337,-105.2207,156,114,14.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80524,Fort Collins,40.5595,-105.1563,164,146,13.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80525,Fort Collins,40.5862,-104.9995,193,108,13.82,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80526,Fort Collins,40.4926,-105.1942,171,109,12.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80527,Fort Collins,40.6055,-104.9815,216,110,10.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80528,Fort Collins,40.5814,-105.0669,213,130,13.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80529,Fort Collins,40.4537,-104.9633,186,118,13.81,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80530,Fort Collins,40.6692,-104.9353,204,139,12.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80531,Fort Collins,40.7276,-104.9174,209,137,10.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80532,Fort Collins,40.5228,-105.1228,171,131,14.57,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80533,Fort Collins,40.7307,-105.1286,212,111,13.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80534,Fort Collins,40.6703,-105.1334,187,108,11.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80535,Fort Collins,40.5431,-105.0584,164,109,13.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83701,Boise,43.7247,-116.0441,173,116,10.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83702,Boise,43.6019,-116.2558,206,132,14.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83703,Boise,43.6464,-116.2294,206,117,11.86,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83704,Boise,43.6846,-116.3613,188,130,13.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83705,Boise,43.7173,-116.1541,186,109,11.62,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83706,Boise,43.5021,-116.1499,162,116,12.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83707,Boise,43.5185,-116.0558,187,117,11.98,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83708,Boise,43.7088,-116.1862,172,142,12.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83709,Boise,43.718,-116.3356,165,113,10.65,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83710,Boise,43.5694,-116.3151,199,118,14.38,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83711,Boise,43.514,-116.3647,168,124,12.97,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83712,Boise,43.5914,-116.2544,161,112,12.62,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83713,Boise,43.677,-116.2647,176,141,10.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83714,Boise,43.5255,-116.2124,176,142,10.63,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83715,Boise,43.6774,-116.1641,163,128,10.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83716,Boise,43.5902,-116.2899,155,138,13.64,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83717,Boise,43.7008,-116.3328,216,112,13.92,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83718,Boise,43.5903,-116.2651,153,142,11.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
83719,Boise,43.4972,-116.3332,218,142,14.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
