zip_code,metro,lat,lng,eviction_filing_rate_per_1000,avg_days_to_eviction,landlord_friendly_score_1_10,data_source,as_of_date,source_url
35804,Huntsville,34.7559,-86.582,21.3,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
35805,Huntsville,34.8125,-86.4995,20.34,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
35806,Huntsville,34.7077,-86.736,17.21,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
35807,Huntsville,34.8121,-86.7147,20.58,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
35808,Huntsville,34.7777,-86.4916,15.67,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
35809,Huntsville,34.8185,-86.5026,16.44,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
35810,Huntsville,34.6263,-86.621,19.95,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
35811,Huntsville,34.8674,-86.6693,17.12,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
35812,Huntsville,34.8036,-86.6961,17.72,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
35813,Huntsville,34.727,-86.7408,16.24,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
35814,Huntsville,34.7605,-86.5112,17.16,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
35815,Huntsville,34.6437,-86.6057,18.39,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
35816,Huntsville,34.5926,-86.656,16.68,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
35817,Huntsville,34.7372,-86.4676,20.05,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
35818,Huntsville,34.8734,-86.6638,16.7,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
35819,Huntsville,34.7794,-86.5838,17.4,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
35820,Huntsville,34.604,-86.6983,18.47,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
80901,Colorado Springs,38.6889,-104.726,20.18,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
80902,Colorado Springs,38.6976,-104.8922,17.99,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
80903,Colorado Springs,38.7572,-104.7671,20.81,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
80904,Colorado Springs,38.7692,-104.9203,17.71,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
80905,Colorado Springs,38.897,-104.7245,15.92,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
80906,Colorado Springs,38.9338,-104.7896,18.21,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
80907,Colorado Springs,38.7351,-104.7152,15.25,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
80908,Colorado Springs,38.7261,-104.9324,19.15,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
80909,Colorado Springs,38.7516,-104.6453,17.9,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
80910,Colorado Springs,38.7266,-104.8132,16.27,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
80911,Colorado Springs,38.745,-104.9654,19.38,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
80912,Colorado Springs,38.8741,-104.9725,17.22,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
80913,Colorado Springs,38.6908,-104.9241,16.1,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
80914,Colorado Springs,38.7963,-104.7415,19.46,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
80915,Colorado Springs,38.9103,-104.9924,19.88,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
80916,Colorado Springs,38.8286,-104.7344,18.63,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
80917,Colorado Springs,38.7612,-104.9417,21.64,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
80918,Colorado Springs,38.8939,-104.8331,20.21,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
80919,Colorado Springs,38.8516,-104.8742,17.73,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
80920,Colorado Springs,38.8249,-104.9132,19.38,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
80521,Fort Collins,40.6156,-105.0487,21.36,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
80522,Fort Collins,40.5813,-105.0875,19.7,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
80523,Fort Collins,40.7337,-105.2207,19.82,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
80524,Fort Collins,40.5595,-105.1563,17.87,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
80525,Fort Collins,40.5862,-104.9995,19.67,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
80526,Fort Collins,40.4926,-105.1942,21.71,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
80527,Fort Collins,40.6055,-104.9815,16.19,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
80528,Fort Collins,40.5814,-105.0669,17.91,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
80529,Fort Collins,40.4537,-104.9633,21.1,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
80530,Fort Collins,40.6692,-104.9353,19.41,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
80531,Fort Collins,40.7276,-104.9174,19.8,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
80532,Fort Collins,40.5228,-105.1228,15.97,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
80533,Fort Collins,40.7307,-105.1286,18.61,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
80534,Fort Collins,40.6703,-105.1334,17.7,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
80535,Fort Collins,40.5431,-105.0584,15.85,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
83701,Boise,43.7247,-116.0441,20.69,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
83702,Boise,43.6019,-116.2558,19.11,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
83703,Boise,43.6464,-116.2294,16.83,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
83704,Boise,43.6846,-116.3613,17.02,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
83705,Boise,43.7173,-116.1541,19.34,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
83706,Boise,43.5021,-116.1499,17.84,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
83707,Boise,43.5185,-116.0558,17.31,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
83708,Boise,43.7088,-116.1862,18.91,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
83709,Boise,43.718,-116.3356,19.03,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
83710,Boise,43.5694,-116.3151,18.69,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
83711,Boise,43.514,-116.3647,16.5,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
83712,Boise,43.5914,-116.2544,15.86,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
83713,Boise,43.677,-116.2647,20.5,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
83714,Boise,43.5255,-116.2124,16.69,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
83715,Boise,43.6774,-116.1641,15.65,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
83716,Boise,43.5902,-116.2899,17.81,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
83717,Boise,43.7008,-116.3328,19.26,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
83718,Boise,43.5903,-116.2651,16.0,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
83719,Boise,43.4972,-116.3332,16.7,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
83720,Boise,43.699,-116.2283,15.56,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
84101,Salt Lake City,40.8773,-111.9314,19.62,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
84102,Salt Lake City,40.6363,-112.0239,17.88,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
84103,Salt Lake City,40.7514,-111.8461,19.45,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
84104,Salt Lake City,40.823,-111.9307,21.69,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
84105,Salt Lake City,40.6169,-111.754,19.76,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
84106,Salt Lake City,40.825,-111.9304,18.15,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
84107,Salt Lake City,40.7135,-111.8584,18.41,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
84108,Salt Lake City,40.6178,-112.023,16.54,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
84109,Salt Lake City,40.6842,-111.832,18.22,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
84110,Salt Lake City,40.6812,-111.8502,17.18,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
84111,Salt Lake City,40.7174,-111.7903,15.22,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
84112,Salt Lake City,40.8392,-111.8342,17.41,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
84113,Salt Lake City,40.8892,-111.8919,18.56,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
84114,Salt Lake City,40.8178,-111.7551,20.33,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
84115,Salt Lake City,40.8422,-111.9471,16.09,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
84116,Salt Lake City,40.8637,-111.9126,18.23,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
84117,Salt Lake City,40.7678,-111.8173,16.41,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
84118,Salt Lake City,40.7497,-111.8455,16.63,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
84119,Salt Lake City,40.8466,-111.8149,17.96,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
84120,Salt Lake City,40.8174,-111.8833,15.97,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
84121,Salt Lake City,40.7933,-111.7582,16.04,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
84122,Salt Lake City,40.6815,-111.9512,19.44,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
84123,Salt Lake City,40.7958,-111.9414,20.4,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
84124,Salt Lake City,40.7031,-111.7985,21.4,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
84125,Salt Lake City,40.8587,-111.7259,20.54,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
84126,Salt Lake City,40.6944,-112.0675,19.29,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
84127,Salt Lake City,40.7442,-112.0667,20.34,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
84128,Salt Lake City,40.8542,-111.9549,17.12,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
84129,Salt Lake City,40.7484,-111.8172,16.83,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
84130,Salt Lake City,40.7792,-111.7822,16.86,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
89501,Reno,39.4008,-119.9316,21.52,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
89502,Reno,39.3829,-119.8015,20.44,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
89503,Reno,39.6474,-119.9435,18.0,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
89504,Reno,39.5015,-119.7962,17.45,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
89505,Reno,39.6072,-119.9909,16.41,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
89506,Reno,39.539,-119.9151,15.21,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
89507,Reno,39.613,-119.7196,20.7,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
89508,Reno,39.4903,-119.9834,15.53,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
89509,Reno,39.4744,-119.7708,16.39,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
89510,Reno,39.4756,-119.6483,16.74,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
89511,Reno,39.6468,-119.9826,17.21,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
89512,Reno,39.6637,-119.9181,16.94,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
89513,Reno,39.6736,-119.6495,16.66,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
89514,Reno,39.589,-119.9675,19.61,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
89515,Reno,39.6568,-119.839,17.76,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
32301,Tallahassee,30.5905,-84.2476,17.52,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
32302,Tallahassee,30.5402,-84.2703,21.19,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
32303,Tallahassee,30.3944,-84.1612,16.59,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
32304,Tallahassee,30.3974,-84.269,18.31,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
32305,Tallahassee,30.3641,-84.1975,20.73,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
32306,Tallahassee,30.3177,-84.4342,20.6,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
32307,Tallahassee,30.3535,-84.1511,21.01,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
32308,Tallahassee,30.3849,-84.2306,18.3,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
32309,Tallahassee,30.4286,-84.2102,16.12,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
32310,Tallahassee,30.5122,-84.4036,18.9,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
32311,Tallahassee,30.3031,-84.3612,19.27,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
32312,Tallahassee,30.3315,-84.1262,21.34,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
32313,Tallahassee,30.4697,-84.3331,21.16,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
32314,Tallahassee,30.5859,-84.2822,16.93,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
32315,Tallahassee,30.4252,-84.1236,17.19,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
32601,Gainesville,29.5759,-82.3427,15.84,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
32602,Gainesville,29.7319,-82.1685,21.74,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
32603,Gainesville,29.5254,-82.2665,16.24,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
32604,Gainesville,29.5349,-82.1629,18.59,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
32605,Gainesville,29.7162,-82.2602,19.86,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
32606,Gainesville,29.5085,-82.4095,21.1,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
32607,Gainesville,29.7182,-82.455,16.38,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
32608,Gainesville,29.5656,-82.3986,20.16,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
32609,Gainesville,29.6681,-82.1764,18.39,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
32610,Gainesville,29.7204,-82.4582,17.52,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
32611,Gainesville,29.7424,-82.4406,20.94,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
32612,Gainesville,29.6499,-82.2905,20.22,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
32613,Gainesville,29.7811,-82.2597,21.43,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
32614,Gainesville,29.5171,-82.286,19.96,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
32615,Gainesville,29.5239,-82.2676,17.68,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
34201,Bradenton,27.5224,-82.5544,18.44,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
34202,Bradenton,27.5379,-82.6255,16.12,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
34203,Bradenton,27.3712,-82.6118,17.9,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
34204,Bradenton,27.6075,-82.486,20.53,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
34205,Bradenton,27.6163,-82.5212,20.54,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
34206,Bradenton,27.5039,-82.5677,21.54,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
34207,Bradenton,27.4793,-82.4632,17.84,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
34208,Bradenton,27.4071,-82.6673,21.57,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
34209,Bradenton,27.5284,-82.4593,18.19,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
34210,Bradenton,27.5195,-82.7443,15.31,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
34211,Bradenton,27.5849,-82.4356,19.82,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
34212,Bradenton,27.5312,-82.7127,15.56,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
34213,Bradenton,27.4925,-82.5154,21.29,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
34214,Bradenton,27.5645,-82.7151,19.06,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
34215,Bradenton,27.4423,-82.4399,17.15,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
34101,Naples,26.0832,-81.9686,19.23,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
34102,Naples,26.1254,-81.9501,20.43,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
34103,Naples,26.272,-81.9541,17.4,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
34104,Naples,26.2264,-81.898,21.59,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
34105,Naples,26.1227,-81.8102,15.34,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
34106,Naples,26.0522,-81.8199,20.31,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
34107,Naples,26.2024,-81.6868,17.93,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
34108,Naples,26.1194,-81.6176,19.1,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
34109,Naples,26.2919,-81.7136,17.45,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
34110,Naples,26.2087,-81.9122,17.26,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
34111,Naples,26.1317,-81.655,16.37,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
34112,Naples,26.2823,-81.7252,19.65,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
34113,Naples,26.2828,-81.9213,19.05,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
34114,Naples,26.1011,-81.9585,15.98,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
34115,Naples,26.1366,-81.9444,21.08,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
33901,Fort Myers,26.5658,-81.8248,15.86,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
33902,Fort Myers,26.7253,-81.6952,21.01,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
33903,Fort Myers,26.5693,-81.8814,16.55,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
33904,Fort Myers,26.7609,-81.8204,18.97,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
33905,Fort Myers,26.6128,-81.9642,17.26,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
33906,Fort Myers,26.6223,-81.7403,18.49,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
33907,Fort Myers,26.7652,-82.0271,18.55,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
33908,Fort Myers,26.6913,-82.009,17.31,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
33909,Fort Myers,26.5124,-81.8548,21.36,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
33910,Fort Myers,26.6152,-81.8194,15.33,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
33911,Fort Myers,26.6955,-82.0171,16.27,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
33912,Fort Myers,26.7652,-81.9255,18.53,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
33913,Fort Myers,26.6781,-81.9457,15.69,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
33914,Fort Myers,26.7557,-81.9375,19.37,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
33915,Fort Myers,26.7142,-81.8661,21.27,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
29401,Charleston,32.8378,-79.9581,16.9,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
29402,Charleston,32.7984,-80.0783,19.64,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
29403,Charleston,32.7493,-80.0996,20.0,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
29404,Charleston,32.8686,-79.902,21.31,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
29405,Charleston,32.6568,-79.8185,16.5,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
29406,Charleston,32.7558,-79.8329,15.94,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
29407,Charleston,32.6832,-79.7675,19.79,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
29408,Charleston,32.9212,-79.9332,15.41,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
29409,Charleston,32.7374,-80.0304,17.87,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
29410,Charleston,32.6646,-79.8561,17.38,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
29411,Charleston,32.6555,-79.961,16.15,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
29412,Charleston,32.784,-80.086,16.55,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
29413,Charleston,32.8466,-80.0877,19.71,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
