zip_code,metro,lat,lng,renter_occupied_pct,owner_occupied_pct,avg_household_size,data_source,as_of_date,source_url
72217,Little Rock,34.6064,-92.3915,53.69,57.0,2.92,US Census ACS,2023,https://data.census.gov
72218,Little Rock,34.8266,-92.1155,51.63,48.0,2.19,US Census ACS,2023,https://data.census.gov
72219,Little Rock,34.6087,-92.1653,41.9,50.1,2.44,US Census ACS,2023,https://data.census.gov
72220,Little Rock,34.7655,-92.4348,42.0,54.6,2.12,US Census ACS,2023,https://data.census.gov
37401,Chattanooga,35.1461,-85.4534,40.48,50.8,2.39,US Census ACS,2023,https://data.census.gov
37402,Chattanooga,34.9016,-85.1394,39.24,54.5,2.09,US Census ACS,2023,https://data.census.gov
37403,Chattanooga,34.9809,-85.4578,45.01,52.7,2.34,US Census ACS,2023,https://data.census.gov
37404,Chattanooga,34.9264,-85.3973,38.48,61.9,2.36,US Census ACS,2023,https://data.census.gov
37405,Chattanooga,34.953,-85.1991,51.36,60.1,2.66,US Census ACS,2023,https://data.census.gov
37406,Chattanooga,34.9671,-85.1632,41.9,62.2,2.46,US Census ACS,2023,https://data.census.gov
37407,Chattanooga,35.0358,-85.4468,50.05,61.9,2.75,US Census ACS,2023,https://data.census.gov
37408,Chattanooga,35.1555,-85.4106,41.01,48.4,2.96,US Census ACS,2023,https://data.census.gov
37409,Chattanooga,34.8976,-85.3465,47.66,62.2,2.66,US Census ACS,2023,https://data.census.gov
37410,Chattanooga,35.0951,-85.3763,47.44,51.7,2.46,US Census ACS,2023,https://data.census.gov
37411,Chattanooga,34.9414,-85.4732,37.79,59.0,2.25,US Census ACS,2023,https://data.census.gov
37412,Chattanooga,35.0932,-85.1884,47.02,57.7,2.42,US Census ACS,2023,https://data.census.gov
37413,Chattanooga,35.0907,-85.371,42.8,52.3,2.78,US Census ACS,2023,https://data.census.gov
37414,Chattanooga,35.0638,-85.1962,37.28,51.7,2.17,US Census ACS,2023,https://data.census.gov
37415,Chattanooga,35.1133,-85.1357,38.05,50.6,2.68,US Census ACS,2023,https://data.census.gov
37416,Chattanooga,35.1223,-85.2977,45.93,51.2,2.11,US Census ACS,2023,https://data.census.gov
37417,Chattanooga,35.0357,-85.4008,49.4,62.4,2.25,US Census ACS,2023,https://data.census.gov
37418,Chattanooga,35.053,-85.3714,37.39,59.5,2.41,US Census ACS,2023,https://data.census.gov
37419,Chattanooga,35.1174,-85.1895,42.76,57.1,2.6,US Census ACS,2023,https://data.census.gov
37420,Chattanooga,35.0582,-85.3824,41.11,58.5,2.46,US Census ACS,2023,https://data.census.gov
37901,Knoxville,35.9806,-83.8556,47.43,54.6,2.61,US Census ACS,2023,https://data.census.gov
37902,Knoxville,36.1059,-83.8437,37.89,47.9,2.71,US Census ACS,2023,https://data.census.gov
37903,Knoxville,35.9361,-83.8778,40.51,62.9,2.79,US Census ACS,2023,https://data.census.gov
37904,Knoxville,35.9969,-84.0337,46.19,57.7,2.21,US Census ACS,2023,https://data.census.gov
37905,Knoxville,35.8953,-84.0148,51.35,53.0,2.41,US Census ACS,2023,https://data.census.gov
37906,Knoxville,35.8615,-83.9467,42.18,58.5,2.5,US Census ACS,2023,https://data.census.gov
37907,Knoxville,35.9189,-83.7765,39.34,56.5,2.76,US Census ACS,2023,https://data.census.gov
37908,Knoxville,35.8884,-83.8143,41.87,59.8,2.13,US Census ACS,2023,https://data.census.gov
37909,Knoxville,36.0959,-83.7466,42.44,61.3,2.48,US Census ACS,2023,https://data.census.gov
37910,Knoxville,35.9395,-83.7964,37.74,57.7,2.67,US Census ACS,2023,https://data.census.gov
37911,Knoxville,35.9424,-83.9064,39.62,52.5,2.64,US Census ACS,2023,https://data.census.gov
37912,Knoxville,35.8986,-84.0266,42.25,54.2,2.18,US Census ACS,2023,https://data.census.gov
37913,Knoxville,35.826,-83.9278,42.06,57.6,2.26,US Census ACS,2023,https://data.census.gov
37914,Knoxville,35.9466,-83.8265,36.63,60.9,2.38,US Census ACS,2023,https://data.census.gov
37915,Knoxville,35.9807,-84.0089,40.91,57.6,2.65,US Census ACS,2023,https://data.census.gov
37916,Knoxville,35.8224,-83.9231,40.4,58.0,2.43,US Census ACS,2023,https://data.census.gov
37917,Knoxville,35.8801,-83.8696,50.39,50.0,2.97,US Census ACS,2023,https://data.census.gov
37918,Knoxville,35.9267,-83.9212,39.48,54.1,2.5,US Census ACS,2023,https://data.census.gov
37919,Knoxville,35.9123,-84.0963,44.73,55.5,2.82,US Census ACS,2023,https://data.census.gov
37920,Knoxville,36.0378,-83.7642,43.04,50.4,2.56,US Census ACS,2023,https://data.census.gov
35801,Huntsville,34.7079,-86.7432,45.21,61.6,2.45,US Census ACS,2023,https://data.census.gov
35802,Huntsville,34.7481,-86.4382,36.8,63.1,2.43,US Census ACS,2023,https://data.census.gov
35803,Huntsville,34.7966,-86.6401,43.89,64.5,2.41,US Census ACS,2023,https://data.census.gov
35804,Huntsville,34.7559,-86.582,42.58,57.3,2.59,US Census ACS,2023,https://data.census.gov
35805,Huntsville,34.8125,-86.4995,37.0,61.3,2.78,US Census ACS,2023,https://data.census.gov
35806,Huntsville,34.7077,-86.736,47.37,62.7,2.55,US Census ACS,2023,https://data.census.gov
35807,Huntsville,34.8121,-86.7147,35.66,63.1,2.64,US Census ACS,2023,https://data.census.gov
35808,Huntsville,34.7777,-86.4916,34.93,62.5,2.8,US Census ACS,2023,https://data.census.gov
35809,Huntsville,34.8185,-86.5026,36.22,63.0,2.13,US Census ACS,2023,https://data.census.gov
35810,Huntsville,34.6263,-86.621,41.37,53.8,2.85,US Census ACS,2023,https://data.census.gov
35811,Huntsville,34.8674,-86.6693,43.32,62.8,2.83,US Census ACS,2023,https://data.census.gov
35812,Huntsville,34.8036,-86.6961,44.8,56.1,2.65,US Census ACS,2023,https://data.census.gov
35813,Huntsville,34.727,-86.7408,37.17,57.6,2.88,US Census ACS,2023,https://data.census.gov
35814,Huntsville,34.7605,-86.5112,40.27,58.0,2.59,US Census ACS,2023,https://data.census.gov
35815,Huntsville,34.6437,-86.6057,37.47,57.5,2.67,US Census ACS,2023,https://data.census.gov
35816,Huntsville,34.5926,-86.656,43.74,63.8,2.88,US Census ACS,2023,https://data.census.gov
35817,Huntsville,34.7372,-86.4676,38.04,63.2,2.41,US Census ACS,2023,https://data.census.gov
35818,Huntsville,34.8734,-86.6638,36.79,60.5,2.7,US Census ACS,2023,https://data.census.gov
35819,Huntsville,34.7794,-86.5838,41.14,56.4,2.93,US Census ACS,2023,https://data.census.gov
35820,Huntsville,34.604,-86.6983,39.96,53.0,2.51,US Census ACS,2023,https://data.census.gov
80901,Colorado Springs,38.6889,-104.726,37.95,51.0,2.68,US Census ACS,2023,https://data.census.gov
80902,Colorado Springs,38.6976,-104.8922,36.46,52.4,2.35,US Census ACS,2023,https://data.census.gov
80903,Colorado Springs,38.7572,-104.7671,43.05,56.8,2.87,US Census ACS,2023,https://data.census.gov
80904,Colorado Springs,38.7692,-104.9203,44.33,52.5,2.16,US Census ACS,2023,https://data.census.gov
80905,Colorado Springs,38.897,-104.7245,47.9,61.6,2.62,US Census ACS,2023,https://data.census.gov
80906,Colorado Springs,38.9338,-104.7896,38.3,61.0,2.46,US Census ACS,2023,https://data.census.gov
80907,Colorado Springs,38.7351,-104.7152,42.44,54.2,2.45,US Census ACS,2023,https://data.census.gov
80908,Colorado Springs,38.7261,-104.9324,35.96,65.1,2.13,US Census ACS,2023,https://data.census.gov
80909,Colorado Springs,38.7516,-104.6453,35.42,60.3,2.57,US Census ACS,2023,https://data.census.gov
80910,Colorado Springs,38.7266,-104.8132,45.39,54.6,2.85,US Census ACS,2023,https://data.census.gov
80911,Colorado Springs,38.745,-104.9654,45.28,61.6,2.38,US Census ACS,2023,https://data.census.gov
80912,Colorado Springs,38.8741,-104.9725,37.03,57.7,2.15,US Census ACS,2023,https://data.census.gov
80913,Colorado Springs,38.6908,-104.9241,49.66,60.2,2.3,US Census ACS,2023,https://data.census.gov
80914,Colorado Springs,38.7963,-104.7415,38.28,52.5,2.76,US Census ACS,2023,https://data.census.gov
80915,Colorado Springs,38.9103,-104.9924,37.58,64.6,2.73,US Census ACS,2023,https://data.census.gov
80916,Colorado Springs,38.8286,-104.7344,35.8,52.2,2.46,US Census ACS,2023,https://data.census.gov
80917,Colorado Springs,38.7612,-104.9417,47.26,57.9,2.67,US Census ACS,2023,https://data.census.gov
80918,Colorado Springs,38.8939,-104.8331,41.04,57.4,2.72,US Census ACS,2023,https://data.census.gov
80919,Colorado Springs,38.8516,-104.8742,42.26,56.7,2.44,US Census ACS,2023,https://data.census.gov
80920,Colorado Springs,38.8249,-104.9132,40.91,54.3,2.38,US Census ACS,2023,https://data.census.gov
80521,Fort Collins,40.6156,-105.0487,43.97,58.8,2.53,US Census ACS,2023,https://data.census.gov
80522,Fort Collins,40.5813,-105.0875,46.22,54.6,2.4,US Census ACS,2023,https://data.census.gov
80523,Fort Collins,40.7337,-105.2207,44.39,47.1,2.58,US Census ACS,2023,https://data.census.gov
80524,Fort Collins,40.5595,-105.1563,53.42,49.6,2.15,US Census ACS,2023,https://data.census.gov
80525,Fort Collins,40.5862,-104.9995,43.99,51.3,2.75,US Census ACS,2023,https://data.census.gov
80526,Fort Collins,40.4926,-105.1942,39.66,56.5,2.39,US Census ACS,2023,https://data.census.gov
80527,Fort Collins,40.6055,-104.9815,50.13,52.4,2.52,US Census ACS,2023,https://data.census.gov
80528,Fort Collins,40.5814,-105.0669,43.93,52.1,2.85,US Census ACS,2023,https://data.census.gov
80529,Fort Collins,40.4537,-104.9633,51.61,55.4,2.24,US Census ACS,2023,https://data.census.gov
80530,Fort Collins,40.6692,-104.9353,50.74,55.4,2.08,US Census ACS,2023,https://data.census.gov
80531,Fort Collins,40.7276,-104.9174,46.77,48.1,2.76,US Census ACS,2023,https://data.census.gov
80532,Fort Collins,40.5228,-105.1228,51.78,49.8,2.24,US Census ACS,2023,https://data.census.gov
80533,Fort Collins,40.7307,-105.1286,48.02,48.9,2.42,US Census ACS,2023,https://data.census.gov
80534,Fort Collins,40.6703,-105.1334,53.61,54.1,2.6,US Census ACS,2023,https://data.census.gov
80535,Fort Collins,40.5431,-105.0584,39.28,49.8,2.84,US Census ACS,2023,https://data.census.gov
83701,Boise,43.7247,-116.0441,43.99,57.2,2.49,US Census ACS,2023,https://data.census.gov
83702,Boise,43.6019,-116.2558,41.88,53.9,2.32,US Census ACS,2023,https://data.census.gov
83703,Boise,43.6464,-116.2294,37.59,60.5,2.34,US Census ACS,2023,https://data.census.gov
83704,Boise,43.6846,-116.3613,42.23,56.4,2.62,US Census ACS,2023,https://data.census.gov
83705,Boise,43.7173,-116.1541,40.99,52.0,2.29,US Census ACS,2023,https://data.census.gov
83706,Boise,43.5021,-116.1499,40.15,57.4,2.41,US Census ACS,2023,https://data.census.gov
83707,Boise,43.5185,-116.0558,38.0,62.6,2.75,US Census ACS,2023,https://data.census.gov
83708,Boise,43.7088,-116.1862,36.91,63.0,2.13,US Census ACS,2023,https://data.census.gov
83709,Boise,43.718,-116.3356,49.11,53.5,2.42,US Census ACS,2023,https://data.census.gov
83710,Boise,43.5694,-116.3151,35.81,57.5,2.32,US Census ACS,2023,https://data.census.gov
83711,Boise,43.514,-116.3647,36.94,55.6,2.48,US Census ACS,2023,https://data.census.gov
83712,Boise,43.5914,-116.2544,40.5,62.8,2.75,US Census ACS,2023,https://data.census.gov
83713,Boise,43.677,-116.2647,36.64,63.9,2.91,US Census ACS,2023,https://data.census.gov
83714,Boise,43.5255,-116.2124,45.84,52.6,2.27,US Census ACS,2023,https://data.census.gov
83715,Boise,43.6774,-116.1641,42.3,56.7,2.11,US Census ACS,2023,https://data.census.gov
83716,Boise,43.5902,-116.2899,45.62,55.7,2.96,US Census ACS,2023,https://data.census.gov
83717,Boise,43.7008,-116.3328,37.88,58.0,2.48,US Census ACS,2023,https://data.census.gov
83718,Boise,43.5903,-116.2651,37.68,59.8,2.66,US Census ACS,2023,https://data.census.gov
83719,Boise,43.4972,-116.3332,43.53,62.5,2.1,US Census ACS,2023,https://data.census.gov
83720,Boise,43.699,-116.2283,38.12,52.9,2.13,US Census ACS,2023,https://data.census.gov
84101,Salt Lake City,40.8773,-111.9314,45.37,46.0,2.35,US Census ACS,2023,https://data.census.gov
84102,Salt Lake City,40.6363,-112.0239,41.6,51.5,2.09,US Census ACS,2023,https://data.census.gov
84103,Salt Lake City,40.7514,-111.8461,49.1,44.9,2.68,US Census ACS,2023,https://data.census.gov
84104,Salt Lake City,40.823,-111.9307,49.56,49.0,2.29,US Census ACS,2023,https://data.census.gov
84105,Salt Lake City,40.6169,-111.754,51.07,44.8,2.46,US Census ACS,2023,https://data.census.gov
84106,Salt Lake City,40.825,-111.9304,48.44,58.8,2.41,US Census ACS,2023,https://data.census.gov
84107,Salt Lake City,40.7135,-111.8584,43.98,53.5,2.63,US Census ACS,2023,https://data.census.gov
84108,Salt Lake City,40.6178,-112.023,56.79,59.6,2.26,US Census ACS,2023,https://data.census.gov
84109,Salt Lake City,40.6842,-111.832,44.51,45.7,2.27,US Census ACS,2023,https://data.census.gov
84110,Salt Lake City,40.6812,-111.8502,45.52,44.0,2.26,US Census ACS,2023,https://data.census.gov
84111,Salt Lake City,40.7174,-111.7903,51.75,56.5,2.6,US Census ACS,2023,https://data.census.gov
84112,Salt Lake City,40.8392,-111.8342,48.58,47.3,2.69,US Census ACS,2023,https://data.census.gov
84113,Salt Lake City,40.8892,-111.8919,54.42,45.2,2.11,US Census ACS,2023,https://data.census.gov
84114,Salt Lake City,40.8178,-111.7551,43.85,46.0,2.28,US Census ACS,2023,https://data.census.gov
84115,Salt Lake City,40.8422,-111.9471,44.53,54.6,2.34,US Census ACS,2023,https://data.census.gov
84116,Salt Lake City,40.8637,-111.9126,49.33,57.1,2.87,US Census ACS,2023,https://data.census.gov
84117,Salt Lake City,40.7678,-111.8173,49.8,43.7,2.77,US Census ACS,2023,https://data.census.gov
84118,Salt Lake City,40.7497,-111.8455,53.57,56.4,2.33,US Census ACS,2023,https://data.census.gov
84119,Salt Lake City,40.8466,-111.8149,52.97,43.3,2.74,US Census ACS,2023,https://data.census.gov
84120,Salt Lake City,40.8174,-111.8833,49.15,44.9,2.57,US Census ACS,2023,https://data.census.gov
84121,Salt Lake City,40.7933,-111.7582,50.08,44.5,2.48,US Census ACS,2023,https://data.census.gov
84122,Salt Lake City,40.6815,-111.9512,45.92,45.8,2.37,US Census ACS,2023,https://data.census.gov
84123,Salt Lake City,40.7958,-111.9414,52.71,50.4,2.22,US Census ACS,2023,https://data.census.gov
84124,Salt Lake City,40.7031,-111.7985,45.36,54.4,2.47,US Census ACS,2023,https://data.census.gov
84125,Salt Lake City,40.8587,-111.7259,55.78,43.5,2.91,US Census ACS,2023,https://data.census.gov
84126,Salt Lake City,40.6944,-112.0675,43.84,44.3,2.49,US Census ACS,2023,https://data.census.gov
84127,Salt Lake City,40.7442,-112.0667,50.68,54.4,2.74,US Census ACS,2023,https://data.census.gov
84128,Salt Lake City,40.8542,-111.9549,52.32,46.3,2.8,US Census ACS,2023,https://data.census.gov
84129,Salt Lake City,40.7484,-111.8172,49.44,59.4,2.39,US Census ACS,2023,https://data.census.gov
84130,Salt Lake City,40.7792,-111.7822,46.61,49.8,2.35,US Census ACS,2023,https://data.census.gov
89501,Reno,39.4008,-119.9316,46.45,55.2,2.66,US Census ACS,2023,https://data.census.gov
89502,Reno,39.3829,-119.8015,50.58,60.2,2.9,US Census ACS,2023,https://data.census.gov
89503,Reno,39.6474,-119.9435,43.55,59.7,2.72,US Census ACS,2023,https://data.census.gov
89504,Reno,39.5015,-119.7962,51.3,53.6,2.12,US Census ACS,2023,https://data.census.gov
89505,Reno,39.6072,-119.9909,47.39,56.7,2.37,US Census ACS,2023,https://data.census.gov
89506,Reno,39.539,-119.9151,53.55,54.3,2.2,US Census ACS,2023,https://data.census.gov
89507,Reno,39.613,-119.7196,54.25,46.8,2.64,US Census ACS,2023,https://data.census.gov
89508,Reno,39.4903,-119.9834,54.44,48.8,2.56,US Census ACS,2023,https://data.census.gov
89509,Reno,39.4744,-119.7708,44.14,55.6,2.84,US Census ACS,2023,https://data.census.gov
89510,Reno,39.4756,-119.6483,49.26,48.4,2.86,US Census ACS,2023,https://data.census.gov
89511,Reno,39.6468,-119.9826,51.22,55.0,2.6,US Census ACS,2023,https://data.census.gov
89512,Reno,39.6637,-119.9181,47.88,58.8,2.48,US Census ACS,2023,https://data.census.gov
89513,Reno,39.6736,-119.6495,47.39,51.9,2.75,US Census ACS,2023,https://data.census.gov
89514,Reno,39.589,-119.9675,42.17,56.6,2.96,US Census ACS,2023,https://data.census.gov
89515,Reno,39.6568,-119.839,54.5,54.5,2.55,US Census ACS,2023,https://data.census.gov
32301,Tallahassee,30.5905,-84.2476,54.7,56.8,2.75,US Census ACS,2023,https://data.census.gov
32302,Tallahassee,30.5402,-84.2703,55.47,41.3,2.44,US Census ACS,2023,https://data.census.gov
32303,Tallahassee,30.3944,-84.1612,45.22,50.7,2.7,US Census ACS,2023,https://data.census.gov
32304,Tallahassee,30.3974,-84.269,48.87,50.4,2.16,US Census ACS,2023,https://data.census.gov
32305,Tallahassee,30.3641,-84.1975,51.99,51.0,2.82,US Census ACS,2023,https://data.census.gov
32306,Tallahassee,30.3177,-84.4342,60.79,55.5,2.41,US Census ACS,2023,https://data.census.gov
32307,Tallahassee,30.3535,-84.1511,51.08,46.5,2.21,US Census ACS,2023,https://data.census.gov
32308,Tallahassee,30.3849,-84.2306,47.07,38.5,2.34,US Census ACS,2023,https://data.census.gov
32309,Tallahassee,30.4286,-84.2102,46.76,42.6,2.48,US Census ACS,2023,https://data.census.gov
32310,Tallahassee,30.5122,-84.4036,52.81,51.2,2.8,US Census ACS,2023,https://data.census.gov
32311,Tallahassee,30.3031,-84.3612,48.28,51.8,2.89,US Census ACS,2023,https://data.census.gov
32312,Tallahassee,30.3315,-84.1262,50.29,45.7,2.63,US Census ACS,2023,https://data.census.gov
32313,Tallahassee,30.4697,-84.3331,56.04,45.9,2.34,US Census ACS,2023,https://data.census.gov
32314,Tallahassee,30.5859,-84.2822,49.97,50.5,2.08,US Census ACS,2023,https://data.census.gov
32315,Tallahassee,30.4252,-84.1236,43.4,56.6,2.22,US Census ACS,2023,https://data.census.gov
32601,Gainesville,29.5759,-82.3427,59.05,55.7,2.25,US Census ACS,2023,https://data.census.gov
32602,Gainesville,29.7319,-82.1685,46.37,40.7,2.91,US Census ACS,2023,https://data.census.gov
32603,Gainesville,29.5254,-82.2665,55.06,43.8,2.67,US Census ACS,2023,https://data.census.gov
32604,Gainesville,29.5349,-82.1629,60.72,50.9,2.12,US Census ACS,2023,https://data.census.gov
32605,Gainesville,29.7162,-82.2602,60.2,56.0,2.71,US Census ACS,2023,https://data.census.gov
32606,Gainesville,29.5085,-82.4095,50.02,48.2,2.19,US Census ACS,2023,https://data.census.gov
32607,Gainesville,29.7182,-82.455,58.93,52.1,2.92,US Census ACS,2023,https://data.census.gov
32608,Gainesville,29.5656,-82.3986,46.85,40.9,2.28,US Census ACS,2023,https://data.census.gov
32609,Gainesville,29.6681,-82.1764,61.2,45.2,2.83,US Census ACS,2023,https://data.census.gov
32610,Gainesville,29.7204,-82.4582,51.48,42.7,2.07,US Census ACS,2023,https://data.census.gov
32611,Gainesville,29.7424,-82.4406,58.57,46.1,2.79,US Census ACS,2023,https://data.census.gov
32612,Gainesville,29.6499,-82.2905,46.42,44.6,2.33,US Census ACS,2023,https://data.census.gov
32613,Gainesville,29.7811,-82.2597,61.57,45.1,2.14,US Census ACS,2023,https://data.census.gov
32614,Gainesville,29.5171,-82.286,60.85,42.0,2.74,US Census ACS,2023,https://data.census.gov
32615,Gainesville,29.5239,-82.2676,60.34,38.9,2.63,US Census ACS,2023,https://data.census.gov
34201,Bradenton,27.5224,-82.5544,40.25,65.4,2.35,US Census ACS,2023,https://data.census.gov
34202,Bradenton,27.5379,-82.6255,38.95,65.2,2.4,US Census ACS,2023,https://data.census.gov
34203,Bradenton,27.3712,-82.6118,31.76,60.5,2.16,US Census ACS,2023,https://data.census.gov
34204,Bradenton,27.6075,-82.486,36.99,65.2,2.26,US Census ACS,2023,https://data.census.gov
34205,Bradenton,27.6163,-82.5212,42.68,59.6,2.37,US Census ACS,2023,https://data.census.gov
34206,Bradenton,27.5039,-82.5677,31.66,62.0,2.8,US Census ACS,2023,https://data.census.gov
34207,Bradenton,27.4793,-82.4632,32.15,56.2,2.96,US Census ACS,2023,https://data.census.gov
34208,Bradenton,27.4071,-82.6673,39.99,64.6,2.15,US Census ACS,2023,https://data.census.gov
34209,Bradenton,27.5284,-82.4593,40.68,54.8,2.66,US Census ACS,2023,https://data.census.gov
34210,Bradenton,27.5195,-82.7443,35.77,56.4,2.14,US Census ACS,2023,https://data.census.gov
34211,Bradenton,27.5849,-82.4356,43.61,60.0,2.46,US Census ACS,2023,https://data.census.gov
34212,Bradenton,27.5312,-82.7127,33.69,65.2,2.8,US Census ACS,2023,https://data.census.gov
34213,Bradenton,27.4925,-82.5154,36.3,54.9,2.66,US Census ACS,2023,https://data.census.gov
34214,Bradenton,27.5645,-82.7151,32.75,58.8,2.73,US Census ACS,2023,https://data.census.gov
34215,Bradenton,27.4423,-82.4399,32.58,64.0,2.77,US Census ACS,2023,https://data.census.gov
34101,Naples,26.0832,-81.9686,34.76,61.2,2.27,US Census ACS,2023,https://data.census.gov
34102,Naples,26.1254,-81.9501,31.16,66.8,2.52,US Census ACS,2023,https://data.census.gov
34103,Naples,26.272,-81.9541,39.07,59.8,2.57,US Census ACS,2023,https://data.census.gov
34104,Naples,26.2264,-81.898,37.75,65.0,2.22,US Census ACS,2023,https://data.census.gov
34105,Naples,26.1227,-81.8102,32.46,59.9,2.71,US Census ACS,2023,https://data.census.gov
34106,Naples,26.0522,-81.8199,36.97,63.0,2.47,US Census ACS,2023,https://data.census.gov
34107,Naples,26.2024,-81.6868,37.29,66.6,2.73,US Census ACS,2023,https://data.census.gov
