zip_code,metro,lat,lng,rent_control_status,regulatory_risk_score,data_source,as_of_date,source_url
80908,Colorado Springs,38.7261,-104.9324,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80909,Colorado Springs,38.7516,-104.6453,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80910,Colorado Springs,38.7266,-104.8132,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80911,Colorado Springs,38.745,-104.9654,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80912,Colorado Springs,38.8741,-104.9725,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80913,Colorado Springs,38.6908,-104.9241,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80914,Colorado Springs,38.7963,-104.7415,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80915,Colorado Springs,38.9103,-104.9924,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80916,Colorado Springs,38.8286,-104.7344,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80917,Colorado Springs,38.7612,-104.9417,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80918,Colorado Springs,38.8939,-104.8331,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80919,Colorado Springs,38.8516,-104.8742,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80920,Colorado Springs,38.8249,-104.9132,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80521,Fort Collins,40.6156,-105.0487,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80522,Fort Collins,40.5813,-105.0875,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80523,Fort Collins,40.7337,-105.2207,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80524,Fort Collins,40.5595,-105.1563,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80525,Fort Collins,40.5862,-104.9995,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80526,Fort Collins,40.4926,-105.1942,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80527,Fort Collins,40.6055,-104.9815,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80528,Fort Collins,40.5814,-105.0669,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80529,Fort Collins,40.4537,-104.9633,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80530,Fort Collins,40.6692,-104.9353,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80531,Fort Collins,40.7276,-104.9174,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80532,Fort Collins,40.5228,-105.1228,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80533,Fort Collins,40.7307,-105.1286,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80534,Fort Collins,40.6703,-105.1334,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
80535,Fort Collins,40.5431,-105.0584,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83701,Boise,43.7247,-116.0441,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83702,Boise,43.6019,-116.2558,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83703,Boise,43.6464,-116.2294,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83704,Boise,43.6846,-116.3613,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83705,Boise,43.7173,-116.1541,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83706,Boise,43.5021,-116.1499,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83707,Boise,43.5185,-116.0558,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83708,Boise,43.7088,-116.1862,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83709,Boise,43.718,-116.3356,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83710,Boise,43.5694,-116.3151,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83711,Boise,43.514,-116.3647,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83712,Boise,43.5914,-116.2544,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83713,Boise,43.677,-116.2647,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83714,Boise,43.5255,-116.2124,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83715,Boise,43.6774,-116.1641,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83716,Boise,43.5902,-116.2899,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83717,Boise,43.7008,-116.3328,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83718,Boise,43.5903,-116.2651,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83719,Boise,43.4972,-116.3332,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
83720,Boise,43.699,-116.2283,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84101,Salt Lake City,40.8773,-111.9314,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84102,Salt Lake City,40.6363,-112.0239,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84103,Salt Lake City,40.7514,-111.8461,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84104,Salt Lake City,40.823,-111.9307,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84105,Salt Lake City,40.6169,-111.754,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84106,Salt Lake City,40.825,-111.9304,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84107,Salt Lake City,40.7135,-111.8584,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84108,Salt Lake City,40.6178,-112.023,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84109,Salt Lake City,40.6842,-111.832,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84110,Salt Lake City,40.6812,-111.8502,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84111,Salt Lake City,40.7174,-111.7903,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84112,Salt Lake City,40.8392,-111.8342,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84113,Salt Lake City,40.8892,-111.8919,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84114,Salt Lake City,40.8178,-111.7551,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84115,Salt Lake City,40.8422,-111.9471,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84116,Salt Lake City,40.8637,-111.9126,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84117,Salt Lake City,40.7678,-111.8173,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84118,Salt Lake City,40.7497,-111.8455,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84119,Salt Lake City,40.8466,-111.8149,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84120,Salt Lake City,40.8174,-111.8833,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84121,Salt Lake City,40.7933,-111.7582,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84122,Salt Lake City,40.6815,-111.9512,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84123,Salt Lake City,40.7958,-111.9414,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84124,Salt Lake City,40.7031,-111.7985,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84125,Salt Lake City,40.8587,-111.7259,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84126,Salt Lake City,40.6944,-112.0675,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84127,Salt Lake City,40.7442,-112.0667,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84128,Salt Lake City,40.8542,-111.9549,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84129,Salt Lake City,40.7484,-111.8172,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
84130,Salt Lake City,40.7792,-111.7822,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89501,Reno,39.4008,-119.9316,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89502,Reno,39.3829,-119.8015,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89503,Reno,39.6474,-119.9435,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89504,Reno,39.5015,-119.7962,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89505,Reno,39.6072,-119.9909,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89506,Reno,39.539,-119.9151,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89507,Reno,39.613,-119.7196,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89508,Reno,39.4903,-119.9834,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89509,Reno,39.4744,-119.7708,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89510,Reno,39.4756,-119.6483,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89511,Reno,39.6468,-119.9826,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89512,Reno,39.6637,-119.9181,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89513,Reno,39.6736,-119.6495,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89514,Reno,39.589,-119.9675,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89515,Reno,39.6568,-119.839,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32301,Tallahassee,30.5905,-84.2476,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32302,Tallahassee,30.5402,-84.2703,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32303,Tallahassee,30.3944,-84.1612,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32304,Tallahassee,30.3974,-84.269,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32305,Tallahassee,30.3641,-84.1975,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32306,Tallahassee,30.3177,-84.4342,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32307,Tallahassee,30.3535,-84.1511,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32308,Tallahassee,30.3849,-84.2306,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32309,Tallahassee,30.4286,-84.2102,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32310,Tallahassee,30.5122,-84.4036,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32311,Tallahassee,30.3031,-84.3612,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32312,Tallahassee,30.3315,-84.1262,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32313,Tallahassee,30.4697,-84.3331,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32314,Tallahassee,30.5859,-84.2822,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32315,Tallahassee,30.4252,-84.1236,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32601,Gainesville,29.5759,-82.3427,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32602,Gainesville,29.7319,-82.1685,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32603,Gainesville,29.5254,-82.2665,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32604,Gainesville,29.5349,-82.1629,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32605,Gainesville,29.7162,-82.2602,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32606,Gainesville,29.5085,-82.4095,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32607,Gainesville,29.7182,-82.455,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32608,Gainesville,29.5656,-82.3986,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32609,Gainesville,29.6681,-82.1764,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32610,Gainesville,29.7204,-82.4582,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32611,Gainesville,29.7424,-82.4406,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32612,Gainesville,29.6499,-82.2905,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32613,Gainesville,29.7811,-82.2597,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32614,Gainesville,29.5171,-82.286,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
32615,Gainesville,29.5239,-82.2676,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34201,Bradenton,27.5224,-82.5544,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34202,Bradenton,27.5379,-82.6255,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34203,Bradenton,27.3712,-82.6118,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34204,Bradenton,27.6075,-82.486,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34205,Bradenton,27.6163,-82.5212,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34206,Bradenton,27.5039,-82.5677,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34207,Bradenton,27.4793,-82.4632,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34208,Bradenton,27.4071,-82.6673,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34209,Bradenton,27.5284,-82.4593,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34210,Bradenton,27.5195,-82.7443,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34211,Bradenton,27.5849,-82.4356,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34212,Bradenton,27.5312,-82.7127,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34213,Bradenton,27.4925,-82.5154,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34214,Bradenton,27.5645,-82.7151,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34215,Bradenton,27.4423,-82.4399,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34101,Naples,26.0832,-81.9686,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34102,Naples,26.1254,-81.9501,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34103,Naples,26.272,-81.9541,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34104,Naples,26.2264,-81.898,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34105,Naples,26.1227,-81.8102,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34106,Naples,26.0522,-81.8199,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34107,Naples,26.2024,-81.6868,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34108,Naples,26.1194,-81.6176,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
34109,Naples,26.2919,-81.7136,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
