zip_code,metro,lat,lng,gross_rent_multiplier,grm_class_a,grm_class_b,data_source,as_of_date,source_url
39206,Jackson,32.2849,-90.3222,9.25,10.9,7.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39207,Jackson,32.2956,-90.2128,9.31,8.9,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39208,Jackson,32.2655,-90.2881,9.5,8.4,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39209,Jackson,32.1819,-90.1096,8.33,9.3,7.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39210,Jackson,32.1713,-90.305,7.93,8.6,6.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39211,Jackson,32.4482,-90.2347,7.04,10.6,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39212,Jackson,32.296,-90.2763,8.08,8.8,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39213,Jackson,32.1967,-90.2215,6.75,10.2,6.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39214,Jackson,32.3854,-90.3628,8.45,8.1,6.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
39215,Jackson,32.3652,-90.304,7.95,9.7,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72201,Little Rock,34.7682,-92.3894,7.87,10.4,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72202,Little Rock,34.7976,-92.1628,9.93,10.2,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72203,Little Rock,34.6219,-92.3923,9.94,8.8,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72204,Little Rock,34.7488,-92.4652,8.23,8.8,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72205,Little Rock,34.7948,-92.249,9.44,12.5,7.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72206,Little Rock,34.6569,-92.1649,10.46,11.9,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72207,Little Rock,34.7913,-92.2076,10.38,9.2,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72208,Little Rock,34.7869,-92.3467,8.46,11.3,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72209,Little Rock,34.8213,-92.4585,9.2,9.3,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72210,Little Rock,34.8875,-92.1108,10.14,10.9,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72211,Little Rock,34.6962,-92.2345,10.47,10.5,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72212,Little Rock,34.6491,-92.124,9.72,11.7,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72213,Little Rock,34.8331,-92.4152,9.9,12.3,7.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72214,Little Rock,34.6539,-92.422,8.45,11.1,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72215,Little Rock,34.5972,-92.1171,9.91,8.9,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72216,Little Rock,34.8815,-92.2356,9.88,9.5,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72217,Little Rock,34.6064,-92.3915,8.55,12.1,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72218,Little Rock,34.8266,-92.1155,8.88,10.2,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72219,Little Rock,34.6087,-92.1653,7.8,11.3,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
72220,Little Rock,34.7655,-92.4348,10.03,11.7,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37401,Chattanooga,35.1461,-85.4534,10.37,11.3,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37402,Chattanooga,34.9016,-85.1394,8.19,11.1,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37403,Chattanooga,34.9809,-85.4578,10.0,12.9,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37404,Chattanooga,34.9264,-85.3973,11.42,12.7,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37405,Chattanooga,34.953,-85.1991,9.26,10.3,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37406,Chattanooga,34.9671,-85.1632,8.95,12.1,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37407,Chattanooga,35.0358,-85.4468,10.61,12.4,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37408,Chattanooga,35.1555,-85.4106,9.93,12.7,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37409,Chattanooga,34.8976,-85.3465,10.52,12.4,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37410,Chattanooga,35.0951,-85.3763,8.83,12.1,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37411,Chattanooga,34.9414,-85.4732,10.6,10.4,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37412,Chattanooga,35.0932,-85.1884,8.05,10.5,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37413,Chattanooga,35.0907,-85.371,9.04,9.5,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37414,Chattanooga,35.0638,-85.1962,8.62,13.1,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37415,Chattanooga,35.1133,-85.1357,8.95,13.3,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37416,Chattanooga,35.1223,-85.2977,11.45,10.7,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37417,Chattanooga,35.0357,-85.4008,10.01,11.3,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37418,Chattanooga,35.053,-85.3714,8.34,11.9,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37419,Chattanooga,35.1174,-85.1895,10.07,10.8,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37420,Chattanooga,35.0582,-85.3824,8.52,13.6,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37901,Knoxville,35.9806,-83.8556,10.17,13.2,7.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37902,Knoxville,36.1059,-83.8437,9.17,13.5,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37903,Knoxville,35.9361,-83.8778,8.68,12.7,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37904,Knoxville,35.9969,-84.0337,10.48,13.1,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37905,Knoxville,35.8953,-84.0148,9.77,13.3,11.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37906,Knoxville,35.8615,-83.9467,10.13,13.0,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37907,Knoxville,35.9189,-83.7765,8.85,11.0,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37908,Knoxville,35.8884,-83.8143,10.8,12.9,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37909,Knoxville,36.0959,-83.7466,8.43,11.9,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37910,Knoxville,35.9395,-83.7964,9.02,12.1,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37911,Knoxville,35.9424,-83.9064,9.93,11.2,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37912,Knoxville,35.8986,-84.0266,11.36,9.7,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37913,Knoxville,35.826,-83.9278,8.94,11.6,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37914,Knoxville,35.9466,-83.8265,8.62,13.6,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37915,Knoxville,35.9807,-84.0089,10.41,11.2,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37916,Knoxville,35.8224,-83.9231,10.46,13.5,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37917,Knoxville,35.8801,-83.8696,9.29,12.8,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37918,Knoxville,35.9267,-83.9212,9.11,10.2,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37919,Knoxville,35.9123,-84.0963,8.08,9.9,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37920,Knoxville,36.0378,-83.7642,8.97,12.7,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35801,Huntsville,34.7079,-86.7432,10.97,13.1,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35802,Huntsville,34.7481,-86.4382,9.37,12.4,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35803,Huntsville,34.7966,-86.6401,10.19,12.8,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35804,Huntsville,34.7559,-86.582,8.36,13.1,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35805,Huntsville,34.8125,-86.4995,11.49,12.2,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35806,Huntsville,34.7077,-86.736,8.11,10.1,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35807,Huntsville,34.8121,-86.7147,8.63,13.2,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35808,Huntsville,34.7777,-86.4916,8.87,12.6,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35809,Huntsville,34.8185,-86.5026,10.45,13.5,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35810,Huntsville,34.6263,-86.621,9.98,11.1,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35811,Huntsville,34.8674,-86.6693,11.09,12.3,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35812,Huntsville,34.8036,-86.6961,11.15,9.8,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35813,Huntsville,34.727,-86.7408,9.86,13.2,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35814,Huntsville,34.7605,-86.5112,8.37,10.9,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35815,Huntsville,34.6437,-86.6057,10.59,11.3,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35816,Huntsville,34.5926,-86.656,8.26,11.7,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35817,Huntsville,34.7372,-86.4676,10.67,11.8,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35818,Huntsville,34.8734,-86.6638,8.99,9.7,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35819,Huntsville,34.7794,-86.5838,9.44,12.9,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
35820,Huntsville,34.604,-86.6983,8.77,11.2,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80901,Colorado Springs,38.6889,-104.726,10.08,11.3,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80902,Colorado Springs,38.6976,-104.8922,11.49,12.7,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80903,Colorado Springs,38.7572,-104.7671,9.47,11.5,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80904,Colorado Springs,38.7692,-104.9203,10.46,14.4,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80905,Colorado Springs,38.897,-104.7245,11.44,13.9,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80906,Colorado Springs,38.9338,-104.7896,10.36,14.5,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80907,Colorado Springs,38.7351,-104.7152,10.7,10.9,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80908,Colorado Springs,38.7261,-104.9324,10.66,13.6,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80909,Colorado Springs,38.7516,-104.6453,9.95,14.0,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80910,Colorado Springs,38.7266,-104.8132,11.64,15.2,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80911,Colorado Springs,38.745,-104.9654,10.04,13.2,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80912,Colorado Springs,38.8741,-104.9725,10.22,14.0,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80913,Colorado Springs,38.6908,-104.9241,12.15,13.2,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80914,Colorado Springs,38.7963,-104.7415,10.74,11.9,11.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80915,Colorado Springs,38.9103,-104.9924,10.14,12.5,12.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80916,Colorado Springs,38.8286,-104.7344,10.57,11.3,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80917,Colorado Springs,38.7612,-104.9417,10.49,15.3,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80918,Colorado Springs,38.8939,-104.8331,11.69,14.1,12.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80919,Colorado Springs,38.8516,-104.8742,11.14,12.7,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80920,Colorado Springs,38.8249,-104.9132,11.06,10.9,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80521,Fort Collins,40.6156,-105.0487,10.57,16.6,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80522,Fort Collins,40.5813,-105.0875,14.52,15.1,11.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80523,Fort Collins,40.7337,-105.2207,11.78,12.8,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80524,Fort Collins,40.5595,-105.1563,11.6,16.0,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80525,Fort Collins,40.5862,-104.9995,12.94,13.1,13.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80526,Fort Collins,40.4926,-105.1942,13.12,15.7,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80527,Fort Collins,40.6055,-104.9815,11.62,14.2,11.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80528,Fort Collins,40.5814,-105.0669,13.66,14.0,13.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80529,Fort Collins,40.4537,-104.9633,13.33,14.6,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80530,Fort Collins,40.6692,-104.9353,11.33,15.3,13.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80531,Fort Collins,40.7276,-104.9174,12.53,12.1,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80532,Fort Collins,40.5228,-105.1228,11.25,15.4,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80533,Fort Collins,40.7307,-105.1286,11.6,14.5,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80534,Fort Collins,40.6703,-105.1334,11.15,15.4,11.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80535,Fort Collins,40.5431,-105.0584,13.5,12.1,13.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83701,Boise,43.7247,-116.0441,13.83,15.9,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83702,Boise,43.6019,-116.2558,10.54,16.2,11.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83703,Boise,43.6464,-116.2294,12.08,15.8,12.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83704,Boise,43.6846,-116.3613,14.42,12.4,11.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83705,Boise,43.7173,-116.1541,12.37,17.1,12.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83706,Boise,43.5021,-116.1499,12.86,17.3,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83707,Boise,43.5185,-116.0558,12.32,16.2,11.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83708,Boise,43.7088,-116.1862,14.4,13.9,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83709,Boise,43.718,-116.3356,11.94,14.9,12.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83710,Boise,43.5694,-116.3151,11.69,16.1,13.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83711,Boise,43.514,-116.3647,14.13,16.8,11.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83712,Boise,43.5914,-116.2544,10.46,17.3,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83713,Boise,43.677,-116.2647,11.74,13.8,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83714,Boise,43.5255,-116.2124,14.57,17.0,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83715,Boise,43.6774,-116.1641,12.81,16.6,11.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83716,Boise,43.5902,-116.2899,13.62,15.1,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83717,Boise,43.7008,-116.3328,14.65,14.7,12.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83718,Boise,43.5903,-116.2651,13.82,12.5,13.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83719,Boise,43.4972,-116.3332,14.27,14.2,12.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
83720,Boise,43.699,-116.2283,13.37,16.7,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84101,Salt Lake City,40.8773,-111.9314,14.17,12.9,13.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84102,Salt Lake City,40.6363,-112.0239,13.47,14.4,12.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84103,Salt Lake City,40.7514,-111.8461,12.95,14.5,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84104,Salt Lake City,40.823,-111.9307,11.27,16.8,11.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84105,Salt Lake City,40.6169,-111.754,11.09,12.7,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84106,Salt Lake City,40.825,-111.9304,10.26,13.3,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84107,Salt Lake City,40.7135,-111.8584,14.49,14.3,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84108,Salt Lake City,40.6178,-112.023,12.01,14.9,11.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84109,Salt Lake City,40.6842,-111.832,11.05,17.0,13.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84110,Salt Lake City,40.6812,-111.8502,13.28,15.2,11.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84111,Salt Lake City,40.7174,-111.7903,14.03,12.7,13.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84112,Salt Lake City,40.8392,-111.8342,12.46,14.6,12.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84113,Salt Lake City,40.8892,-111.8919,11.85,12.5,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84114,Salt Lake City,40.8178,-111.7551,10.4,17.1,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84115,Salt Lake City,40.8422,-111.9471,13.76,16.5,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84116,Salt Lake City,40.8637,-111.9126,11.47,12.3,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84117,Salt Lake City,40.7678,-111.8173,12.7,14.4,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84118,Salt Lake City,40.7497,-111.8455,10.94,15.5,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84119,Salt Lake City,40.8466,-111.8149,14.27,13.1,14.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84120,Salt Lake City,40.8174,-111.8833,12.53,16.5,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
84121,Salt Lake City,40.7933,-111.7582,12.78,13.0,12.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
