zip_code,metro,lat,lng,composite_mf_score_100,market_tier,data_source,as_of_date,source_url
35812,Huntsville,34.8036,-86.6961,76.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
35813,Huntsville,34.727,-86.7408,75.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
35814,Huntsville,34.7605,-86.5112,77.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
35815,Huntsville,34.6437,-86.6057,72.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
35816,Huntsville,34.5926,-86.656,76.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
35817,Huntsville,34.7372,-86.4676,78.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
35818,Huntsville,34.8734,-86.6638,77.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
35819,Huntsville,34.7794,-86.5838,74.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
35820,Huntsville,34.604,-86.6983,75.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80901,Colorado Springs,38.6889,-104.726,59.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80902,Colorado Springs,38.6976,-104.8922,55.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80903,Colorado Springs,38.7572,-104.7671,62.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80904,Colorado Springs,38.7692,-104.9203,59.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80905,Colorado Springs,38.897,-104.7245,54.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80906,Colorado Springs,38.9338,-104.7896,53.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80907,Colorado Springs,38.7351,-104.7152,57.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80908,Colorado Springs,38.7261,-104.9324,60.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80909,Colorado Springs,38.7516,-104.6453,59.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80910,Colorado Springs,38.7266,-104.8132,61.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80911,Colorado Springs,38.745,-104.9654,61.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80912,Colorado Springs,38.8741,-104.9725,57.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80913,Colorado Springs,38.6908,-104.9241,52.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80914,Colorado Springs,38.7963,-104.7415,61.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80915,Colorado Springs,38.9103,-104.9924,54.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80916,Colorado Springs,38.8286,-104.7344,60.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80917,Colorado Springs,38.7612,-104.9417,62.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80918,Colorado Springs,38.8939,-104.8331,61.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80919,Colorado Springs,38.8516,-104.8742,54.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80920,Colorado Springs,38.8249,-104.9132,60.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80521,Fort Collins,40.6156,-105.0487,67.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80522,Fort Collins,40.5813,-105.0875,62.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80523,Fort Collins,40.7337,-105.2207,65.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80524,Fort Collins,40.5595,-105.1563,58.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80525,Fort Collins,40.5862,-104.9995,59.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80526,Fort Collins,40.4926,-105.1942,64.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80527,Fort Collins,40.6055,-104.9815,59.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80528,Fort Collins,40.5814,-105.0669,63.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80529,Fort Collins,40.4537,-104.9633,63.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80530,Fort Collins,40.6692,-104.9353,58.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80531,Fort Collins,40.7276,-104.9174,65.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80532,Fort Collins,40.5228,-105.1228,58.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80533,Fort Collins,40.7307,-105.1286,63.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80534,Fort Collins,40.6703,-105.1334,61.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80535,Fort Collins,40.5431,-105.0584,65.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83701,Boise,43.7247,-116.0441,56.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83702,Boise,43.6019,-116.2558,54.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83703,Boise,43.6464,-116.2294,57.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83704,Boise,43.6846,-116.3613,54.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83705,Boise,43.7173,-116.1541,53.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83706,Boise,43.5021,-116.1499,51.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83707,Boise,43.5185,-116.0558,50.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83708,Boise,43.7088,-116.1862,57.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83709,Boise,43.718,-116.3356,52.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83710,Boise,43.5694,-116.3151,51.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83711,Boise,43.514,-116.3647,52.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83712,Boise,43.5914,-116.2544,54.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83713,Boise,43.677,-116.2647,56.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83714,Boise,43.5255,-116.2124,58.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83715,Boise,43.6774,-116.1641,52.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83716,Boise,43.5902,-116.2899,52.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83717,Boise,43.7008,-116.3328,51.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83718,Boise,43.5903,-116.2651,50.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83719,Boise,43.4972,-116.3332,53.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
83720,Boise,43.699,-116.2283,57.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84101,Salt Lake City,40.8773,-111.9314,45.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84102,Salt Lake City,40.6363,-112.0239,44.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84103,Salt Lake City,40.7514,-111.8461,51.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84104,Salt Lake City,40.823,-111.9307,48.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84105,Salt Lake City,40.6169,-111.754,53.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84106,Salt Lake City,40.825,-111.9304,52.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84107,Salt Lake City,40.7135,-111.8584,46.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84108,Salt Lake City,40.6178,-112.023,48.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84109,Salt Lake City,40.6842,-111.832,44.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84110,Salt Lake City,40.6812,-111.8502,48.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84111,Salt Lake City,40.7174,-111.7903,48.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84112,Salt Lake City,40.8392,-111.8342,48.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84113,Salt Lake City,40.8892,-111.8919,49.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84114,Salt Lake City,40.8178,-111.7551,52.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84115,Salt Lake City,40.8422,-111.9471,52.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84116,Salt Lake City,40.8637,-111.9126,53.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84117,Salt Lake City,40.7678,-111.8173,51.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84118,Salt Lake City,40.7497,-111.8455,47.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84119,Salt Lake City,40.8466,-111.8149,52.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84120,Salt Lake City,40.8174,-111.8833,44.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84121,Salt Lake City,40.7933,-111.7582,45.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84122,Salt Lake City,40.6815,-111.9512,45.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84123,Salt Lake City,40.7958,-111.9414,54.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84124,Salt Lake City,40.7031,-111.7985,47.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84125,Salt Lake City,40.8587,-111.7259,46.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84126,Salt Lake City,40.6944,-112.0675,44.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84127,Salt Lake City,40.7442,-112.0667,47.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84128,Salt Lake City,40.8542,-111.9549,48.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84129,Salt Lake City,40.7484,-111.8172,44.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
84130,Salt Lake City,40.7792,-111.7822,52.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89501,Reno,39.4008,-119.9316,62.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89502,Reno,39.3829,-119.8015,55.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89503,Reno,39.6474,-119.9435,55.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89504,Reno,39.5015,-119.7962,64.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89505,Reno,39.6072,-119.9909,60.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89506,Reno,39.539,-119.9151,58.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89507,Reno,39.613,-119.7196,62.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89508,Reno,39.4903,-119.9834,59.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89509,Reno,39.4744,-119.7708,60.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89510,Reno,39.4756,-119.6483,56.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89511,Reno,39.6468,-119.9826,56.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89512,Reno,39.6637,-119.9181,56.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89513,Reno,39.6736,-119.6495,57.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89514,Reno,39.589,-119.9675,54.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89515,Reno,39.6568,-119.839,54.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32301,Tallahassee,30.5905,-84.2476,53.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32302,Tallahassee,30.5402,-84.2703,53.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32303,Tallahassee,30.3944,-84.1612,53.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32304,Tallahassee,30.3974,-84.269,55.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32305,Tallahassee,30.3641,-84.1975,60.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32306,Tallahassee,30.3177,-84.4342,54.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32307,Tallahassee,30.3535,-84.1511,54.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32308,Tallahassee,30.3849,-84.2306,51.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32309,Tallahassee,30.4286,-84.2102,57.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32310,Tallahassee,30.5122,-84.4036,57.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32311,Tallahassee,30.3031,-84.3612,58.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32312,Tallahassee,30.3315,-84.1262,57.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32313,Tallahassee,30.4697,-84.3331,60.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32314,Tallahassee,30.5859,-84.2822,55.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32315,Tallahassee,30.4252,-84.1236,55.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32601,Gainesville,29.5759,-82.3427,56.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32602,Gainesville,29.7319,-82.1685,56.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32603,Gainesville,29.5254,-82.2665,58.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32604,Gainesville,29.5349,-82.1629,51.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32605,Gainesville,29.7162,-82.2602,54.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32606,Gainesville,29.5085,-82.4095,51.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32607,Gainesville,29.7182,-82.455,60.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32608,Gainesville,29.5656,-82.3986,51.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32609,Gainesville,29.6681,-82.1764,59.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32610,Gainesville,29.7204,-82.4582,57.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32611,Gainesville,29.7424,-82.4406,52.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32612,Gainesville,29.6499,-82.2905,51.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32613,Gainesville,29.7811,-82.2597,56.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32614,Gainesville,29.5171,-82.286,57.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
32615,Gainesville,29.5239,-82.2676,57.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34201,Bradenton,27.5224,-82.5544,49.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34202,Bradenton,27.5379,-82.6255,46.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34203,Bradenton,27.3712,-82.6118,44.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34204,Bradenton,27.6075,-82.486,48.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34205,Bradenton,27.6163,-82.5212,44.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34206,Bradenton,27.5039,-82.5677,49.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34207,Bradenton,27.4793,-82.4632,52.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34208,Bradenton,27.4071,-82.6673,52.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34209,Bradenton,27.5284,-82.4593,51.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34210,Bradenton,27.5195,-82.7443,48.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34211,Bradenton,27.5849,-82.4356,45.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34212,Bradenton,27.5312,-82.7127,49.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34213,Bradenton,27.4925,-82.5154,48.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34214,Bradenton,27.5645,-82.7151,45.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34215,Bradenton,27.4423,-82.4399,46.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34101,Naples,26.0832,-81.9686,48.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34102,Naples,26.1254,-81.9501,46.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34103,Naples,26.272,-81.9541,45.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34104,Naples,26.2264,-81.898,49.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34105,Naples,26.1227,-81.8102,45.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34106,Naples,26.0522,-81.8199,47.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34107,Naples,26.2024,-81.6868,53.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34108,Naples,26.1194,-81.6176,49.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34109,Naples,26.2919,-81.7136,52.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34110,Naples,26.2087,-81.9122,44.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34111,Naples,26.1317,-81.655,50.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34112,Naples,26.2823,-81.7252,45.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34113,Naples,26.2828,-81.9213,50.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34114,Naples,26.1011,-81.9585,52.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
34115,Naples,26.1366,-81.9444,48.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33901,Fort Myers,26.5658,-81.8248,45.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33902,Fort Myers,26.7253,-81.6952,43.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33903,Fort Myers,26.5693,-81.8814,44.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33904,Fort Myers,26.7609,-81.8204,45.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33905,Fort Myers,26.6128,-81.9642,47.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33906,Fort Myers,26.6223,-81.7403,50.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33907,Fort Myers,26.7652,-82.0271,47.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33908,Fort Myers,26.6913,-82.009,47.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33909,Fort Myers,26.5124,-81.8548,44.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33910,Fort Myers,26.6152,-81.8194,46.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33911,Fort Myers,26.6955,-82.0171,45.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33912,Fort Myers,26.7652,-81.9255,51.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33913,Fort Myers,26.6781,-81.9457,46.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33914,Fort Myers,26.7557,-81.9375,44.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
33915,Fort Myers,26.7142,-81.8661,46.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29401,Charleston,32.8378,-79.9581,71.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29402,Charleston,32.7984,-80.0783,75.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29403,Charleston,32.7493,-80.0996,72.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29404,Charleston,32.8686,-79.902,70.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29405,Charleston,32.6568,-79.8185,74.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29406,Charleston,32.7558,-79.8329,72.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29407,Charleston,32.6832,-79.7675,69.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29408,Charleston,32.9212,-79.9332,70.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29409,Charleston,32.7374,-80.0304,72.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29410,Charleston,32.6646,-79.8561,72.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29411,Charleston,32.6555,-79.961,66.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29412,Charleston,32.784,-80.086,75.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
29413,Charleston,32.8466,-80.0877,72.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
