zip_code,metro,lat,lng,hard_cost_per_sf,total_dev_cost_per_unit,construction_cost_yoy_chg_pct,data_source,as_of_date,source_url
35819,Huntsville,34.7794,-86.5838,144.65,176829.18,4.03,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
35820,Huntsville,34.604,-86.6983,179.26,145729.61,3.96,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80901,Colorado Springs,38.6889,-104.726,162.67,182466.8,3.62,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80902,Colorado Springs,38.6976,-104.8922,160.35,203627.61,2.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80903,Colorado Springs,38.7572,-104.7671,149.9,186781.48,4.03,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80904,Colorado Springs,38.7692,-104.9203,178.2,201270.97,3.67,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80905,Colorado Springs,38.897,-104.7245,156.18,225040.18,4.09,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80906,Colorado Springs,38.9338,-104.7896,180.53,176690.58,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80907,Colorado Springs,38.7351,-104.7152,180.98,212082.15,3.32,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80908,Colorado Springs,38.7261,-104.9324,143.42,200578.67,3.13,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80909,Colorado Springs,38.7516,-104.6453,134.69,165117.16,3.19,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80910,Colorado Springs,38.7266,-104.8132,138.95,163886.39,4.11,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80911,Colorado Springs,38.745,-104.9654,141.47,167942.33,2.92,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80912,Colorado Springs,38.8741,-104.9725,165.47,161326.96,3.83,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80913,Colorado Springs,38.6908,-104.9241,134.29,220935.29,3.72,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80914,Colorado Springs,38.7963,-104.7415,127.64,227466.75,3.65,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80915,Colorado Springs,38.9103,-104.9924,150.99,218389.84,2.95,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80916,Colorado Springs,38.8286,-104.7344,170.24,218942.28,3.19,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80917,Colorado Springs,38.7612,-104.9417,142.0,190382.87,3.86,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80918,Colorado Springs,38.8939,-104.8331,155.97,186991.27,4.07,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80919,Colorado Springs,38.8516,-104.8742,141.77,196361.89,4.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80920,Colorado Springs,38.8249,-104.9132,167.45,185830.43,4.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80521,Fort Collins,40.6156,-105.0487,140.05,288089.13,3.37,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80522,Fort Collins,40.5813,-105.0875,153.28,231198.81,3.77,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80523,Fort Collins,40.7337,-105.2207,129.44,273966.1,3.31,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80524,Fort Collins,40.5595,-105.1563,150.93,241191.43,4.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80525,Fort Collins,40.5862,-104.9995,137.62,264103.14,3.92,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80526,Fort Collins,40.4926,-105.1942,152.96,248081.61,3.3,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80527,Fort Collins,40.6055,-104.9815,128.7,284727.39,3.05,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80528,Fort Collins,40.5814,-105.0669,173.15,242691.71,2.94,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80529,Fort Collins,40.4537,-104.9633,177.71,216779.43,3.46,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80530,Fort Collins,40.6692,-104.9353,129.4,238320.52,4.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80531,Fort Collins,40.7276,-104.9174,142.29,234606.86,3.02,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80532,Fort Collins,40.5228,-105.1228,160.8,235005.08,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80533,Fort Collins,40.7307,-105.1286,140.55,240607.98,3.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80534,Fort Collins,40.6703,-105.1334,174.7,257185.17,2.89,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80535,Fort Collins,40.5431,-105.0584,152.55,292904.85,3.79,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83701,Boise,43.7247,-116.0441,171.33,231406.39,2.96,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83702,Boise,43.6019,-116.2558,165.22,188121.99,3.04,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83703,Boise,43.6464,-116.2294,141.07,194688.61,3.04,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83704,Boise,43.6846,-116.3613,162.67,250033.48,3.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83705,Boise,43.7173,-116.1541,132.85,232966.78,3.38,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83706,Boise,43.5021,-116.1499,169.63,227578.58,3.47,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83707,Boise,43.5185,-116.0558,141.03,263548.68,4.05,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83708,Boise,43.7088,-116.1862,154.94,240695.55,2.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83709,Boise,43.718,-116.3356,168.15,209252.19,4.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83710,Boise,43.5694,-116.3151,141.74,187089.86,3.96,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83711,Boise,43.514,-116.3647,165.06,202254.84,3.75,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83712,Boise,43.5914,-116.2544,165.16,248497.47,3.77,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83713,Boise,43.677,-116.2647,166.83,248781.92,3.68,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83714,Boise,43.5255,-116.2124,138.72,236201.32,3.89,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83715,Boise,43.6774,-116.1641,134.29,251382.56,4.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83716,Boise,43.5902,-116.2899,177.58,200336.87,2.91,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83717,Boise,43.7008,-116.3328,150.11,196655.34,3.09,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83718,Boise,43.5903,-116.2651,176.04,252577.23,3.34,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83719,Boise,43.4972,-116.3332,172.21,235729.96,3.07,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
83720,Boise,43.699,-116.2283,148.83,235543.04,3.22,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84101,Salt Lake City,40.8773,-111.9314,144.1,270533.66,3.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84102,Salt Lake City,40.6363,-112.0239,152.08,269904.29,2.91,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84103,Salt Lake City,40.7514,-111.8461,163.33,234013.18,3.5,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84104,Salt Lake City,40.823,-111.9307,163.2,217105.24,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84105,Salt Lake City,40.6169,-111.754,138.96,217207.3,3.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84106,Salt Lake City,40.825,-111.9304,167.85,221298.21,3.93,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84107,Salt Lake City,40.7135,-111.8584,149.38,200061.23,2.88,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84108,Salt Lake City,40.6178,-112.023,164.1,266000.49,4.02,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84109,Salt Lake City,40.6842,-111.832,138.9,274964.76,4.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84110,Salt Lake City,40.6812,-111.8502,164.2,228867.66,4.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84111,Salt Lake City,40.7174,-111.7903,144.92,236913.39,3.78,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84112,Salt Lake City,40.8392,-111.8342,157.25,224334.49,3.21,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84113,Salt Lake City,40.8892,-111.8919,162.81,243632.34,3.18,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84114,Salt Lake City,40.8178,-111.7551,151.93,259409.11,2.95,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84115,Salt Lake City,40.8422,-111.9471,137.02,243275.13,3.85,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84116,Salt Lake City,40.8637,-111.9126,139.09,219376.08,3.51,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84117,Salt Lake City,40.7678,-111.8173,173.31,262802.61,3.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84118,Salt Lake City,40.7497,-111.8455,154.04,253880.87,3.56,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84119,Salt Lake City,40.8466,-111.8149,167.36,200801.16,3.05,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84120,Salt Lake City,40.8174,-111.8833,155.66,194277.83,3.42,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84121,Salt Lake City,40.7933,-111.7582,170.08,243241.11,3.79,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84122,Salt Lake City,40.6815,-111.9512,128.99,201711.2,3.36,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84123,Salt Lake City,40.7958,-111.9414,134.42,236513.66,3.74,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84124,Salt Lake City,40.7031,-111.7985,147.6,240664.09,3.89,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84125,Salt Lake City,40.8587,-111.7259,168.41,262845.14,3.59,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84126,Salt Lake City,40.6944,-112.0675,175.12,254646.32,3.32,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84127,Salt Lake City,40.7442,-112.0667,167.17,266000.49,3.03,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84128,Salt Lake City,40.8542,-111.9549,155.73,233655.98,3.6,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84129,Salt Lake City,40.7484,-111.8172,182.81,250895.61,2.88,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
84130,Salt Lake City,40.7792,-111.7822,171.58,269096.31,3.38,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89501,Reno,39.4008,-119.9316,157.17,290006.16,3.65,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89502,Reno,39.3829,-119.8015,127.66,249118.84,3.7,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89503,Reno,39.6474,-119.9435,168.97,211454.36,3.41,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89504,Reno,39.5015,-119.7962,173.36,295451.62,3.45,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89505,Reno,39.6072,-119.9909,135.58,225299.55,3.66,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89506,Reno,39.539,-119.9151,151.9,275883.13,3.73,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89507,Reno,39.613,-119.7196,158.98,213843.69,3.32,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89508,Reno,39.4903,-119.9834,168.6,273882.76,4.12,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89509,Reno,39.4744,-119.7708,150.31,282245.44,3.31,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89510,Reno,39.4756,-119.6483,132.52,301934.33,3.88,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89511,Reno,39.6468,-119.9826,181.82,278902.22,3.54,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89512,Reno,39.6637,-119.9181,147.24,291849.1,4.07,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89513,Reno,39.6736,-119.6495,179.62,265334.85,2.93,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89514,Reno,39.589,-119.9675,145.83,293201.2,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
89515,Reno,39.6568,-119.839,140.99,296164.72,3.51,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32301,Tallahassee,30.5905,-84.2476,149.05,170325.86,4.07,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32302,Tallahassee,30.5402,-84.2703,161.57,177973.4,3.86,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32303,Tallahassee,30.3944,-84.1612,149.51,158560.84,3.27,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32304,Tallahassee,30.3974,-84.269,171.92,169872.71,3.64,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32305,Tallahassee,30.3641,-84.1975,166.11,168541.25,3.41,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32306,Tallahassee,30.3177,-84.4342,144.64,140496.52,3.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32307,Tallahassee,30.3535,-84.1511,171.64,176295.08,3.04,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32308,Tallahassee,30.3849,-84.2306,179.26,143534.28,3.35,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32309,Tallahassee,30.4286,-84.2102,159.37,167058.73,3.74,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32310,Tallahassee,30.5122,-84.4036,135.68,151478.33,2.95,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32311,Tallahassee,30.3031,-84.3612,163.31,170728.66,3.89,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32312,Tallahassee,30.3315,-84.1262,162.31,149061.54,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32313,Tallahassee,30.4697,-84.3331,175.88,128121.71,2.9,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32314,Tallahassee,30.5859,-84.2822,156.42,146046.16,3.44,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32315,Tallahassee,30.4252,-84.1236,174.65,174471.31,3.87,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32601,Gainesville,29.5759,-82.3427,147.42,135159.97,3.58,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32602,Gainesville,29.7319,-82.1685,145.16,164249.9,3.45,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32603,Gainesville,29.5254,-82.2665,154.64,184492.75,3.14,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32604,Gainesville,29.5349,-82.1629,148.68,137093.44,3.84,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32605,Gainesville,29.7162,-82.2602,176.32,186326.62,3.29,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32606,Gainesville,29.5085,-82.4095,143.33,176688.56,3.44,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
32607,Gainesville,29.7182,-82.455,179.79,167847.33,3.72,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
