zip_code,metro,lat,lng,primary_hazard,hazard_severity,composite_hazard_score_1_10,data_source,as_of_date,source_url
83715,Boise,43.6774,-116.1641,Low,Low,2.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
83716,Boise,43.5902,-116.2899,Low,Low,3.77,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
83717,Boise,43.7008,-116.3328,Low,Low,3.16,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
83718,Boise,43.5903,-116.2651,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
83719,Boise,43.4972,-116.3332,Low,Low,3.63,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
83720,Boise,43.699,-116.2283,Low,Low,3.73,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84101,Salt Lake City,40.8773,-111.9314,Low,Low,3.57,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84102,Salt Lake City,40.6363,-112.0239,Low,Low,2.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84103,Salt Lake City,40.7514,-111.8461,Low,Low,2.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84104,Salt Lake City,40.823,-111.9307,Low,Low,3.61,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84105,Salt Lake City,40.6169,-111.754,Low,Low,3.61,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84106,Salt Lake City,40.825,-111.9304,Low,Low,4.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84107,Salt Lake City,40.7135,-111.8584,Low,Low,3.65,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84108,Salt Lake City,40.6178,-112.023,Low,Low,3.74,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84109,Salt Lake City,40.6842,-111.832,Low,Low,3.83,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84110,Salt Lake City,40.6812,-111.8502,Low,Low,4.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84111,Salt Lake City,40.7174,-111.7903,Low,Low,3.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84112,Salt Lake City,40.8392,-111.8342,Low,Low,3.46,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84113,Salt Lake City,40.8892,-111.8919,Low,Low,3.29,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84114,Salt Lake City,40.8178,-111.7551,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84115,Salt Lake City,40.8422,-111.9471,Low,Low,3.74,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84116,Salt Lake City,40.8637,-111.9126,Low,Low,3.31,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84117,Salt Lake City,40.7678,-111.8173,Low,Low,3.14,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84118,Salt Lake City,40.7497,-111.8455,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84119,Salt Lake City,40.8466,-111.8149,Low,Low,4.13,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84120,Salt Lake City,40.8174,-111.8833,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84121,Salt Lake City,40.7933,-111.7582,Low,Low,3.22,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84122,Salt Lake City,40.6815,-111.9512,Low,Low,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84123,Salt Lake City,40.7958,-111.9414,Low,Low,3.76,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84124,Salt Lake City,40.7031,-111.7985,Low,Low,3.39,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84125,Salt Lake City,40.8587,-111.7259,Low,Low,3.56,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84126,Salt Lake City,40.6944,-112.0675,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84127,Salt Lake City,40.7442,-112.0667,Low,Low,3.3,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84128,Salt Lake City,40.8542,-111.9549,Low,Low,3.14,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84129,Salt Lake City,40.7484,-111.8172,Low,Low,3.34,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
84130,Salt Lake City,40.7792,-111.7822,Low,Low,3.67,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89501,Reno,39.4008,-119.9316,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89502,Reno,39.3829,-119.8015,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89503,Reno,39.6474,-119.9435,Low,Low,3.39,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89504,Reno,39.5015,-119.7962,Low,Low,3.36,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89505,Reno,39.6072,-119.9909,Low,Low,3.69,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89506,Reno,39.539,-119.9151,Low,Low,4.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89507,Reno,39.613,-119.7196,Low,Low,3.32,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89508,Reno,39.4903,-119.9834,Low,Low,3.3,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89509,Reno,39.4744,-119.7708,Low,Low,3.59,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89510,Reno,39.4756,-119.6483,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89511,Reno,39.6468,-119.9826,Low,Low,3.3,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89512,Reno,39.6637,-119.9181,Low,Low,3.63,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89513,Reno,39.6736,-119.6495,Low,Low,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89514,Reno,39.589,-119.9675,Low,Low,3.61,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
89515,Reno,39.6568,-119.839,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32301,Tallahassee,30.5905,-84.2476,Low,Low,3.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32302,Tallahassee,30.5402,-84.2703,Low,Low,2.87,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32303,Tallahassee,30.3944,-84.1612,Low,Low,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32304,Tallahassee,30.3974,-84.269,Low,Low,3.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32305,Tallahassee,30.3641,-84.1975,Low,Low,3.13,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32306,Tallahassee,30.3177,-84.4342,Low,Low,3.22,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32307,Tallahassee,30.3535,-84.1511,Low,Low,3.82,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32308,Tallahassee,30.3849,-84.2306,Low,Low,3.55,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32309,Tallahassee,30.4286,-84.2102,Low,Low,3.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32310,Tallahassee,30.5122,-84.4036,Low,Low,3.33,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32311,Tallahassee,30.3031,-84.3612,Low,Low,3.21,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32312,Tallahassee,30.3315,-84.1262,Low,Low,3.72,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32313,Tallahassee,30.4697,-84.3331,Low,Low,3.74,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32314,Tallahassee,30.5859,-84.2822,Low,Low,3.54,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32315,Tallahassee,30.4252,-84.1236,Low,Low,3.33,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32601,Gainesville,29.5759,-82.3427,Low,Low,3.22,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32602,Gainesville,29.7319,-82.1685,Low,Low,3.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32603,Gainesville,29.5254,-82.2665,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32604,Gainesville,29.5349,-82.1629,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32605,Gainesville,29.7162,-82.2602,Low,Low,3.48,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32606,Gainesville,29.5085,-82.4095,Low,Low,3.24,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32607,Gainesville,29.7182,-82.455,Low,Low,3.28,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32608,Gainesville,29.5656,-82.3986,Low,Low,3.44,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32609,Gainesville,29.6681,-82.1764,Low,Low,3.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32610,Gainesville,29.7204,-82.4582,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32611,Gainesville,29.7424,-82.4406,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32612,Gainesville,29.6499,-82.2905,Low,Low,3.31,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32613,Gainesville,29.7811,-82.2597,Low,Low,3.52,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32614,Gainesville,29.5171,-82.286,Low,Low,3.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
32615,Gainesville,29.5239,-82.2676,Low,Low,3.49,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34201,Bradenton,27.5224,-82.5544,Flood/Hurricane,High,3.41,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34202,Bradenton,27.5379,-82.6255,Flood/Hurricane,High,3.15,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34203,Bradenton,27.3712,-82.6118,Flood/Hurricane,High,3.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34204,Bradenton,27.6075,-82.486,Flood/Hurricane,High,3.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34205,Bradenton,27.6163,-82.5212,Flood/Hurricane,High,3.79,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34206,Bradenton,27.5039,-82.5677,Flood/Hurricane,High,3.52,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34207,Bradenton,27.4793,-82.4632,Flood/Hurricane,High,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34208,Bradenton,27.4071,-82.6673,Flood/Hurricane,High,3.68,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34209,Bradenton,27.5284,-82.4593,Flood/Hurricane,High,3.76,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34210,Bradenton,27.5195,-82.7443,Flood/Hurricane,High,3.77,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34211,Bradenton,27.5849,-82.4356,Flood/Hurricane,High,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34212,Bradenton,27.5312,-82.7127,Flood/Hurricane,High,2.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34213,Bradenton,27.4925,-82.5154,Flood/Hurricane,High,3.63,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34214,Bradenton,27.5645,-82.7151,Flood/Hurricane,High,3.61,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34215,Bradenton,27.4423,-82.4399,Flood/Hurricane,High,3.13,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34101,Naples,26.0832,-81.9686,Flood/Hurricane,High,3.64,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34102,Naples,26.1254,-81.9501,Flood/Hurricane,High,3.4,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34103,Naples,26.272,-81.9541,Flood/Hurricane,High,2.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34104,Naples,26.2264,-81.898,Flood/Hurricane,High,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34105,Naples,26.1227,-81.8102,Flood/Hurricane,High,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34106,Naples,26.0522,-81.8199,Flood/Hurricane,High,3.62,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34107,Naples,26.2024,-81.6868,Flood/Hurricane,High,3.54,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34108,Naples,26.1194,-81.6176,Flood/Hurricane,High,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34109,Naples,26.2919,-81.7136,Flood/Hurricane,High,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34110,Naples,26.2087,-81.9122,Flood/Hurricane,High,3.66,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34111,Naples,26.1317,-81.655,Flood/Hurricane,High,3.33,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34112,Naples,26.2823,-81.7252,Flood/Hurricane,High,3.52,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34113,Naples,26.2828,-81.9213,Flood/Hurricane,High,3.86,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34114,Naples,26.1011,-81.9585,Flood/Hurricane,High,3.84,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
34115,Naples,26.1366,-81.9444,Flood/Hurricane,High,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33901,Fort Myers,26.5658,-81.8248,Flood/Hurricane,High,3.13,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33902,Fort Myers,26.7253,-81.6952,Flood/Hurricane,High,4.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33903,Fort Myers,26.5693,-81.8814,Flood/Hurricane,High,4.13,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33904,Fort Myers,26.7609,-81.8204,Flood/Hurricane,High,3.49,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33905,Fort Myers,26.6128,-81.9642,Flood/Hurricane,High,3.19,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33906,Fort Myers,26.6223,-81.7403,Flood/Hurricane,High,3.47,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33907,Fort Myers,26.7652,-82.0271,Flood/Hurricane,High,3.76,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33908,Fort Myers,26.6913,-82.009,Flood/Hurricane,High,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33909,Fort Myers,26.5124,-81.8548,Flood/Hurricane,High,3.36,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33910,Fort Myers,26.6152,-81.8194,Flood/Hurricane,High,3.87,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33911,Fort Myers,26.6955,-82.0171,Flood/Hurricane,High,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33912,Fort Myers,26.7652,-81.9255,Flood/Hurricane,High,3.16,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33913,Fort Myers,26.6781,-81.9457,Flood/Hurricane,High,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33914,Fort Myers,26.7557,-81.9375,Flood/Hurricane,High,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
33915,Fort Myers,26.7142,-81.8661,Flood/Hurricane,High,3.42,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29401,Charleston,32.8378,-79.9581,Low,Low,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29402,Charleston,32.7984,-80.0783,Low,Low,3.37,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29403,Charleston,32.7493,-80.0996,Low,Low,3.69,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29404,Charleston,32.8686,-79.902,Low,Low,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29405,Charleston,32.6568,-79.8185,Low,Low,3.11,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29406,Charleston,32.7558,-79.8329,Low,Low,4.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29407,Charleston,32.6832,-79.7675,Low,Low,3.24,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29408,Charleston,32.9212,-79.9332,Low,Low,3.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29409,Charleston,32.7374,-80.0304,Low,Low,3.49,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29410,Charleston,32.6646,-79.8561,Low,Low,3.18,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29411,Charleston,32.6555,-79.961,Low,Low,3.44,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29412,Charleston,32.784,-80.086,Low,Low,3.67,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29413,Charleston,32.8466,-80.0877,Low,Low,3.56,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29414,Charleston,32.6435,-80.0742,Low,Low,3.72,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29415,Charleston,32.8374,-80.0955,Low,Low,3.4,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29416,Charleston,32.7279,-79.7631,Low,Low,3.19,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29417,Charleston,32.7218,-79.8965,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29418,Charleston,32.7093,-79.8765,Low,Low,3.83,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29419,Charleston,32.763,-80.0967,Low,Low,3.18,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29420,Charleston,32.8974,-80.0862,Low,Low,3.28,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29601,Greenville,34.7105,-82.5104,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29602,Greenville,34.9545,-82.3343,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29603,Greenville,34.9081,-82.4877,Low,Low,3.28,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29604,Greenville,34.7513,-82.3972,Low,Low,3.37,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29605,Greenville,34.8501,-82.2702,Low,Low,3.87,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29606,Greenville,34.715,-82.555,Low,Low,3.62,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29607,Greenville,34.9625,-82.2166,Low,Low,3.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29608,Greenville,34.9785,-82.2244,Low,Low,4.04,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29609,Greenville,34.7826,-82.5169,Low,Low,3.66,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29610,Greenville,34.9734,-82.2151,Low,Low,3.69,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29611,Greenville,34.8064,-82.2351,Low,Low,2.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29612,Greenville,34.946,-82.2401,Low,Low,3.31,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29613,Greenville,34.7493,-82.3711,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29614,Greenville,34.7388,-82.5453,Low,Low,3.41,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29615,Greenville,34.8471,-82.2164,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29616,Greenville,34.9207,-82.5295,Low,Low,3.39,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29617,Greenville,34.8917,-82.5078,Low,Low,2.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29618,Greenville,34.8045,-82.453,Low,Low,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29619,Greenville,34.7132,-82.5286,Low,Low,3.55,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29620,Greenville,34.7837,-82.4538,Low,Low,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29201,Columbia SC,33.9151,-81.0628,Low,Low,4.13,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29202,Columbia SC,34.0366,-81.0949,Low,Low,3.84,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29203,Columbia SC,34.1143,-81.2031,Low,Low,3.49,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29204,Columbia SC,33.944,-81.045,Low,Low,3.57,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29205,Columbia SC,33.9654,-81.0432,Low,Low,3.76,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29206,Columbia SC,34.0438,-80.9795,Low,Low,3.35,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29207,Columbia SC,33.9863,-81.0268,Low,Low,3.48,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29208,Columbia SC,33.8914,-81.1355,Low,Low,2.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29209,Columbia SC,34.0882,-81.0932,Low,Low,4.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29210,Columbia SC,33.9085,-80.8851,Low,Low,3.46,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29211,Columbia SC,33.8665,-80.9504,Low,Low,3.43,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29212,Columbia SC,33.9038,-81.0049,Low,Low,3.28,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29213,Columbia SC,34.1246,-81.0741,Low,Low,3.34,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29214,Columbia SC,34.0972,-81.1769,Low,Low,3.38,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29215,Columbia SC,34.0429,-81.0454,Low,Low,3.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29216,Columbia SC,34.0369,-81.0253,Low,Low,3.58,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
29217,Columbia SC,34.0824,-80.8984,Low,Low,2.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
