zip_code,metro,lat,lng,median_household_income,median_wage_growth_yoy_pct,rent_to_income_ratio_pct,pct_cost_burdened_renters,data_source,as_of_date,source_url
35206,Birmingham,33.5145,-86.707,50859.95,3.93,28.9,33.59,US Census ACS / BLS,2023,https://data.census.gov
35207,Birmingham,33.6256,-86.8317,47239.5,3.31,26.3,38.24,US Census ACS / BLS,2023,https://data.census.gov
35208,Birmingham,33.5024,-86.9896,61139.1,4.13,28.8,36.1,US Census ACS / BLS,2023,https://data.census.gov
35209,Birmingham,33.5363,-86.6368,45535.98,3.88,23.9,43.22,US Census ACS / BLS,2023,https://data.census.gov
35210,Birmingham,33.5389,-86.7826,47832.93,3.72,24.7,34.25,US Census ACS / BLS,2023,https://data.census.gov
35211,Birmingham,33.3983,-86.887,45449.87,3.36,32.0,37.96,US Census ACS / BLS,2023,https://data.census.gov
35212,Birmingham,33.4121,-86.9251,59456.18,4.25,27.3,37.51,US Census ACS / BLS,2023,https://data.census.gov
35213,Birmingham,33.5525,-86.756,50131.74,3.6,30.3,39.6,US Census ACS / BLS,2023,https://data.census.gov
35214,Birmingham,33.6606,-86.8263,55691.58,4.07,26.7,44.38,US Census ACS / BLS,2023,https://data.census.gov
35215,Birmingham,33.4282,-86.7244,56245.7,4.33,19.1,41.9,US Census ACS / BLS,2023,https://data.census.gov
35216,Birmingham,33.4336,-86.7062,61024.91,3.6,25.5,42.62,US Census ACS / BLS,2023,https://data.census.gov
35217,Birmingham,33.6403,-86.6336,43890.5,3.66,29.5,43.71,US Census ACS / BLS,2023,https://data.census.gov
35218,Birmingham,33.3932,-86.7566,51897.04,4.24,29.2,36.81,US Census ACS / BLS,2023,https://data.census.gov
35219,Birmingham,33.5263,-86.9559,61167.18,4.35,25.0,38.02,US Census ACS / BLS,2023,https://data.census.gov
35220,Birmingham,33.4906,-86.97,57617.87,3.79,21.9,36.35,US Census ACS / BLS,2023,https://data.census.gov
35221,Birmingham,33.5274,-86.9599,48469.41,3.22,26.3,45.29,US Census ACS / BLS,2023,https://data.census.gov
35222,Birmingham,33.3758,-86.956,56406.69,3.88,22.3,39.41,US Census ACS / BLS,2023,https://data.census.gov
35223,Birmingham,33.5678,-86.8921,56943.95,3.79,24.6,31.78,US Census ACS / BLS,2023,https://data.census.gov
35224,Birmingham,33.6499,-86.6487,58312.38,3.62,22.1,31.69,US Census ACS / BLS,2023,https://data.census.gov
35225,Birmingham,33.4204,-86.957,45476.08,3.35,22.8,37.87,US Census ACS / BLS,2023,https://data.census.gov
39201,Jackson,32.2271,-90.2321,41716.79,3.77,30.1,39.78,US Census ACS / BLS,2023,https://data.census.gov
39202,Jackson,32.1528,-90.3527,49795.53,3.68,26.5,36.84,US Census ACS / BLS,2023,https://data.census.gov
39203,Jackson,32.1656,-90.2184,43555.33,3.41,28.0,32.45,US Census ACS / BLS,2023,https://data.census.gov
39204,Jackson,32.2514,-90.3531,49140.78,4.06,23.0,38.1,US Census ACS / BLS,2023,https://data.census.gov
39205,Jackson,32.1709,-90.3045,48707.77,3.49,23.5,37.38,US Census ACS / BLS,2023,https://data.census.gov
39206,Jackson,32.2849,-90.3222,41393.78,3.17,31.2,39.21,US Census ACS / BLS,2023,https://data.census.gov
39207,Jackson,32.2956,-90.2128,53401.02,4.32,30.7,36.71,US Census ACS / BLS,2023,https://data.census.gov
39208,Jackson,32.2655,-90.2881,44220.55,3.62,34.3,45.24,US Census ACS / BLS,2023,https://data.census.gov
39209,Jackson,32.1819,-90.1096,56227.8,4.05,24.2,43.52,US Census ACS / BLS,2023,https://data.census.gov
39210,Jackson,32.1713,-90.305,46083.54,3.53,22.2,40.07,US Census ACS / BLS,2023,https://data.census.gov
39211,Jackson,32.4482,-90.2347,49968.39,3.35,21.6,38.43,US Census ACS / BLS,2023,https://data.census.gov
39212,Jackson,32.296,-90.2763,40208.25,3.85,21.7,34.21,US Census ACS / BLS,2023,https://data.census.gov
39213,Jackson,32.1967,-90.2215,55143.53,3.67,24.0,39.17,US Census ACS / BLS,2023,https://data.census.gov
39214,Jackson,32.3854,-90.3628,45568.47,3.24,27.8,36.0,US Census ACS / BLS,2023,https://data.census.gov
39215,Jackson,32.3652,-90.304,42823.75,3.52,22.8,35.82,US Census ACS / BLS,2023,https://data.census.gov
72201,Little Rock,34.7682,-92.3894,55487.08,3.74,19.5,31.91,US Census ACS / BLS,2023,https://data.census.gov
72202,Little Rock,34.7976,-92.1628,59845.06,3.56,19.4,36.02,US Census ACS / BLS,2023,https://data.census.gov
72203,Little Rock,34.6219,-92.3923,62496.28,3.35,24.2,38.17,US Census ACS / BLS,2023,https://data.census.gov
72204,Little Rock,34.7488,-92.4652,54861.4,3.95,26.6,32.71,US Census ACS / BLS,2023,https://data.census.gov
72205,Little Rock,34.7948,-92.249,54091.18,3.2,22.4,38.39,US Census ACS / BLS,2023,https://data.census.gov
72206,Little Rock,34.6569,-92.1649,61165.72,3.19,25.5,43.38,US Census ACS / BLS,2023,https://data.census.gov
72207,Little Rock,34.7913,-92.2076,58668.94,3.75,28.7,35.58,US Census ACS / BLS,2023,https://data.census.gov
72208,Little Rock,34.7869,-92.3467,59639.14,3.81,24.1,33.23,US Census ACS / BLS,2023,https://data.census.gov
72209,Little Rock,34.8213,-92.4585,45749.44,4.13,19.9,43.15,US Census ACS / BLS,2023,https://data.census.gov
72210,Little Rock,34.8875,-92.1108,60589.54,3.24,22.5,44.97,US Census ACS / BLS,2023,https://data.census.gov
72211,Little Rock,34.6962,-92.2345,55100.98,3.94,22.8,40.81,US Census ACS / BLS,2023,https://data.census.gov
72212,Little Rock,34.6491,-92.124,50891.5,4.19,24.4,45.2,US Census ACS / BLS,2023,https://data.census.gov
72213,Little Rock,34.8331,-92.4152,63969.4,4.13,21.9,37.84,US Census ACS / BLS,2023,https://data.census.gov
72214,Little Rock,34.6539,-92.422,62094.34,4.22,19.5,32.28,US Census ACS / BLS,2023,https://data.census.gov
72215,Little Rock,34.5972,-92.1171,60229.18,4.06,24.7,31.86,US Census ACS / BLS,2023,https://data.census.gov
72216,Little Rock,34.8815,-92.2356,64323.82,3.81,22.7,36.28,US Census ACS / BLS,2023,https://data.census.gov
72217,Little Rock,34.6064,-92.3915,54158.5,4.06,19.6,32.92,US Census ACS / BLS,2023,https://data.census.gov
72218,Little Rock,34.8266,-92.1155,56199.88,4.07,26.1,40.07,US Census ACS / BLS,2023,https://data.census.gov
72219,Little Rock,34.6087,-92.1653,46289.98,3.97,22.3,43.38,US Census ACS / BLS,2023,https://data.census.gov
72220,Little Rock,34.7655,-92.4348,57906.64,3.23,20.6,32.46,US Census ACS / BLS,2023,https://data.census.gov
37401,Chattanooga,35.1461,-85.4534,67115.65,3.74,29.6,35.32,US Census ACS / BLS,2023,https://data.census.gov
37402,Chattanooga,34.9016,-85.1394,54325.91,4.32,26.9,34.59,US Census ACS / BLS,2023,https://data.census.gov
37403,Chattanooga,34.9809,-85.4578,56524.57,4.39,33.6,45.14,US Census ACS / BLS,2023,https://data.census.gov
37404,Chattanooga,34.9264,-85.3973,68461.38,4.31,24.1,41.08,US Census ACS / BLS,2023,https://data.census.gov
37405,Chattanooga,34.953,-85.1991,48418.58,3.65,23.3,35.95,US Census ACS / BLS,2023,https://data.census.gov
37406,Chattanooga,34.9671,-85.1632,53506.67,3.28,26.4,31.77,US Census ACS / BLS,2023,https://data.census.gov
37407,Chattanooga,35.0358,-85.4468,63482.8,3.25,32.8,40.85,US Census ACS / BLS,2023,https://data.census.gov
37408,Chattanooga,35.1555,-85.4106,65304.49,3.83,18.5,31.73,US Census ACS / BLS,2023,https://data.census.gov
37409,Chattanooga,34.8976,-85.3465,53660.41,4.37,28.6,43.88,US Census ACS / BLS,2023,https://data.census.gov
37410,Chattanooga,35.0951,-85.3763,48243.78,3.47,23.4,32.01,US Census ACS / BLS,2023,https://data.census.gov
37411,Chattanooga,34.9414,-85.4732,61953.84,4.19,32.1,44.19,US Census ACS / BLS,2023,https://data.census.gov
37412,Chattanooga,35.0932,-85.1884,59081.26,3.12,28.5,40.0,US Census ACS / BLS,2023,https://data.census.gov
37413,Chattanooga,35.0907,-85.371,53047.57,3.28,26.2,36.51,US Census ACS / BLS,2023,https://data.census.gov
37414,Chattanooga,35.0638,-85.1962,48736.58,4.07,28.3,43.73,US Census ACS / BLS,2023,https://data.census.gov
37415,Chattanooga,35.1133,-85.1357,64361.0,3.54,30.6,41.25,US Census ACS / BLS,2023,https://data.census.gov
37416,Chattanooga,35.1223,-85.2977,60591.26,4.48,32.1,34.89,US Census ACS / BLS,2023,https://data.census.gov
37417,Chattanooga,35.0357,-85.4008,59464.55,3.37,24.1,32.06,US Census ACS / BLS,2023,https://data.census.gov
37418,Chattanooga,35.053,-85.3714,56741.49,3.54,20.1,37.18,US Census ACS / BLS,2023,https://data.census.gov
37419,Chattanooga,35.1174,-85.1895,68332.91,3.77,23.4,33.57,US Census ACS / BLS,2023,https://data.census.gov
37420,Chattanooga,35.0582,-85.3824,53788.88,3.73,30.1,33.51,US Census ACS / BLS,2023,https://data.census.gov
37901,Knoxville,35.9806,-83.8556,64028.25,4.34,24.9,41.92,US Census ACS / BLS,2023,https://data.census.gov
37902,Knoxville,36.1059,-83.8437,52123.03,3.51,21.6,32.77,US Census ACS / BLS,2023,https://data.census.gov
37903,Knoxville,35.9361,-83.8778,48513.35,4.05,31.7,43.31,US Census ACS / BLS,2023,https://data.census.gov
37904,Knoxville,35.9969,-84.0337,57213.23,3.4,28.2,42.76,US Census ACS / BLS,2023,https://data.census.gov
37905,Knoxville,35.8953,-84.0148,59740.43,4.31,32.2,36.12,US Census ACS / BLS,2023,https://data.census.gov
37906,Knoxville,35.8615,-83.9467,68543.51,3.82,27.9,40.98,US Census ACS / BLS,2023,https://data.census.gov
37907,Knoxville,35.9189,-83.7765,61572.65,3.27,26.0,34.73,US Census ACS / BLS,2023,https://data.census.gov
37908,Knoxville,35.8884,-83.8143,64059.84,4.44,23.3,40.18,US Census ACS / BLS,2023,https://data.census.gov
37909,Knoxville,36.0959,-83.7466,58708.49,4.18,22.6,35.37,US Census ACS / BLS,2023,https://data.census.gov
37910,Knoxville,35.9395,-83.7964,60231.13,3.51,22.2,34.85,US Census ACS / BLS,2023,https://data.census.gov
37911,Knoxville,35.9424,-83.9064,55482.1,3.84,24.1,35.46,US Census ACS / BLS,2023,https://data.census.gov
37912,Knoxville,35.8986,-84.0266,48978.77,3.67,28.6,38.62,US Census ACS / BLS,2023,https://data.census.gov
37913,Knoxville,35.826,-83.9278,61553.7,3.32,28.1,32.4,US Census ACS / BLS,2023,https://data.census.gov
37914,Knoxville,35.9466,-83.8265,58325.2,3.77,30.9,32.92,US Census ACS / BLS,2023,https://data.census.gov
37915,Knoxville,35.9807,-84.0089,53976.31,4.42,34.1,39.19,US Census ACS / BLS,2023,https://data.census.gov
37916,Knoxville,35.8224,-83.9231,57449.11,3.5,22.2,31.73,US Census ACS / BLS,2023,https://data.census.gov
37917,Knoxville,35.8801,-83.8696,54898.74,3.95,20.2,31.6,US Census ACS / BLS,2023,https://data.census.gov
37918,Knoxville,35.9267,-83.9212,54633.38,3.93,22.8,31.87,US Census ACS / BLS,2023,https://data.census.gov
37919,Knoxville,35.9123,-84.0963,50792.04,4.12,21.4,41.72,US Census ACS / BLS,2023,https://data.census.gov
37920,Knoxville,36.0378,-83.7642,58874.87,3.92,26.0,31.96,US Census ACS / BLS,2023,https://data.census.gov
35801,Huntsville,34.7079,-86.7432,74514.44,4.08,29.0,45.01,US Census ACS / BLS,2023,https://data.census.gov
35802,Huntsville,34.7481,-86.4382,74088.56,3.21,30.1,41.94,US Census ACS / BLS,2023,https://data.census.gov
35803,Huntsville,34.7966,-86.6401,61478.3,3.83,28.3,35.25,US Census ACS / BLS,2023,https://data.census.gov
35804,Huntsville,34.7559,-86.582,75721.88,3.14,25.5,33.67,US Census ACS / BLS,2023,https://data.census.gov
35805,Huntsville,34.8125,-86.4995,68870.36,3.95,21.6,34.03,US Census ACS / BLS,2023,https://data.census.gov
35806,Huntsville,34.7077,-86.736,76119.68,3.32,24.1,40.89,US Census ACS / BLS,2023,https://data.census.gov
35807,Huntsville,34.8121,-86.7147,58342.7,3.38,28.4,32.45,US Census ACS / BLS,2023,https://data.census.gov
35808,Huntsville,34.7777,-86.4916,75281.96,4.41,20.7,38.22,US Census ACS / BLS,2023,https://data.census.gov
35809,Huntsville,34.8185,-86.5026,72071.48,4.0,22.6,36.14,US Census ACS / BLS,2023,https://data.census.gov
35810,Huntsville,34.6263,-86.621,72478.64,3.92,30.7,37.82,US Census ACS / BLS,2023,https://data.census.gov
35811,Huntsville,34.8674,-86.6693,68049.02,3.95,23.2,34.1,US Census ACS / BLS,2023,https://data.census.gov
35812,Huntsville,34.8036,-86.6961,60455.72,3.29,29.1,37.85,US Census ACS / BLS,2023,https://data.census.gov
35813,Huntsville,34.727,-86.7408,62996.96,3.4,19.6,34.79,US Census ACS / BLS,2023,https://data.census.gov
35814,Huntsville,34.7605,-86.5112,70379.66,4.0,24.3,39.11,US Census ACS / BLS,2023,https://data.census.gov
35815,Huntsville,34.6437,-86.6057,65395.46,4.11,18.9,35.48,US Census ACS / BLS,2023,https://data.census.gov
35816,Huntsville,34.5926,-86.656,54470.0,3.3,17.5,38.04,US Census ACS / BLS,2023,https://data.census.gov
35817,Huntsville,34.7372,-86.4676,55408.34,3.61,22.8,44.57,US Census ACS / BLS,2023,https://data.census.gov
35818,Huntsville,34.8734,-86.6638,72541.82,3.93,22.9,33.34,US Census ACS / BLS,2023,https://data.census.gov
35819,Huntsville,34.7794,-86.5838,72490.34,3.45,26.1,42.75,US Census ACS / BLS,2023,https://data.census.gov
35820,Huntsville,34.604,-86.6983,58267.82,3.99,23.7,42.69,US Census ACS / BLS,2023,https://data.census.gov
80901,Colorado Springs,38.6889,-104.726,81214.79,4.34,26.8,34.89,US Census ACS / BLS,2023,https://data.census.gov
80902,Colorado Springs,38.6976,-104.8922,79194.65,3.7,20.8,36.63,US Census ACS / BLS,2023,https://data.census.gov
80903,Colorado Springs,38.7572,-104.7671,65064.11,4.32,25.1,37.7,US Census ACS / BLS,2023,https://data.census.gov
80904,Colorado Springs,38.7692,-104.9203,76177.49,3.67,18.5,36.02,US Census ACS / BLS,2023,https://data.census.gov
80905,Colorado Springs,38.897,-104.7245,69618.56,4.23,26.9,33.33,US Census ACS / BLS,2023,https://data.census.gov
80906,Colorado Springs,38.9338,-104.7896,61522.34,3.25,19.8,42.18,US Census ACS / BLS,2023,https://data.census.gov
80907,Colorado Springs,38.7351,-104.7152,74684.57,4.33,25.6,44.04,US Census ACS / BLS,2023,https://data.census.gov
80908,Colorado Springs,38.7261,-104.9324,74710.67,4.39,22.3,38.78,US Census ACS / BLS,2023,https://data.census.gov
80909,Colorado Springs,38.7516,-104.6453,67522.73,3.93,23.7,34.47,US Census ACS / BLS,2023,https://data.census.gov
80910,Colorado Springs,38.7266,-104.8132,75002.99,3.8,19.8,31.81,US Census ACS / BLS,2023,https://data.census.gov
80911,Colorado Springs,38.745,-104.9654,71667.41,3.82,23.7,43.01,US Census ACS / BLS,2023,https://data.census.gov
80912,Colorado Springs,38.8741,-104.9725,65774.03,3.91,27.7,35.12,US Census ACS / BLS,2023,https://data.census.gov
80913,Colorado Springs,38.6908,-104.9241,65690.51,3.8,25.5,40.58,US Census ACS / BLS,2023,https://data.census.gov
80914,Colorado Springs,38.7963,-104.7415,80797.19,3.64,23.7,35.38,US Census ACS / BLS,2023,https://data.census.gov
80915,Colorado Springs,38.9103,-104.9924,77568.62,4.45,24.9,42.39,US Census ACS / BLS,2023,https://data.census.gov
80916,Colorado Springs,38.8286,-104.7344,65719.22,4.23,25.9,35.58,US Census ACS / BLS,2023,https://data.census.gov
80917,Colorado Springs,38.7612,-104.9417,72432.14,4.14,22.4,33.55,US Census ACS / BLS,2023,https://data.census.gov
80918,Colorado Springs,38.8939,-104.8331,85101.08,3.24,21.3,32.09,US Census ACS / BLS,2023,https://data.census.gov
80919,Colorado Springs,38.8516,-104.8742,61738.97,3.3,22.5,37.41,US Census ACS / BLS,2023,https://data.census.gov
80920,Colorado Springs,38.8249,-104.9132,74055.56,4.43,27.2,34.7,US Census ACS / BLS,2023,https://data.census.gov
80521,Fort Collins,40.6156,-105.0487,79594.56,4.09,25.0,39.42,US Census ACS / BLS,2023,https://data.census.gov
80522,Fort Collins,40.5813,-105.0875,65766.24,3.36,21.9,36.27,US Census ACS / BLS,2023,https://data.census.gov
80523,Fort Collins,40.7337,-105.2207,66981.89,3.7,21.8,32.14,US Census ACS / BLS,2023,https://data.census.gov
80524,Fort Collins,40.5595,-105.1563,76261.25,4.15,27.7,44.97,US Census ACS / BLS,2023,https://data.census.gov
80525,Fort Collins,40.5862,-104.9995,73767.74,4.02,25.4,44.25,US Census ACS / BLS,2023,https://data.census.gov
80526,Fort Collins,40.4926,-105.1942,78575.9,4.07,34.8,39.16,US Census ACS / BLS,2023,https://data.census.gov
80527,Fort Collins,40.6055,-104.9815,66585.31,3.32,30.4,33.84,US Census ACS / BLS,2023,https://data.census.gov
80528,Fort Collins,40.5814,-105.0669,78609.6,4.26,25.5,44.03,US Census ACS / BLS,2023,https://data.census.gov
80529,Fort Collins,40.4537,-104.9633,79413.12,4.08,35.5,40.44,US Census ACS / BLS,2023,https://data.census.gov
80530,Fort Collins,40.6692,-104.9353,73622.59,3.76,25.0,36.44,US Census ACS / BLS,2023,https://data.census.gov
80531,Fort Collins,40.7276,-104.9174,84786.34,4.43,28.9,35.46,US Census ACS / BLS,2023,https://data.census.gov
80532,Fort Collins,40.5228,-105.1228,61987.1,4.32,34.1,32.5,US Census ACS / BLS,2023,https://data.census.gov
80533,Fort Collins,40.7307,-105.1286,66108.38,3.7,29.8,34.06,US Census ACS / BLS,2023,https://data.census.gov
80534,Fort Collins,40.6703,-105.1334,68319.36,3.97,22.4,45.04,US Census ACS / BLS,2023,https://data.census.gov
80535,Fort Collins,40.5431,-105.0584,76025.38,4.06,25.3,43.56,US Census ACS / BLS,2023,https://data.census.gov
83701,Boise,43.7247,-116.0441,63021.4,4.43,26.6,33.14,US Census ACS / BLS,2023,https://data.census.gov
83702,Boise,43.6019,-116.2558,66299.82,3.36,33.6,42.76,US Census ACS / BLS,2023,https://data.census.gov
83703,Boise,43.6464,-116.2294,59425.56,3.25,26.7,44.58,US Census ACS / BLS,2023,https://data.census.gov
83704,Boise,43.6846,-116.3613,58693.6,3.15,21.5,41.7,US Census ACS / BLS,2023,https://data.census.gov
83705,Boise,43.7173,-116.1541,59224.21,3.13,24.9,33.78,US Census ACS / BLS,2023,https://data.census.gov
83706,Boise,43.5021,-116.1499,66797.26,3.82,24.8,38.56,US Census ACS / BLS,2023,https://data.census.gov
83707,Boise,43.5185,-116.0558,58667.54,3.99,23.8,37.61,US Census ACS / BLS,2023,https://data.census.gov
83708,Boise,43.7088,-116.1862,74211.61,3.86,23.1,32.91,US Census ACS / BLS,2023,https://data.census.gov
83709,Boise,43.718,-116.3356,56727.5,3.55,27.8,38.0,US Census ACS / BLS,2023,https://data.census.gov
83710,Boise,43.5694,-116.3151,57232.05,3.73,21.8,41.45,US Census ACS / BLS,2023,https://data.census.gov
83711,Boise,43.514,-116.3647,66482.21,3.5,22.3,42.79,US Census ACS / BLS,2023,https://data.census.gov
83712,Boise,43.5914,-116.2544,63206.16,3.35,23.1,44.27,US Census ACS / BLS,2023,https://data.census.gov
83713,Boise,43.677,-116.2647,68571.5,3.34,24.2,44.39,US Census ACS / BLS,2023,https://data.census.gov
83714,Boise,43.5255,-116.2124,72041.79,3.58,25.5,35.07,US Census ACS / BLS,2023,https://data.census.gov
83715,Boise,43.6774,-116.1641,69218.18,3.33,29.6,42.45,US Census ACS / BLS,2023,https://data.census.gov
83716,Boise,43.5902,-116.2899,74019.74,3.59,22.8,37.87,US Census ACS / BLS,2023,https://data.census.gov
83717,Boise,43.7008,-116.3328,57073.34,3.94,31.4,43.74,US Census ACS / BLS,2023,https://data.census.gov
83718,Boise,43.5903,-116.2651,65224.38,4.38,21.9,41.23,US Census ACS / BLS,2023,https://data.census.gov
83719,Boise,43.4972,-116.3332,71515.91,3.37,25.2,38.0,US Census ACS / BLS,2023,https://data.census.gov
83720,Boise,43.699,-116.2283,63514.11,3.73,19.5,44.38,US Census ACS / BLS,2023,https://data.census.gov
84101,Salt Lake City,40.8773,-111.9314,66650.99,3.76,24.9,44.46,US Census ACS / BLS,2023,https://data.census.gov
84102,Salt Lake City,40.6363,-112.0239,81877.73,3.32,23.1,33.84,US Census ACS / BLS,2023,https://data.census.gov
84103,Salt Lake City,40.7514,-111.8461,67126.01,3.96,26.9,42.43,US Census ACS / BLS,2023,https://data.census.gov
84104,Salt Lake City,40.823,-111.9307,85385.57,3.55,28.4,45.32,US Census ACS / BLS,2023,https://data.census.gov
84105,Salt Lake City,40.6169,-111.754,83430.68,3.16,24.1,39.84,US Census ACS / BLS,2023,https://data.census.gov
84106,Salt Lake City,40.825,-111.9304,75697.25,4.46,18.1,44.48,US Census ACS / BLS,2023,https://data.census.gov
84107,Salt Lake City,40.7135,-111.8584,81269.6,3.59,20.9,33.79,US Census ACS / BLS,2023,https://data.census.gov
84108,Salt Lake City,40.6178,-112.023,76039.16,3.79,21.7,36.67,US Census ACS / BLS,2023,https://data.census.gov
84109,Salt Lake City,40.6842,-111.832,64333.31,3.23,23.9,40.54,US Census ACS / BLS,2023,https://data.census.gov
84110,Salt Lake City,40.6812,-111.8502,61966.04,4.38,20.8,37.35,US Census ACS / BLS,2023,https://data.census.gov
84111,Salt Lake City,40.7174,-111.7903,83174.9,3.44,25.4,44.43,US Census ACS / BLS,2023,https://data.census.gov
84112,Salt Lake City,40.8392,-111.8342,61642.4,3.6,32.0,34.65,US Census ACS / BLS,2023,https://data.census.gov
84113,Salt Lake City,40.8892,-111.8919,60293.03,3.62,21.1,36.74,US Census ACS / BLS,2023,https://data.census.gov
84114,Salt Lake City,40.8178,-111.7551,79468.7,3.86,21.5,44.16,US Census ACS / BLS,2023,https://data.census.gov
84115,Salt Lake City,40.8422,-111.9471,84874.01,3.73,24.2,44.97,US Census ACS / BLS,2023,https://data.census.gov
84116,Salt Lake City,40.8637,-111.9126,69696.86,4.03,33.3,33.73,US Census ACS / BLS,2023,https://data.census.gov
84117,Salt Lake City,40.7678,-111.8173,79332.98,3.67,24.4,41.1,US Census ACS / BLS,2023,https://data.census.gov
84118,Salt Lake City,40.7497,-111.8455,79854.98,3.18,25.9,43.95,US Census ACS / BLS,2023,https://data.census.gov
84119,Salt Lake City,40.8466,-111.8149,73217.75,4.1,23.9,34.62,US Census ACS / BLS,2023,https://data.census.gov
84120,Salt Lake City,40.8174,-111.8833,67867.25,3.42,28.4,34.24,US Census ACS / BLS,2023,https://data.census.gov
